4,4163c4,4163
< 3.380554e+02 3.768337e+02 1.221979e+00 1.194039e+02     Pix  0  0
< 3.169451e+02 2.301929e+02 1.332699e+00 1.220251e+02     Pix  0  1
< 3.129045e+02 1.738604e+02 1.391666e+00 1.366401e+02     Pix  0  2
< 3.146141e+02 2.851067e+02 1.407739e+00 1.020209e+02     Pix  0  3
< 3.135982e+02 2.187654e+02 1.404687e+00 1.134370e+02     Pix  0  4
< 3.230673e+02 1.886186e+02 1.423153e+00 1.292681e+02     Pix  0  5
< 2.565973e+02 3.298445e+02 1.099625e+00 1.028277e+02     Pix  0  6
< 2.730325e+02 3.339650e+02 1.179568e+00 1.008392e+02     Pix  0  7
< 1.013391e+02 4.572391e+02 5.463002e-01 1.139188e+02     Pix  0  8
< 2.012799e+02 3.675241e+02 9.523762e-01 9.530418e+01     Pix  0  9
< -2.561611e+02 3.517139e+02 -5.885132e-01 2.423517e+02     Pix  0 10
< -1.453447e+02 7.954686e+02 -4.397229e-02 2.103805e+02     Pix  0 11
< 2.369699e+02 3.954549e+02 9.887270e-01 9.116789e+01     Pix  0 12
< 3.125246e+02 2.392772e+02 1.331811e+00 1.014822e+02     Pix  0 13
< 3.396689e+02 2.733906e+02 1.312504e+00 9.838954e+01     Pix  0 14
< 1.011781e+02 4.690861e+02 7.020696e-01 1.085014e+02     Pix  0 15
< 3.761659e+02 3.701011e+02 1.320952e+00 1.141676e+02     Pix  0 16
< 2.908758e+02 2.802367e+02 1.292210e+00 9.858534e+01     Pix  0 17
< -1.882738e+02 8.027443e+02 -1.115289e-01 2.192750e+02     Pix  0 18
< -3.667208e+02 5.501853e+02 -5.359946e-01 2.604198e+02     Pix  0 19
< -5.071585e+02 7.494797e+02 -5.470999e-01 2.952316e+02     Pix  0 20
< 2.569703e+02 3.300367e+02 1.099580e+00 1.029669e+02     Pix  0 21
< 2.013846e+02 3.679901e+02 9.514828e-01 9.542529e+01     Pix  0 22
< 1.061760e+02 5.524938e+02 5.121029e-01 1.178621e+02     Pix  0 23
< 3.862616e+02 3.145633e+02 1.207410e+00 1.329075e+02     Pix  0 24
< -3.675752e+02 9.172593e+02 -2.836726e-01 2.340734e+02     Pix  0 25
< 2.314888e+02 3.671380e+02 1.041221e+00 8.542775e+01     Pix  0 26
< 2.764823e+02 2.802955e+02 1.257301e+00 9.970377e+01     Pix  0 27
< -1.912934e+02 6.650249e+02 -1.663138e-01 2.074558e+02     Pix  0 28
< -2.870165e+02 4.004071e+02 -5.581858e-01 2.253255e+02     Pix  0 29
< 3.246080e+02 2.343245e+02 1.341339e+00 1.024110e+02     Pix  0 30
< 2.094339e+02 3.824596e+02 7.842039e-01 9.972267e+01     Pix  0 31
< 2.998355e+02 2.426113e+02 1.240509e+00 1.008742e+02     Pix  0 32
< 2.959871e+02 2.186217e+02 1.384547e+00 1.066756e+02     Pix  0 33
< 3.545851e+02 2.964990e+02 1.385767e+00 1.145072e+02     Pix  0 34
< 3.135983e+02 2.187672e+02 1.404688e+00 1.134363e+02     Pix  0 35
< 3.181540e+02 1.760399e+02 1.261446e+00 1.433516e+02     Pix  0 36
< 2.812387e+02 2.101060e+02 1.448288e+00 7.737240e+01     Pix  0 37
