Pulse heights for the following Vcal values:
Low range:  50 100 150 200 250 
High range:  30 50 70 90 200 

  37  52  66  80  96  83 130 171 210 255    Pix  0  0
  37  51  65  80  96  83 131 172 214 255    Pix  0  1
  33  46  61  77  92  79 127 168 209 255    Pix  0  2
  41  55  70  86 101  88 135 177 217 255    Pix  0  3
  43  55  72  86 102  89 138 181 221 255    Pix  0  4
  38  53  67  83  98  85 133 176 217 255    Pix  0  5
  30  44  59  74  89  76 124 166 208 255    Pix  0  6
  33  47  63  78  93  80 128 170 211 255    Pix  0  7
  35  49  64  78  94  80 129 172 211 255    Pix  0  8
  32  45  60  75  90  77 125 165 206 255    Pix  0  9
  28  41  55  71  86  72 121 163 204 255    Pix  0 10
  32  45  61  75  93  79 126 168 209 255    Pix  0 11
  27  41  55  71  86  74 122 163 204 255    Pix  0 12
  26  40  55  71  87  73 122 164 205 255    Pix  0 13
  22  34  49  64  79  67 116 158 199 255    Pix  0 14
  34  47  63  77  93  79 128 169 210 255    Pix  0 15
  40  54  70  84 100  87 137 179 221 255    Pix  0 16
  35  49  64  79  95  82 130 173 213 255    Pix  0 17
  29  42  55  70  86  73 121 164 204 255    Pix  0 18
  26  38  52  67  82  70 116 157 195 255    Pix  0 19
  30  43  59  73  89  77 124 167 208 255    Pix  0 20
  29  43  57  71  87  75 123 165 206 255    Pix  0 21
  30  44  58  74  90  76 124 167 207 255    Pix  0 22
  30  45  60  76  91  78 127 169 209 255    Pix  0 23
  22  36  51  65  80  68 117 160 201 255    Pix  0 24
  21  35  49  65  80  67 116 158 200 255    Pix  0 25
  23  37  52  67  84  70 118 162 204 255    Pix  0 26
  31  45  61  76  92  78 128 170 211 255    Pix  0 27
  29  43  57  73  89  76 124 166 209 255    Pix  0 28
  28  44  58  73  89  76 125 168 209 255    Pix  0 29
  29  44  60  75  91  78 126 170 212 255    Pix  0 30
  20  35  49  64  80  67 117 159 201 255    Pix  0 31
  28  42  59  72  88  76 125 167 208 255    Pix  0 32
  33  47  62  77  92  79 126 169 209 255    Pix  0 33
  38  53  68  85 101  87 139 181 224 255    Pix  0 34
  34  48  63  78  95  80 128 172 212 255    Pix  0 35
  30  45  60  75  91  77 127 170 211 255    Pix  0 36
  29  43  57  72  88  75 124 166 207 255    Pix  0 37
  28  42  56  71  86  74 123 165 206 255    Pix  0 38
  35  49  65  79  96  83 132 175 217 255    Pix  0 39
  28  43  56  72  87  75 124 167 208 255    Pix  0 40
  29  44  58  72  91  77 127 168 212 255    Pix  0 41
  28  41  55  71  86  74 123 165 207 255    Pix  0 42
  24  37  52  68  84  70 119 163 206 255    Pix  0 43
  22  35  50  65  81  67 116 159 201 255    Pix  0 44
  29  43  60  75  92  77 127 171 213 255    Pix  0 45
  29  42  57  72  89  75 125 167 209 255    Pix  0 46
  30  44  60  75  91  77 127 170 211 255    Pix  0 47
  19  32  46  61  77  64 113 155 196 255    Pix  0 48
  22  35  50  65  81  68 115 158 201 255    Pix  0 49
  25  38  53  69  85  70 120 162 203 255    Pix  0 50
  32  45  60  76  92  78 127 169 212 255    Pix  0 51
  34  48  63  78  94  80 130 173 214 255    Pix  0 52
  30  44  58  73  90  76 125 168 209 255    Pix  0 53
  24  38  52  68  83  70 119 161 205 255    Pix  0 54
  25  38  53  68  83  70 118 161 205 255    Pix  0 55
  25  38  53  67  83  69 118 161 202 255    Pix  0 56
  26  39  52  67  84  70 118 159 201 255    Pix  0 57
  29  42  57  72  88  75 123 165 207 255    Pix  0 58
  28  41  55  70  87  73 122 164 206 255    Pix  0 59
  23  36  51  66  82  69 118 161 202 255    Pix  0 60
  21  34  48  64  80  66 115 157 199 255    Pix  0 61
  21  34  48  63  79  66 113 156 197 255    Pix  0 62
  28  43  58  73  89  74 124 165 206 255    Pix  0 63
  26  39  54  69  84  70 119 161 202 255    Pix  0 64
  23  36  50  64  81  68 114 158 199 255    Pix  0 65
  24  38  53  67  82  69 117 160 201 255    Pix  0 66
  23  37  51  65  81  68 115 157 197 255    Pix  0 67
  21  34  49  64  81  68 116 158 199 255    Pix  0 68
  32  46  59  75  92  77 126 170 211 255    Pix  0 69
  29  43  57  71  88  74 122 163 205 255    Pix  0 70
  31  45  60  74  90  78 125 167 206 255    Pix  0 71
  23  36  50  65  81  68 115 158 198 255    Pix  0 72
  27  42  56  70  85  74 119 161 201 255    Pix  0 73
  25  38  53  66  83  69 117 159 199 255    Pix  0 74
  28  40  55  69  85  71 118 160 201 255    Pix  0 75
  30  43  58  72  88  75 124 165 206 255    Pix  0 76
  26  39  52  67  82  70 116 157 197 255    Pix  0 77
  25  37  52  67  84  69 119 159 201 255    Pix  0 78
  20  32  46  59  72  62 105 143 182 255    Pix  0 79
  34  48  64  79  96  83 134 178 223 255    Pix  1  0
  32  48  62  78  95  80 132 176 218 255    Pix  1  1
  35  49  65  82  98  84 135 179 223 255    Pix  1  2
  37  51  67  82  98  85 136 180 221 255    Pix  1  3
  33  48  64  79  96  82 132 177 220 255    Pix  1  4
  35  48  64  79  97  83 134 178 221 255    Pix  1  5
  28  42  57  73  89  75 126 171 214 255    Pix  1  6
  31  45  61  77  94  80 131 176 218 255    Pix  1  7
  28  42  58  74  92  77 129 173 217 255    Pix  1  8
  29  43  59  75  92  79 130 174 217 255    Pix  1  9
  31  45  61  77  93  79 129 174 216 255    Pix  1 10
  31  46  62  77  95  80 132 177 220 255    Pix  1 11
  22  36  52  66  84  70 120 164 207 255    Pix  1 12
  21  35  51  66  82  69 120 165 207 255    Pix  1 13
  23  38  53  68  85  70 122 166 210 255    Pix  1 14
  34  48  64  79  97  83 133 178 220 255    Pix  1 15
  32  46  62  78  96  81 133 176 221 255    Pix  1 16
  36  51  67  82 100  86 137 182 225 255    Pix  1 17
  28  43  59  75  92  76 128 174 215 255    Pix  1 18
  31  46  62  77  95  80 132 177 220 255    Pix  1 19
  28  42  58  74  92  77 130 176 220 255    Pix  1 20
  33  47  63  78  96  81 132 177 219 255    Pix  1 21
  29  44  60  76  93  78 130 175 219 255    Pix  1 22
  28  43  59  75  92  77 129 174 218 255    Pix  1 23
  27  41  58  74  91  77 130 175 220 255    Pix  1 24
  26  41  58  73  91  77 129 174 216 255    Pix  1 25
  24  39  53  70  87  73 124 169 213 255    Pix  1 26
  31  46  62  78  96  81 134 178 222 255    Pix  1 27
  27  41  59  74  91  77 128 174 219 255    Pix  1 28
