Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])

2.000000e-03 4.764933e-01 1.653120e+02 1.004884e+02     Pix  0  0
2.000000e-03 4.465404e-01 1.665338e+02 1.013952e+02     Pix  0  1
2.000000e-03 4.364950e-01 1.675034e+02 1.004593e+02     Pix  0  2
2.000000e-03 4.170066e-01 1.670974e+02 1.044439e+02     Pix  0  3
2.000000e-03 4.375757e-01 1.670333e+02 1.036740e+02     Pix  0  4
2.000000e-03 4.214970e-01 1.688963e+02 1.001448e+02     Pix  0  5
2.000000e-03 4.742087e-01 1.667981e+02 1.010422e+02     Pix  0  6
2.000000e-03 5.096302e-01 1.620988e+02 1.045057e+02     Pix  0  7
2.000000e-03 4.934603e-01 1.662439e+02 1.000372e+02     Pix  0  8
2.000000e-03 4.416004e-01 1.665035e+02 1.025015e+02     Pix  0  9
2.000000e-03 5.022198e-01 1.656009e+02 9.935100e+01     Pix  0 10
2.000000e-03 4.372124e-01 1.679728e+02 1.004598e+02     Pix  0 11
2.000000e-03 5.051803e-01 1.673258e+02 9.822348e+01     Pix  0 12
2.000000e-03 4.872287e-01 1.709448e+02 9.411399e+01     Pix  0 13
2.000000e-03 4.618905e-01 1.718862e+02 9.451453e+01     Pix  0 14
2.000000e-03 4.542736e-01 1.676047e+02 1.018072e+02     Pix  0 15
2.000000e-03 4.423342e-01 1.692265e+02 1.003088e+02     Pix  0 16
2.000000e-03 4.443729e-01 1.656442e+02 1.017877e+02     Pix  0 17
2.000000e-03 4.915870e-01 1.672688e+02 9.992330e+01     Pix  0 18
2.000000e-03 5.104447e-01 1.634524e+02 1.039091e+02     Pix  0 19
2.000000e-03 4.364744e-01 1.691284e+02 9.965333e+01     Pix  0 20
2.000000e-03 4.842713e-01 1.669752e+02 9.824706e+01     Pix  0 21
2.000000e-03 4.571427e-01 1.688316e+02 1.004223e+02     Pix  0 22
2.000000e-03 4.308442e-01 1.712659e+02 9.625804e+01     Pix  0 23
2.000000e-03 4.519000e-01 1.737545e+02 9.358827e+01     Pix  0 24
2.000000e-03 5.166086e-01 1.682449e+02 9.622668e+01     Pix  0 25
2.000000e-03 4.796771e-01 1.705421e+02 9.559667e+01     Pix  0 26
2.000000e-03 4.663737e-01 1.661246e+02 9.765735e+01     Pix  0 27
2.000000e-03 4.489191e-01 1.683299e+02 1.009865e+02     Pix  0 28
2.000000e-03 4.434500e-01 1.690226e+02 9.867990e+01     Pix  0 29
2.000000e-03 4.507582e-01 1.722345e+02 9.515020e+01     Pix  0 30
2.000000e-03 4.894320e-01 1.681751e+02 9.981412e+01     Pix  0 31
2.000000e-03 4.710835e-01 1.717822e+02 9.320948e+01     Pix  0 32
2.000000e-03 4.616255e-01 1.670561e+02 1.013290e+02     Pix  0 33
2.000000e-03 4.404162e-01 1.692738e+02 9.996880e+01     Pix  0 34
2.000000e-03 4.410855e-01 1.689272e+02 1.006862e+02     Pix  0 35
2.000000e-03 4.313752e-01 1.728211e+02 9.406363e+01     Pix  0 36
2.000000e-03 4.591433e-01 1.715311e+02 9.662346e+01     Pix  0 37
2.000000e-03 5.083907e-01 1.671365e+02 9.954969e+01     Pix  0 38
2.000000e-03 4.220251e-01 1.716864e+02 9.907717e+01     Pix  0 39
2.000000e-03 4.935015e-01 1.659870e+02 1.015722e+02     Pix  0 40
2.000000e-03 4.573817e-01 1.687780e+02 1.010710e+02     Pix  0 41
2.000000e-03 4.613375e-01 1.738376e+02 9.419479e+01     Pix  0 42
2.000000e-03 5.296402e-01 1.666704e+02 9.649145e+01     Pix  0 43
2.000000e-03 5.065274e-01 1.685302e+02 9.706127e+01     Pix  0 44
2.000000e-03 4.657497e-01 1.673673e+02 9.932945e+01     Pix  0 45
2.000000e-03 4.548341e-01 1.689533e+02 9.850790e+01     Pix  0 46
2.000000e-03 4.320664e-01 1.691509e+02 9.924194e+01     Pix  0 47
2.000000e-03 5.396062e-01 1.666469e+02 9.761327e+01     Pix  0 48
2.000000e-03 5.173618e-01 1.690273e+02 9.563507e+01     Pix  0 49
1.999961e-03 5.323726e-01 1.671903e+02 9.609209e+01     Pix  0 50
2.000000e-03 4.453147e-01 1.670184e+02 9.949315e+01     Pix  0 51
2.000000e-03 4.383212e-01 1.661806e+02 1.021143e+02     Pix  0 52
2.000000e-03 5.084495e-01 1.655219e+02 1.016381e+02     Pix  0 53
2.000000e-03 5.476553e-01 1.635819e+02 9.978476e+01     Pix  0 54
2.000000e-03 4.973097e-01 1.671348e+02 9.868190e+01     Pix  0 55
2.000000e-03 5.040778e-01 1.651814e+02 1.009937e+02     Pix  0 56
2.000000e-03 4.996673e-01 1.655921e+02 1.014566e+02     Pix  0 57
2.000000e-03 4.806121e-01 1.664806e+02 1.002686e+02     Pix  0 58
2.000000e-03 5.008256e-01 1.694750e+02 9.635129e+01     Pix  0 59
2.000000e-03 4.967381e-01 1.703658e+02 9.623863e+01     Pix  0 60
2.000000e-03 5.220472e-01 1.695688e+02 9.549397e+01     Pix  0 61
2.000000e-03 5.017528e-01 1.686541e+02 9.621884e+01     Pix  0 62
2.000000e-03 4.667580e-01 1.684361e+02 9.905010e+01     Pix  0 63
