Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])

2.000000e-03 4.987595e-01 1.637233e+02 1.000597e+02     Pix  0  0
1.999523e-03 4.889963e-01 1.641334e+02 9.993805e+01     Pix  0  1
2.000000e-03 5.012589e-01 1.618849e+02 1.007503e+02     Pix  0  2
2.000000e-03 4.946997e-01 1.631567e+02 1.011894e+02     Pix  0  3
2.000000e-03 4.921768e-01 1.632374e+02 1.015433e+02     Pix  0  4
2.000000e-03 5.133427e-01 1.609413e+02 1.045944e+02     Pix  0  5
1.980899e-03 5.156439e-01 1.644816e+02 9.613570e+01     Pix  0  6
2.000000e-03 5.306656e-01 1.613360e+02 1.014449e+02     Pix  0  7
2.000000e-03 5.234045e-01 1.647191e+02 9.766624e+01     Pix  0  8
2.000000e-03 5.080608e-01 1.647617e+02 9.772230e+01     Pix  0  9
2.000000e-03 5.464580e-01 1.596286e+02 1.016123e+02     Pix  0 10
2.000000e-03 4.782481e-01 1.682701e+02 9.678093e+01     Pix  0 11
1.999997e-03 5.488172e-01 1.612271e+02 9.887257e+01     Pix  0 12
1.997365e-03 5.579582e-01 1.638498e+02 9.617826e+01     Pix  0 13
2.000000e-03 5.166257e-01 1.663983e+02 9.637112e+01     Pix  0 14
1.999258e-03 5.228383e-01 1.611791e+02 1.004928e+02     Pix  0 15
2.000000e-03 4.972225e-01 1.656907e+02 1.010533e+02     Pix  0 16
2.000000e-03 5.065568e-01 1.641348e+02 9.847417e+01     Pix  0 17
1.999960e-03 5.387492e-01 1.635667e+02 9.584346e+01     Pix  0 18
1.999998e-03 5.526853e-01 1.628373e+02 9.716540e+01     Pix  0 19
1.999974e-03 5.206245e-01 1.644433e+02 9.374164e+01     Pix  0 20
2.000000e-03 5.358246e-01 1.631378e+02 9.800238e+01     Pix  0 21
2.000000e-03 5.089888e-01 1.651990e+02 9.726026e+01     Pix  0 22
2.000000e-03 5.162885e-01 1.622042e+02 1.009692e+02     Pix  0 23
1.998004e-03 5.531572e-01 1.650670e+02 9.521447e+01     Pix  0 24
2.000000e-03 5.326212e-01 1.648736e+02 9.719247e+01     Pix  0 25
1.970527e-03 5.231870e-01 1.688407e+02 9.170200e+01     Pix  0 26
2.000000e-03 5.155950e-01 1.651395e+02 9.867025e+01     Pix  0 27
2.000000e-03 5.213167e-01 1.650443e+02 9.753109e+01     Pix  0 28
2.000000e-03 5.383612e-01 1.627253e+02 9.995250e+01     Pix  0 29
2.000000e-03 5.383303e-01 1.668391e+02 9.656597e+01     Pix  0 30
