Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])

2.000000e-03 4.833384e-01 1.620032e+02 1.044918e+02     Pix  0  0
2.000000e-03 4.652769e-01 1.655724e+02 9.900733e+01     Pix  0  1
2.000000e-03 4.913970e-01 1.625054e+02 9.978746e+01     Pix  0  2
2.000000e-03 4.967645e-01 1.607728e+02 1.040602e+02     Pix  0  3
1.999989e-03 4.709634e-01 1.630064e+02 1.016798e+02     Pix  0  4
2.000000e-03 4.815793e-01 1.653443e+02 1.016811e+02     Pix  0  5
2.000000e-03 4.452387e-01 1.661855e+02 9.892690e+01     Pix  0  6
2.000000e-03 4.516994e-01 1.659923e+02 9.715591e+01     Pix  0  7
2.000000e-03 4.925524e-01 1.642898e+02 9.928948e+01     Pix  0  8
2.000000e-03 4.772515e-01 1.654382e+02 1.001370e+02     Pix  0  9
2.000000e-03 4.938844e-01 1.665120e+02 9.894227e+01     Pix  0 10
2.000000e-03 4.918466e-01 1.662575e+02 9.693749e+01     Pix  0 11
2.000000e-03 5.156690e-01 1.662337e+02 9.874518e+01     Pix  0 12
2.000000e-03 4.859956e-01 1.687488e+02 9.393822e+01     Pix  0 13
2.000000e-03 4.663162e-01 1.686691e+02 9.513939e+01     Pix  0 14
2.000000e-03 4.369121e-01 1.668419e+02 9.993846e+01     Pix  0 15
2.000000e-03 4.320986e-01 1.677008e+02 9.766988e+01     Pix  0 16
2.000000e-03 4.847108e-01 1.644995e+02 1.001823e+02     Pix  0 17
2.000000e-03 4.913655e-01 1.664532e+02 9.694757e+01     Pix  0 18
2.000000e-03 4.898444e-01 1.673930e+02 9.934389e+01     Pix  0 19
2.000000e-03 4.634967e-01 1.684639e+02 9.662457e+01     Pix  0 20
2.000000e-03 4.709152e-01 1.683728e+02 9.558448e+01     Pix  0 21
2.000000e-03 4.723722e-01 1.662604e+02 9.807033e+01     Pix  0 22
2.000000e-03 4.882623e-01 1.645809e+02 1.007273e+02     Pix  0 23
2.000000e-03 4.967125e-01 1.663080e+02 9.758685e+01     Pix  0 24
2.000000e-03 4.934349e-01 1.681330e+02 9.402849e+01     Pix  0 25
2.000000e-03 5.191632e-01 1.653420e+02 9.646066e+01     Pix  0 26
2.000000e-03 4.938261e-01 1.650517e+02 9.875131e+01     Pix  0 27
2.000000e-03 4.657191e-01 1.681342e+02 9.572086e+01     Pix  0 28
2.000000e-03 4.907027e-01 1.655906e+02 9.776515e+01     Pix  0 29
2.000000e-03 5.082234e-01 1.668104e+02 9.550940e+01     Pix  0 30
2.000000e-03 4.819258e-01 1.687134e+02 9.699679e+01     Pix  0 31
2.000000e-03 4.841248e-01 1.708894e+02 9.256834e+01     Pix  0 32
2.000000e-03 4.804438e-01 1.667627e+02 9.829350e+01     Pix  0 33
2.000000e-03 4.424483e-01 1.666589e+02 9.981344e+01     Pix  0 34
2.000000e-03 4.704404e-01 1.682639e+02 9.563438e+01     Pix  0 35
2.000000e-03 4.314898e-01 1.701054e+02 9.623061e+01     Pix  0 36
2.000000e-03 5.113961e-01 1.675787e+02 9.790023e+01     Pix  0 37
2.000000e-03 4.736963e-01 1.690344e+02 9.633109e+01     Pix  0 38
2.000000e-03 4.711702e-01 1.700113e+02 9.603795e+01     Pix  0 39
2.000000e-03 4.677801e-01 1.680353e+02 9.592049e+01     Pix  0 40
2.000000e-03 4.827969e-01 1.674866e+02 9.622659e+01     Pix  0 41
2.000000e-03 4.845504e-01 1.705253e+02 9.335501e+01     Pix  0 42
2.000000e-03 4.799919e-01 1.693619e+02 9.538984e+01     Pix  0 43
2.000000e-03 5.275908e-01 1.681371e+02 9.371113e+01     Pix  0 44
2.000000e-03 4.588782e-01 1.697535e+02 9.609294e+01     Pix  0 45
2.000000e-03 4.809537e-01 1.684513e+02 9.507597e+01     Pix  0 46
2.000000e-03 5.037400e-01 1.678306e+02 9.615400e+01     Pix  0 47
2.000000e-03 5.190304e-01 1.685008e+02 9.556394e+01     Pix  0 48
2.000000e-03 5.280999e-01 1.662325e+02 9.427783e+01     Pix  0 49
2.000000e-03 5.304477e-01 1.656266e+02 9.524654e+01     Pix  0 50
2.000000e-03 4.838004e-01 1.635631e+02 1.024488e+02     Pix  0 51
2.000000e-03 4.985371e-01 1.668579e+02 9.755448e+01     Pix  0 52
2.000000e-03 4.712525e-01 1.687504e+02 9.665013e+01     Pix  0 53
2.000000e-03 5.027006e-01 1.670502e+02 9.384577e+01     Pix  0 54
2.000000e-03 5.044339e-01 1.669995e+02 9.604530e+01     Pix  0 55
2.000000e-03 4.515518e-01 1.719641e+02 9.480873e+01     Pix  0 56
2.000000e-03 5.073641e-01 1.667842e+02 9.727845e+01     Pix  0 57
2.000000e-03 5.117585e-01 1.643072e+02 9.905112e+01     Pix  0 58
2.000000e-03 5.284030e-01 1.641578e+02 9.810928e+01     Pix  0 59
2.000000e-03 4.952390e-01 1.676903e+02 9.688435e+01     Pix  0 60
2.000000e-03 4.938854e-01 1.696315e+02 9.163038e+01     Pix  0 61
2.000000e-03 5.142791e-01 1.662322e+02 9.590848e+01     Pix  0 62
2.000000e-03 4.450832e-01 1.684653e+02 9.757936e+01     Pix  0 63
2.000000e-03 4.725610e-01 1.691537e+02 9.501504e+01     Pix  0 64
2.000000e-03 5.006057e-01 1.643651e+02 9.917227e+01     Pix  0 65
2.000000e-03 5.402554e-01 1.654013e+02 9.549240e+01     Pix  0 66
2.000000e-03 5.679567e-01 1.635686e+02 9.613519e+01     Pix  0 67
1.999965e-03 5.166302e-01 1.655849e+02 9.410218e+01     Pix  0 68
2.000000e-03 4.875343e-01 1.646882e+02 9.847983e+01     Pix  0 69
2.000000e-03 5.008042e-01 1.628853e+02 1.007552e+02     Pix  0 70
2.000000e-03 5.310586e-01 1.619510e+02 9.968266e+01     Pix  0 71
1.999960e-03 5.561846e-01 1.608959e+02 9.868942e+01     Pix  0 72
2.000000e-03 5.185567e-01 1.643374e+02 9.707800e+01     Pix  0 73
2.000000e-03 5.589333e-01 1.626554e+02 9.770660e+01     Pix  0 74
1.999955e-03 5.824971e-01 1.601967e+02 9.984442e+01     Pix  0 75
2.000000e-03 5.183839e-01 1.654447e+02 9.545644e+01     Pix  0 76
1.970722e-03 5.295724e-01 1.650246e+02 9.512700e+01     Pix  0 77
2.000000e-03 5.610751e-01 1.625853e+02 9.799490e+01     Pix  0 78
1.999949e-03 6.828194e-01 1.505290e+02 9.994758e+01     Pix  0 79
2.000000e-03 3.709076e-01 1.773092e+02 9.340876e+01     Pix  1  0
2.000000e-03 4.130941e-01 1.727204e+02 9.505763e+01     Pix  1  1
2.000000e-03 4.064352e-01 1.761089e+02 9.308987e+01     Pix  1  2
2.000000e-03 4.178210e-01 1.748057e+02 9.428132e+01     Pix  1  3
2.000000e-03 3.956396e-01 1.760279e+02 9.490689e+01     Pix  1  4
2.000000e-03 3.971336e-01 1.776462e+02 9.079414e+01     Pix  1  5
2.000000e-03 4.261325e-01 1.771456e+02 9.327592e+01     Pix  1  6
2.000000e-03 3.878678e-01 1.776798e+02 9.409378e+01     Pix  1  7
2.000000e-03 4.322388e-01 1.749883e+02 9.196138e+01     Pix  1  8
2.000000e-03 4.392322e-01 1.749472e+02 9.187041e+01     Pix  1  9
2.000000e-03 4.309574e-01 1.767550e+02 9.277492e+01     Pix  1 10
2.000000e-03 4.532882e-01 1.753433e+02 9.109505e+01     Pix  1 11
2.000000e-03 4.641367e-01 1.756295e+02 9.187246e+01     Pix  1 12
2.000000e-03 4.699978e-01 1.754993e+02 9.191368e+01     Pix  1 13
2.000000e-03 4.678281e-01 1.771514e+02 8.822073e+01     Pix  1 14
2.000000e-03 3.830775e-01 1.788196e+02 9.095653e+01     Pix  1 15
2.000000e-03 3.900746e-01 1.787248e+02 9.298636e+01     Pix  1 16
2.000000e-03 4.123824e-01 1.781974e+02 8.970158e+01     Pix  1 17
2.000000e-03 4.176948e-01 1.783526e+02 8.962516e+01     Pix  1 18
2.000000e-03 4.052174e-01 1.787556e+02 9.060128e+01     Pix  1 19
2.000000e-03 4.678788e-01 1.749904e+02 9.220651e+01     Pix  1 20
2.000000e-03 4.242599e-01 1.792440e+02 9.141194e+01     Pix  1 21
2.000000e-03 4.506457e-01 1.751890e+02 9.348243e+01     Pix  1 22
2.000000e-03 4.552203e-01 1.746843e+02 9.285434e+01     Pix  1 23
2.000000e-03 4.569653e-01 1.768372e+02 9.125522e+01     Pix  1 24
2.000000e-03 4.677601e-01 1.754530e+02 9.160249e+01     Pix  1 25
2.000000e-03 4.712375e-01 1.751036e+02 9.197248e+01     Pix  1 26
2.000000e-03 4.025464e-01 1.775363e+02 9.049439e+01     Pix  1 27
2.000000e-03 4.108414e-01 1.801561e+02 8.798699e+01     Pix  1 28
2.000000e-03 4.307997e-01 1.781260e+02 9.045514e+01     Pix  1 29
2.000000e-03 4.763699e-01 1.734262e+02 9.394534e+01     Pix  1 30
2.000000e-03 4.161584e-01 1.806437e+02 8.785256e+01     Pix  1 31
2.000000e-03 4.483625e-01 1.782523e+02 9.016068e+01     Pix  1 32
2.000000e-03 4.252820e-01 1.774055e+02 9.147514e+01     Pix  1 33
2.000000e-03 4.067987e-01 1.784129e+02 9.155483e+01     Pix  1 34
2.000000e-03 3.943831e-01 1.787666e+02 9.088708e+01     Pix  1 35
2.000000e-03 3.726303e-01 1.843353e+02 8.561355e+01     Pix  1 36
2.000000e-03 4.372320e-01 1.778992e+02 8.927711e+01     Pix  1 37
2.000000e-03 4.441301e-01 1.752198e+02 9.268707e+01     Pix  1 38
2.000000e-03 4.209859e-01 1.764438e+02 9.137128e+01     Pix  1 39
2.000000e-03 4.366140e-01 1.765201e+02 9.160347e+01     Pix  1 40
2.000000e-03 3.931679e-01 1.814483e+02 8.855849e+01     Pix  1 41
2.000000e-03 4.990371e-01 1.742424e+02 9.273511e+01     Pix  1 42
2.000000e-03 4.785711e-01 1.758538e+02 9.138408e+01     Pix  1 43
2.000000e-03 4.445806e-01 1.773724e+02 9.048940e+01     Pix  1 44
2.000000e-03 4.048858e-01 1.817267e+02 8.744809e+01     Pix  1 45
2.000000e-03 4.661462e-01 1.754300e+02 9.393261e+01     Pix  1 46
2.000000e-03 4.225278e-01 1.762637e+02 9.152903e+01     Pix  1 47
2.000000e-03 4.226697e-01 1.786702e+02 8.878685e+01     Pix  1 48
2.000000e-03 4.439085e-01 1.774763e+02 9.056479e+01     Pix  1 49
2.000000e-03 4.535945e-01 1.760809e+02 9.129976e+01     Pix  1 50
2.000000e-03 4.402112e-01 1.724648e+02 9.623833e+01     Pix  1 51
2.000000e-03 4.171799e-01 1.771253e+02 9.020813e+01     Pix  1 52
2.000000e-03 3.962117e-01 1.795782e+02 8.961243e+01     Pix  1 53
2.000000e-03 4.158437e-01 1.770088e+02 8.996060e+01     Pix  1 54
2.000000e-03 3.991799e-01 1.826175e+02 8.691081e+01     Pix  1 55
2.000000e-03 4.259013e-01 1.787948e+02 9.059111e+01     Pix  1 56
