4,4163c4,4163
< 2.595983e+02 4.971653e+02 7.497683e-01 1.468074e+02     Pix  0  0
< 2.701861e+02 5.094743e+02 7.135422e-01 1.497639e+02     Pix  0  1
< 2.747904e+02 4.786524e+02 8.044540e-01 1.424179e+02     Pix  0  2
< 2.416664e+02 5.033558e+02 7.125184e-01 1.502025e+02     Pix  0  3
< 2.659812e+02 4.931155e+02 7.669116e-01 1.452046e+02     Pix  0  4
< 2.482491e+02 4.651712e+02 7.992037e-01 1.432012e+02     Pix  0  5
< 2.604040e+02 4.891989e+02 7.426845e-01 1.474861e+02     Pix  0  6
< 2.665150e+02 4.965523e+02 7.334509e-01 1.481975e+02     Pix  0  7
< 2.396148e+02 4.997763e+02 6.619979e-01 1.549069e+02     Pix  0  8
< 2.637352e+02 4.970052e+02 7.429641e-01 1.474052e+02     Pix  0  9
< 2.684838e+02 4.698613e+02 7.893897e-01 1.436998e+02     Pix  0 10
< 2.632790e+02 5.281664e+02 6.678509e-01 1.540455e+02     Pix  0 11
< 2.550028e+02 5.205242e+02 6.481219e-01 1.557985e+02     Pix  0 12
< 2.744101e+02 5.177816e+02 6.674199e-01 1.538399e+02     Pix  0 13
< 2.697581e+02 4.959763e+02 7.092342e-01 1.501708e+02     Pix  0 14
< 2.572457e+02 5.018261e+02 7.499679e-01 1.468388e+02     Pix  0 15
< 2.749546e+02 4.732015e+02 8.190108e-01 1.412381e+02     Pix  0 16
< 2.637775e+02 4.608077e+02 8.240421e-01 1.410938e+02     Pix  0 17
< 2.762532e+02 4.727755e+02 7.715141e-01 1.449646e+02     Pix  0 18
< 2.559048e+02 5.155595e+02 6.617519e-01 1.546708e+02     Pix  0 19
< 2.603209e+02 4.989899e+02 6.864100e-01 1.524584e+02     Pix  0 20
< 2.700974e+02 4.717103e+02 7.914640e-01 1.435102e+02     Pix  0 21
< 2.859704e+02 5.078035e+02 7.322859e-01 1.479345e+02     Pix  0 22
< 2.658214e+02 5.098940e+02 6.953742e-01 1.513532e+02     Pix  0 23
< 2.684821e+02 5.083524e+02 6.871365e-01 1.519607e+02     Pix  0 24
< 2.661475e+02 5.107838e+02 6.656853e-01 1.543053e+02     Pix  0 25
< 2.648695e+02 5.203254e+02 6.460998e-01 1.558390e+02     Pix  0 26
< 2.496331e+02 5.094577e+02 6.541472e-01 1.557139e+02     Pix  0 27
< 2.657935e+02 4.866849e+02 7.340964e-01 1.483851e+02     Pix  0 28
< 2.526576e+02 4.972611e+02 7.098806e-01 1.504091e+02     Pix  0 29
< 2.683861e+02 5.266728e+02 6.467570e-01 1.559711e+02     Pix  0 30
< 2.681650e+02 5.150454e+02 6.730862e-01 1.530331e+02     Pix  0 31
< 2.621654e+02 5.245777e+02 6.440293e-01 1.561808e+02     Pix  0 32
< 2.627636e+02 4.752985e+02 7.887742e-01 1.438095e+02     Pix  0 33
< 2.575618e+02 4.942989e+02 7.158910e-01 1.497565e+02     Pix  0 34
< 2.659769e+02 5.037298e+02 7.255290e-01 1.489049e+02     Pix  0 35
< 2.471582e+02 5.313848e+02 6.222234e-01 1.584643e+02     Pix  0 36
< 2.712414e+02 5.115141e+02 6.662067e-01 1.538174e+02     Pix  0 37
< 2.546718e+02 5.211689e+02 6.246053e-01 1.580555e+02     Pix  0 38
< 2.671742e+02 5.143752e+02 6.790349e-01 1.528943e+02     Pix  0 39
< 2.574511e+02 5.180920e+02 6.631592e-01 1.545438e+02     Pix  0 40
< 2.517885e+02 5.341090e+02 6.378774e-01 1.567781e+02     Pix  0 41
< 2.757648e+02 5.012273e+02 6.788690e-01 1.528707e+02     Pix  0 42
< 2.611115e+02 5.456987e+02 5.887412e-01 1.616316e+02     Pix  0 43
< 2.744727e+02 5.216829e+02 6.427286e-01 1.562862e+02     Pix  0 44
< 2.742818e+02 5.130313e+02 6.956166e-01 1.513691e+02     Pix  0 45
< 2.731921e+02 4.976976e+02 7.058333e-01 1.502281e+02     Pix  0 46
< 2.537681e+02 5.325370e+02 6.433017e-01 1.563289e+02     Pix  0 47
< 2.819433e+02 5.077219e+02 6.771283e-01 1.528649e+02     Pix  0 48
< 2.681607e+02 5.228368e+02 6.363363e-01 1.569101e+02     Pix  0 49
< 2.653986e+02 5.509488e+02 5.854300e-01 1.617825e+02     Pix  0 50
< 2.436882e+02 5.420764e+02 6.365530e-01 1.570973e+02     Pix  0 51
< 2.536082e+02 4.984999e+02 7.192976e-01 1.496216e+02     Pix  0 52
< 2.746990e+02 5.138955e+02 7.113401e-01 1.498894e+02     Pix  0 53
< 2.716198e+02 5.252707e+02 6.789921e-01 1.529394e+02     Pix  0 54
< 2.795812e+02 5.325027e+02 6.580295e-01 1.546672e+02     Pix  0 55
< 2.828149e+02 5.257951e+02 6.705174e-01 1.532074e+02     Pix  0 56
< 2.643653e+02 5.367742e+02 6.461291e-01 1.560898e+02     Pix  0 57
< 2.706322e+02 5.484379e+02 6.277305e-01 1.578688e+02     Pix  0 58
< 2.720927e+02 5.500801e+02 6.136418e-01 1.590202e+02     Pix  0 59
< 2.707072e+02 5.517386e+02 5.964280e-01 1.608523e+02     Pix  0 60
< 2.798894e+02 5.227730e+02 6.744519e-01 1.532250e+02     Pix  0 61
< 2.701460e+02 5.863305e+02 5.360387e-01 1.672484e+02     Pix  0 62
< 2.650245e+02 5.258468e+02 6.797893e-01 1.528297e+02     Pix  0 63
< 2.632985e+02 5.533164e+02 6.237123e-01 1.581279e+02     Pix  0 64
< 2.636685e+02 5.615951e+02 6.243072e-01 1.580988e+02     Pix  0 65
< 2.728949e+02 5.547089e+02 6.128955e-01 1.592837e+02     Pix  0 66
< 2.600119e+02 5.652256e+02 5.792472e-01 1.625539e+02     Pix  0 67
< 2.631131e+02 6.044866e+02 5.178244e-01 1.695758e+02     Pix  0 68
< 2.616556e+02 5.358226e+02 6.488003e-01 1.556463e+02     Pix  0 69
< 2.806091e+02 5.304037e+02 7.001555e-01 1.508937e+02     Pix  0 70
< 2.798758e+02 5.371325e+02 6.774598e-01 1.527239e+02     Pix  0 71
< 2.732383e+02 5.894954e+02 5.867849e-01 1.619583e+02     Pix  0 72
< 2.923400e+02 5.560840e+02 6.403771e-01 1.561395e+02     Pix  0 73
< 2.668018e+02 5.643599e+02 6.006427e-01 1.604428e+02     Pix  0 74
< 2.855665e+02 5.327544e+02 6.837552e-01 1.521488e+02     Pix  0 75
< 2.745840e+02 5.621444e+02 6.094022e-01 1.592787e+02     Pix  0 76
< 2.743131e+02 5.515731e+02 6.390906e-01 1.565846e+02     Pix  0 77
< 2.541977e+02 6.258906e+02 4.884545e-01 1.730653e+02     Pix  0 78
< 2.205079e+02 7.384977e+02 3.666517e-01 1.906549e+02     Pix  0 79
< 2.629652e+02 4.163529e+02 9.004772e-01 1.361061e+02     Pix  1  0
< 2.563040e+02 4.469645e+02 8.038377e-01 1.429997e+02     Pix  1  1
< 2.503169e+02 4.347580e+02 8.276251e-01 1.415318e+02     Pix  1  2
< 2.630792e+02 4.338938e+02 8.356927e-01 1.406067e+02     Pix  1  3
< 2.549789e+02 4.382370e+02 7.923792e-01 1.439896e+02     Pix  1  4
< 2.729073e+02 4.307319e+02 8.528096e-01 1.389460e+02     Pix  1  5
< 2.563763e+02 4.527621e+02 7.455924e-01 1.475781e+02     Pix  1  6
< 2.437927e+02 4.651172e+02 6.951770e-01 1.521540e+02     Pix  1  7
< 2.505729e+02 4.527589e+02 7.415468e-01 1.484631e+02     Pix  1  8
< 2.656317e+02 4.493202e+02 8.046075e-01 1.425925e+02     Pix  1  9
< 2.598934e+02 4.714543e+02 7.110566e-01 1.505163e+02     Pix  1 10
< 2.606991e+02 4.444312e+02 7.834029e-01 1.446651e+02     Pix  1 11
< 2.626485e+02 4.740153e+02 6.917887e-01 1.519088e+02     Pix  1 12
< 2.496341e+02 4.872786e+02 6.426230e-01 1.570769e+02     Pix  1 13
< 2.603094e+02 4.837451e+02 6.692462e-01 1.540805e+02     Pix  1 14
< 2.532518e+02 4.333164e+02 8.019319e-01 1.434760e+02     Pix  1 15
