4,4163c4,4163
< 2.628782e+02 4.919210e+02 7.391014e-01 1.475168e+02     Pix  0  0
< 2.591073e+02 4.721046e+02 7.578182e-01 1.462104e+02     Pix  0  1
< 2.794996e+02 4.489986e+02 8.377018e-01 1.395947e+02     Pix  0  2
< 2.731365e+02 4.762800e+02 7.770602e-01 1.444030e+02     Pix  0  3
< 2.708525e+02 4.635348e+02 7.851218e-01 1.438646e+02     Pix  0  4
< 2.644639e+02 4.812946e+02 7.287459e-01 1.483769e+02     Pix  0  5
< 2.803307e+02 4.845790e+02 7.440324e-01 1.471174e+02     Pix  0  6
< 2.722164e+02 4.627175e+02 7.495164e-01 1.466430e+02     Pix  0  7
< 2.727435e+02 4.929316e+02 7.032512e-01 1.506047e+02     Pix  0  8
< 2.672739e+02 4.661946e+02 7.652395e-01 1.454277e+02     Pix  0  9
< 2.743946e+02 5.001212e+02 7.171593e-01 1.494685e+02     Pix  0 10
< 2.653232e+02 4.817467e+02 7.143149e-01 1.497959e+02     Pix  0 11
< 2.588605e+02 5.054233e+02 6.396709e-01 1.564938e+02     Pix  0 12
< 2.482325e+02 5.224589e+02 5.960695e-01 1.611068e+02     Pix  0 13
< 2.534725e+02 5.110004e+02 6.373867e-01 1.570376e+02     Pix  0 14
< 2.569109e+02 4.711928e+02 7.465392e-01 1.471896e+02     Pix  0 15
< 2.652266e+02 4.775060e+02 7.491243e-01 1.466237e+02     Pix  0 16
< 2.606255e+02 4.805691e+02 7.205794e-01 1.491583e+02     Pix  0 17
< 2.662129e+02 5.104696e+02 6.738481e-01 1.534821e+02     Pix  0 18
< 2.768802e+02 4.826395e+02 7.304637e-01 1.479787e+02     Pix  0 19
< 2.764194e+02 5.197791e+02 6.562063e-01 1.547432e+02     Pix  0 20
< 2.681077e+02 4.762598e+02 7.503878e-01 1.466388e+02     Pix  0 21
< 2.737366e+02 5.086474e+02 6.679490e-01 1.537258e+02     Pix  0 22
< 2.690603e+02 5.013339e+02 6.806202e-01 1.528296e+02     Pix  0 23
< 2.723790e+02 5.040265e+02 6.543722e-01 1.547796e+02     Pix  0 24
< 2.727347e+02 5.288354e+02 6.056474e-01 1.600019e+02     Pix  0 25
< 2.882285e+02 5.285471e+02 6.137837e-01 1.586801e+02     Pix  0 26
< 2.843306e+02 4.891710e+02 7.166559e-01 1.493663e+02     Pix  0 27
< 2.682052e+02 4.962352e+02 6.978012e-01 1.510526e+02     Pix  0 28
< 2.682716e+02 5.010422e+02 6.706486e-01 1.532725e+02     Pix  0 29
< 2.670124e+02 5.294096e+02 6.148368e-01 1.590682e+02     Pix  0 30
< 2.826173e+02 5.234306e+02 6.290889e-01 1.575067e+02     Pix  0 31
< 2.655368e+02 5.422334e+02 5.803628e-01 1.623638e+02     Pix  0 32
< 2.675926e+02 4.959092e+02 6.979690e-01 1.511807e+02     Pix  0 33
< 2.681383e+02 4.812299e+02 7.293712e-01 1.482863e+02     Pix  0 34
< 2.618422e+02 5.087776e+02 6.746783e-01 1.534511e+02     Pix  0 35
< 2.789079e+02 4.957992e+02 7.063547e-01 1.501171e+02     Pix  0 36
< 2.713954e+02 5.292447e+02 6.240463e-01 1.582588e+02     Pix  0 37
< 2.600775e+02 5.392256e+02 6.071673e-01 1.597704e+02     Pix  0 38
< 2.760775e+02 4.984371e+02 6.747512e-01 1.530578e+02     Pix  0 39
< 2.748224e+02 4.903850e+02 7.180231e-01 1.491988e+02     Pix  0 40
< 2.818929e+02 4.986184e+02 7.089612e-01 1.497212e+02     Pix  0 41
< 2.745617e+02 5.265140e+02 6.245905e-01 1.577724e+02     Pix  0 42
< 2.801954e+02 5.227219e+02 6.540263e-01 1.550489e+02     Pix  0 43
< 2.767831e+02 4.969889e+02 6.789028e-01 1.527726e+02     Pix  0 44
< 2.795178e+02 5.017491e+02 6.930824e-01 1.513851e+02     Pix  0 45
< 2.518816e+02 5.436769e+02 5.866185e-01 1.619560e+02     Pix  0 46
< 2.733293e+02 5.430773e+02 6.303353e-01 1.573585e+02     Pix  0 47
< 2.642762e+02 5.375840e+02 5.884672e-01 1.617009e+02     Pix  0 48
< 2.959853e+02 5.152108e+02 6.682843e-01 1.532393e+02     Pix  0 49
< 3.013618e+02 5.064045e+02 6.872267e-01 1.516107e+02     Pix  0 50
< 2.761652e+02 4.889385e+02 7.481410e-01 1.467679e+02     Pix  0 51
< 2.791047e+02 5.128629e+02 6.985201e-01 1.508162e+02     Pix  0 52
< 2.859636e+02 4.899707e+02 7.433198e-01 1.470679e+02     Pix  0 53
< 2.876531e+02 4.913789e+02 7.204948e-01 1.488584e+02     Pix  0 54
< 2.823186e+02 5.188901e+02 6.531090e-01 1.550054e+02     Pix  0 55
< 2.584347e+02 5.544902e+02 5.708159e-01 1.636345e+02     Pix  0 56
< 2.656280e+02 5.271143e+02 6.360318e-01 1.568375e+02     Pix  0 57
< 2.752083e+02 5.163194e+02 6.643477e-01 1.541241e+02     Pix  0 58
< 2.757735e+02 5.319847e+02 6.433186e-01 1.558818e+02     Pix  0 59
< 2.760377e+02 5.383153e+02 6.035464e-01 1.599895e+02     Pix  0 60
< 2.827885e+02 6.022055e+02 5.091249e-01 1.707316e+02     Pix  0 61
< 3.039664e+02 5.701437e+02 5.818936e-01 1.622659e+02     Pix  0 62
< 2.780301e+02 5.284032e+02 6.597459e-01 1.547068e+02     Pix  0 63
< 2.800203e+02 5.152500e+02 6.738962e-01 1.531170e+02     Pix  0 64
< 2.841423e+02 5.365278e+02 6.428052e-01 1.563562e+02     Pix  0 65
< 2.827058e+02 5.574261e+02 6.084530e-01 1.597251e+02     Pix  0 66
< 2.857350e+02 5.449038e+02 6.173459e-01 1.586098e+02     Pix  0 67
< 2.741807e+02 5.971310e+02 5.165439e-01 1.698509e+02     Pix  0 68
< 2.995990e+02 4.810935e+02 7.890994e-01 1.428832e+02     Pix  0 69
< 2.945165e+02 4.963027e+02 7.459720e-01 1.464725e+02     Pix  0 70
< 2.744813e+02 5.180496e+02 6.919805e-01 1.514713e+02     Pix  0 71
< 2.698266e+02 5.786408e+02 5.831577e-01 1.625777e+02     Pix  0 72
< 3.061292e+02 5.501705e+02 6.508929e-01 1.551551e+02     Pix  0 73
< 2.846329e+02 5.705863e+02 5.940391e-01 1.610880e+02     Pix  0 74
< 2.560903e+02 5.760222e+02 5.650992e-01 1.643802e+02     Pix  0 75
< 2.981324e+02 5.468856e+02 6.603472e-01 1.545845e+02     Pix  0 76
< 2.796834e+02 5.737231e+02 5.696229e-01 1.635758e+02     Pix  0 77
< 2.893648e+02 5.671058e+02 5.857900e-01 1.620178e+02     Pix  0 78
< 3.059924e+02 6.270207e+02 5.700304e-01 1.639004e+02     Pix  0 79
