# IV test from Wed, 08 Jul 2015 14:09:48 -0500 (CDT) +972872000 nsec
#Test Parameters:
#   HV Supply:      Keithley2410
#   Voltage Start:  0
#   Voltage Stop:   600
#   Voltage Step:   5
#   Delay(s):       1
#   Compliance(uA): 100
#voltage(V)	current(A)	timestamp
  +0.000	-1.597600e-07	2015-07-08 19:09:48.972872000Z
  -5.000	-4.250890e-07	2015-07-08 19:09:50.561298000Z
 -10.000	-5.566039e-07	2015-07-08 19:09:52.148877001Z
 -15.000	-6.566931e-07	2015-07-08 19:09:53.740109000Z
 -20.000	-7.423527e-07	2015-07-08 19:09:55.316124001Z
 -25.000	-8.183208e-07	2015-07-08 19:09:56.892379000Z
 -30.000	-8.871655e-07	2015-07-08 19:09:58.474626000Z
 -35.000	-9.546065e-07	2015-07-08 19:10:00.062093000Z
 -40.000	-1.014113e-06	2015-07-08 19:10:04.658692001Z
 -45.000	-1.071762e-06	2015-07-08 19:10:06.246703001Z
 -50.000	-1.126766e-06	2015-07-08 19:10:07.828313000Z
 -55.000	-1.183865e-06	2015-07-08 19:10:09.411312000Z
 -60.000	-1.237285e-06	2015-07-08 19:10:11.002315001Z
 -65.000	-1.288322e-06	2015-07-08 19:10:12.584561001Z
 -70.000	-1.336310e-06	2015-07-08 19:10:14.166576000Z
 -75.000	-1.381796e-06	2015-07-08 19:10:15.753231000Z
 -80.000	-1.433007e-06	2015-07-08 19:10:17.343924001Z
 -85.000	-1.493200e-06	2015-07-08 19:10:18.926947001Z
 -90.000	-1.538611e-06	2015-07-08 19:10:20.518274001Z
 -95.000	-1.598224e-06	2015-07-08 19:10:22.094769000Z
-100.000	-1.636124e-06	2015-07-08 19:10:23.685917001Z
-105.000	-1.702110e-06	2015-07-08 19:10:25.269078000Z
-110.000	-1.744787e-06	2015-07-08 19:10:26.845412001Z
-115.000	-1.785403e-06	2015-07-08 19:10:28.428639000Z
-120.000	-1.858681e-06	2015-07-08 19:10:30.011839000Z
-125.000	-1.904293e-06	2015-07-08 19:10:31.594091000Z
-130.000	-1.966503e-06	2015-07-08 19:10:33.171538000Z
-135.000	-2.050332e-06	2015-07-08 19:10:34.753549000Z
-140.000	-2.078838e-06	2015-07-08 19:10:36.335935001Z
-145.000	-2.154402e-06	2015-07-08 19:10:37.926952001Z
-150.000	-2.216054e-06	2015-07-08 19:10:39.509790000Z
-155.000	-2.241435e-06	2015-07-08 19:10:41.091862000Z
-160.000	-2.349903e-06	2015-07-08 19:10:42.674763000Z
-165.000	-2.331392e-06	2015-07-08 19:10:44.257628001Z
-170.000	-2.478837e-06	2015-07-08 19:10:45.839916001Z
-175.000	-2.546621e-06	2015-07-08 19:10:47.416551000Z
-180.000	-2.558207e-06	2015-07-08 19:10:48.998646000Z
-185.000	-2.596560e-06	2015-07-08 19:10:50.580861000Z
-190.000	-2.650003e-06	2015-07-08 19:10:52.173262000Z
-195.000	-2.767152e-06	2015-07-08 19:10:53.755653001Z
-200.000	-2.818496e-06	2015-07-08 19:10:55.338158000Z
-205.000	-2.929143e-06	2015-07-08 19:10:56.922039001Z
-210.000	-2.964300e-06	2015-07-08 19:10:58.505134000Z
-215.000	-2.815876e-06	2015-07-08 19:11:00.095985000Z
-220.000	-3.028869e-06	2015-07-08 19:11:01.686897000Z
-225.000	-2.923336e-06	2015-07-08 19:11:03.269439000Z
-230.000	-3.063223e-06	2015-07-08 19:11:04.845416001Z
-235.000	-2.994110e-06	2015-07-08 19:11:06.427619000Z
-240.000	-3.131710e-06	2015-07-08 19:11:08.009830000Z
-245.000	-3.282544e-06	2015-07-08 19:11:09.592801000Z
-250.000	-3.478989e-06	2015-07-08 19:11:11.183311000Z
-255.000	-3.681154e-06	2015-07-08 19:11:12.765636000Z
-260.000	-4.619051e-06	2015-07-08 19:11:14.356230000Z
-265.000	-5.799094e-06	2015-07-08 19:11:15.939558001Z
-270.000	-8.121709e-06	2015-07-08 19:11:17.522947000Z
-275.000	-1.187068e-05	2015-07-08 19:11:20.618778001Z
-280.000	-1.727020e-05	2015-07-08 19:11:22.202000000Z
-285.000	-2.371492e-05	2015-07-08 19:11:23.794107001Z
-290.000	-3.107264e-05	2015-07-08 19:11:25.377413000Z
-295.000	-3.973151e-05	2015-07-08 19:11:26.968646001Z
-300.000	-4.941045e-05	2015-07-08 19:11:28.551177000Z
-305.000	-6.011907e-05	2015-07-08 19:11:30.142418001Z
-310.000	-7.249245e-05	2015-07-08 19:11:31.734670001Z
-315.000	-8.628787e-05	2015-07-08 19:11:33.323175001Z
-320.000	-9.999796e-05	2015-07-08 19:11:34.952383001Z
#Sweep was aborted on compliance
