4,279c4,279
< 2.172605e+02 3.807120e+02 8.510543e-01 9.310399e+01     Pix  0  0
< 2.088823e+02 3.812780e+02 7.650729e-01 9.939003e+01     Pix  0  1
< 2.103503e+02 3.839642e+02 7.733955e-01 1.001777e+02     Pix  0  2
< -9.751932e+01 4.982743e+02 -7.092470e-02 1.295814e+02     Pix  0  3
< 2.696003e+02 3.175086e+02 1.093093e+00 9.000205e+01     Pix  0  4
< 2.736786e+02 3.211952e+02 1.066923e+00 9.167182e+01     Pix  0  5
< 2.274298e+02 3.808345e+02 8.331411e-01 8.713299e+01     Pix  0  6
< 3.000740e+02 3.145799e+02 1.061390e+00 8.352425e+01     Pix  0  7
< -4.061039e+02 5.732771e+02 -6.323694e-01 2.880179e+02     Pix  0  8
< 2.203056e+02 3.858635e+02 8.258286e-01 9.456413e+01     Pix  0  9
< 2.315816e+02 3.875912e+02 8.284465e-01 8.895728e+01     Pix  0 10
< 1.015939e+02 5.305762e+02 3.692795e-01 1.226276e+02     Pix  0 11
< 2.984905e+02 2.857743e+02 9.854032e-01 1.023701e+02     Pix  0 12
< 3.142081e+02 2.511974e+02 1.090562e+00 1.095537e+02     Pix  0 13
< 3.118053e+02 2.702625e+02 1.098855e+00 9.246463e+01     Pix  0 14
< 2.739640e+02 3.215447e+02 1.088251e+00 9.180175e+01     Pix  0 15
< 2.908497e+02 3.225258e+02 1.155973e+00 8.930351e+01     Pix  0 16
< 2.843194e+02 2.863426e+02 1.070218e+00 1.036480e+02     Pix  0 17
< -3.998844e+02 4.550785e+02 -7.490575e-01 3.358810e+02     Pix  0 18
< -4.563649e+02 5.837179e+02 -6.862145e-01 3.076280e+02     Pix  0 19
< 1.026521e+02 5.531471e+02 3.312957e-01 1.376428e+02     Pix  0 20
< -4.415266e+02 5.995649e+02 -6.498072e-01 2.878860e+02     Pix  0 21
< -1.491006e+02 9.246747e+02 -7.757825e-02 2.037553e+02     Pix  0 22
< -4.195414e+02 5.576255e+02 -6.605651e-01 2.824641e+02     Pix  0 23
< 2.878318e+02 3.197719e+02 9.899017e-01 8.809329e+01     Pix  0 24
< 2.993324e+02 2.863669e+02 9.754391e-01 1.027932e+02     Pix  0 25
< 3.133781e+02 2.839865e+02 1.026436e+00 1.014129e+02     Pix  0 26
< 2.498776e+02 3.221758e+02 9.499308e-01 9.957645e+01     Pix  0 27
< 1.024034e+02 5.758481e+02 3.501734e-01 1.125669e+02     Pix  0 28
< 2.628775e+02 3.237223e+02 9.683396e-01 9.631636e+01     Pix  0 29
< -4.190670e+02 4.445961e+02 -8.165098e-01 3.525397e+02     Pix  0 30
< 2.972445e+02 2.848507e+02 9.759992e-01 1.017474e+02     Pix  0 31
< 3.056691e+02 2.909611e+02 9.737940e-01 1.060008e+02     Pix  0 32
< 2.894431e+02 2.792014e+02 1.131401e+00 9.788319e+01     Pix  0 33
< 2.200885e+02 3.856776e+02 8.363441e-01 9.449892e+01     Pix  0 34
< 1.021427e+02 5.856109e+02 3.555369e-01 1.248620e+02     Pix  0 35
< 3.818282e+02 2.004325e+02 1.095547e+00 2.522919e+02     Pix  0 36
< 1.937656e+02 3.120948e+02 8.903177e-01 6.395537e+01     Pix  0 37
< 1.939053e+02 3.121503e+02 8.905073e-01 6.397897e+01     Pix  0 38
< 1.020880e+02 5.348232e+02 3.714711e-01 1.140862e+02     Pix  0 39
< 2.739350e+02 3.215201e+02 1.001106e+00 9.179137e+01     Pix  0 40
< 2.982727e+02 3.287726e+02 1.027880e+00 9.224180e+01     Pix  0 41
< 3.105004e+02 2.821657e+02 1.027529e+00 9.997187e+01     Pix  0 42
< 2.962039e+02 3.267438e+02 9.859494e-01 9.140089e+01     Pix  0 43
< -4.636844e+02 4.633067e+02 -8.447226e-01 4.129115e+02     Pix  0 44
