5,4102c5,4102
<   55  65  78  92 104  93 131 173 215 255    Pix  0  0
<   56  65  78  91 103  92 129 169 211 255    Pix  0  1
<   52  62  77  88  98  89 129 169 211 255    Pix  0  2
<   60  69  79  94 107  94 137 174 218 255    Pix  0  3
<   55  63  77  88 100  92 127 172 209 255    Pix  0  4
<   57  67  78  92 104  91 132 174 215 255    Pix  0  5
<   47  60  68  78  93  79 120 159 204 255    Pix  0  6
<   47  61  71  83  95  83 126 165 207 255    Pix  0  7
<   44  51  63  75  87  77 114 155 195 255    Pix  0  8
<   49  62  76  85  97  88 127 170 208 255    Pix  0  9
<   50  62  76  87  99  88 129 173 215 255    Pix  0 10
<   47  60  72  82  96  85 126 166 207 255    Pix  0 11
<   40  48  62  76  90  77 117 158 203 255    Pix  0 12
<   41  48  62  75  84  75 114 156 198 255    Pix  0 13
<   43  53  64  78  93  78 119 159 206 255    Pix  0 14
<   54  63  77  87  99  90 127 171 209 255    Pix  0 15
<   61  70  80  95 108  95 139 176 221 255    Pix  0 16
<   58  66  78  92 104  93 132 174 214 255    Pix  0 17
<   46  59  68  79  94  81 124 163 206 255    Pix  0 18
<   46  60  71  80  94  82 126 165 207 255    Pix  0 19
<   46  59  70  81  94  80 126 166 207 255    Pix  0 20
<   48  62  75  85  99  88 128 173 211 255    Pix  0 21
<   50  62  76  87 101  92 129 172 216 255    Pix  0 22
<   47  61  73  83  96  84 127 168 207 255    Pix  0 23
<   40  47  62  75  87  76 113 157 198 255    Pix  0 24
<   41  52  63  77  92  78 119 158 204 255    Pix  0 25
<   35  46  60  70  82  70 110 149 191 255    Pix  0 26
<   43  50  63  75  90  78 116 157 200 255    Pix  0 27
<   47  60  73  83  97  86 126 168 208 255    Pix  0 28
<   49  61  73  82  95  85 126 168 207 255    Pix  0 29
<   43  50  63  76  88  77 117 158 201 255    Pix  0 30
<   34  46  58  68  80  71 111 152 194 255    Pix  0 31
<   34  46  59  71  80  71 111 155 199 255    Pix  0 32
<   47  61  70  80  94  83 125 160 206 255    Pix  0 33
<   49  62  74  86 100  90 129 173 212 255    Pix  0 34
<   50  62  75  89  98  90 129 171 210 255    Pix  0 35
<   46  59  70  79  96  84 125 164 207 255    Pix  0 36
<   46  56  66  79  93  80 122 162 206 255    Pix  0 37
<   46  56  68  79  94  79 125 164 206 255    Pix  0 38
<   45  55  66  78  93  79 123 162 205 255    Pix  0 39
<   45  53  64  78  92  78 122 160 205 255    Pix  0 40
<   46  60  68  79  94  81 124 166 208 255    Pix  0 41
<   34  45  54  64  78  66 106 144 188 255    Pix  0 42
<   37  47  62  75  84  75 116 158 202 255    Pix  0 43
<   37  47  61  73  85  74 112 157 201 255    Pix  0 44
<   44  54  64  77  91  78 119 160 203 255    Pix  0 45
<   46  58  70  79  95  82 126 168 208 255    Pix  0 46
<   45  54  64  78  92  79 121 159 204 255    Pix  0 47
<   31  44  54  63  78  65 107 147 190 255    Pix  0 48
<   31  44  52  64  78  66 109 147 190 255    Pix  0 49
<   40  50  62  77  89  78 121 160 205 255    Pix  0 50
<   55  64  78  92 104  92 133 174 218 255    Pix  0 51
<   47  61  72  82  94  85 126 166 207 255    Pix  0 52
<   47  62  75  87  99  88 131 173 217 255    Pix  0 53
<   46  60  73  83  96  84 127 170 211 255    Pix  0 54
<   45  55  65  78  92  79 124 160 205 255    Pix  0 55
<   44  54  65  78  91  79 122 160 206 255    Pix  0 56
<   43  50  62  76  89  77 113 157 197 255    Pix  0 57
<   46  58  68  78  94  81 125 164 206 255    Pix  0 58
<   46  58  68  79  94  81 125 163 207 255    Pix  0 59
<   37  47  61  73  86  75 113 157 201 255    Pix  0 60
<   35  47  58  70  80  73 111 155 196 255    Pix  0 61
<   38  47  61  73  87  75 113 158 199 255    Pix  0 62
<   46  58  67  79  93  79 122 163 206 255    Pix  0 63
<   37  47  61  74  83  75 111 154 192 255    Pix  0 64
<   46  57  66  78  93  79 125 165 207 255    Pix  0 65
<   32  44  54  66  80  68 109 150 192 255    Pix  0 66
<   38  47  62  75  86  76 113 158 201 255    Pix  0 67
<   32  44  57  66  78  68 109 148 191 255    Pix  0 68
<   48  62  76  87  97  90 129 172 214 255    Pix  0 69
<   47  61  73  84  97  85 128 171 213 255    Pix  0 70
<   46  61  72  81  95  83 126 167 208 255    Pix  0 71
<   33  46  58  68  80  70 110 151 190 255    Pix  0 72
<   37  47  60  73  82  74 111 154 196 255    Pix  0 73
<   36  46  60  70  81  71 110 152 193 255    Pix  0 74
<   45  55  65  78  92  78 120 159 205 255    Pix  0 75
<   42  49  62  76  90  78 116 158 203 255    Pix  0 76
<   44  53  64  78  92  79 120 162 205 255    Pix  0 77
