4,1705c4,1705
< 1.015763e+02 4.965007e+02 5.039498e-01 1.236247e+02     Pix  0  0
< 3.038953e+02 2.777079e+02 1.371732e+00 9.672064e+01     Pix  0  1
< 2.948413e+02 2.944912e+02 1.199498e+00 1.090553e+02     Pix  0  2
< 2.040119e+02 3.724670e+02 9.566956e-01 9.677233e+01     Pix  0  3
< 2.811626e+02 3.418512e+02 1.167339e+00 1.044742e+02     Pix  0  4
< 2.740985e+02 2.782711e+02 1.251780e+00 9.850347e+01     Pix  0  5
< 3.173133e+02 1.957893e+02 1.278772e+00 1.262305e+02     Pix  0  6
< 3.130533e+02 2.184053e+02 1.264657e+00 1.130652e+02     Pix  0  7
< 2.136349e+02 3.752902e+02 9.640358e-01 9.149597e+01     Pix  0  8
< -1.693945e+02 7.841994e+02 -7.896530e-02 1.963814e+02     Pix  0  9
< 3.135147e+02 2.398207e+02 1.310107e+00 1.020851e+02     Pix  0 10
< 1.024341e+02 5.212668e+02 4.938179e-01 1.204930e+02     Pix  0 11
< 3.580240e+02 2.759015e+02 1.150982e+00 1.391305e+02     Pix  0 12
< 3.027053e+02 2.545343e+02 1.157375e+00 1.098871e+02     Pix  0 13
< 3.038547e+02 2.070338e+02 1.217210e+00 1.230308e+02     Pix  0 14
< 2.521783e+02 3.249110e+02 1.086686e+00 1.007026e+02     Pix  0 15
< 3.035070e+02 2.774704e+02 1.372545e+00 9.653095e+01     Pix  0 16
< 3.029478e+02 2.891089e+02 1.366189e+00 1.046171e+02     Pix  0 17
< 1.033265e+02 5.880549e+02 4.839016e-01 1.149399e+02     Pix  0 18
< 3.910923e+02 2.557051e+02 1.166282e+00 1.859289e+02     Pix  0 19
< 3.040744e+02 2.231613e+02 1.283358e+00 1.124115e+02     Pix  0 20
< 1.878972e+02 3.550947e+02 8.976810e-01 9.752587e+01     Pix  0 21
< 2.971771e+02 3.279319e+02 1.180929e+00 9.181263e+01     Pix  0 22
< 3.099387e+02 2.167632e+02 1.315874e+00 1.107286e+02     Pix  0 23
< 2.903975e+02 2.798751e+02 1.140608e+00 9.834971e+01     Pix  0 24
< 2.778624e+02 2.811991e+02 1.085865e+00 1.003800e+02     Pix  0 25
< 1.023200e+02 5.330524e+02 4.016010e-01 1.231858e+02     Pix  0 26
< -4.238782e+02 6.340158e+02 -5.509828e-01 2.896237e+02     Pix  0 27
< 2.507183e+02 1.913953e+02 1.564883e+00 6.250773e+01     Pix  0 28
< 3.053483e+02 2.789236e+02 1.255330e+00 9.742297e+01     Pix  0 29
< 2.959129e+02 2.185840e+02 1.244071e+00 1.066210e+02     Pix  0 30
< 1.015874e+02 5.267875e+02 3.636972e-01 1.217552e+02     Pix  0 31
< 2.756016e+02 2.794412e+02 1.087962e+00 9.924794e+01     Pix  0 32
< 2.035244e+02 3.720066e+02 9.568754e-01 9.659730e+01     Pix  0 33
< -1.872180e+02 7.375571e+02 -1.087539e-01 2.060645e+02     Pix  0 34
< 2.183717e+02 3.827052e+02 1.020190e+00 9.365708e+01     Pix  0 35
< 3.580759e+02 2.874586e+02 1.114734e+00 1.469588e+02     Pix  0 36
< 2.539251e+02 1.934739e+02 1.338155e+00 7.996810e+01     Pix  0 37
< 2.950912e+02 2.291381e+02 1.339958e+00 9.127439e+01     Pix  0 38
< -1.368076e+02 9.381684e+02 1.293826e-02 1.872989e+02     Pix  0 39
< 1.049877e+02 5.811744e+02 5.015840e-01 1.136081e+02     Pix  0 40
< 3.791253e+02 2.745144e+02 1.186139e+00 1.482291e+02     Pix  0 41
< 2.756018e+02 2.794414e+02 1.087962e+00 9.924802e+01     Pix  0 42
< -1.938753e+02 7.834747e+02 -1.862775e-01 2.006936e+02     Pix  0 43
< 2.206893e+02 3.869104e+02 7.824679e-01 9.482720e+01     Pix  0 44
< 3.176297e+02 1.758171e+02 1.269729e+00 1.426744e+02     Pix  0 45
< 3.159992e+02 1.840579e+02 1.268882e+00 1.418291e+02     Pix  0 46
< 2.885884e+02 2.786891e+02 1.214197e+00 9.746611e+01     Pix  0 47
< -3.215082e+02 3.083969e+02 -8.368514e-01 3.993337e+02     Pix  0 48
< -2.463524e+02 7.778387e+02 -2.585291e-01 2.106237e+02     Pix  0 49
< 2.100431e+02 3.836482e+02 7.533311e-01 1.000691e+02     Pix  0 50
< -1.881581e+02 7.218269e+02 -1.442834e-01 2.180351e+02     Pix  0 51
< 2.731159e+02 3.341367e+02 1.179274e+00 1.008843e+02     Pix  0 52
< 2.890753e+02 2.789765e+02 1.234053e+00 9.770534e+01     Pix  0 53
< 3.123031e+02 2.391455e+02 1.292871e+00 1.013414e+02     Pix  0 54
< 3.080864e+02 2.253461e+02 1.206080e+00 1.153643e+02     Pix  0 55
< 3.126121e+02 2.028012e+02 1.234353e+00 1.258546e+02     Pix  0 56
< 2.126145e+02 3.736580e+02 9.548586e-01 9.102715e+01     Pix  0 57
< 2.732324e+02 1.828185e+02 1.387205e+00 9.319835e+01     Pix  0 58
< 1.026137e+02 4.971889e+02 4.894386e-01 1.237919e+02     Pix  0 59
< 2.100376e+02 3.836907e+02 7.732245e-01 1.000798e+02     Pix  0 60
< 2.753103e+02 3.228426e+02 9.892171e-01 9.237092e+01     Pix  0 61
< -3.184572e+02 3.072750e+02 -8.340940e-01 3.925801e+02     Pix  0 62
< 2.400898e+02 3.820450e+02 1.031932e+00 8.159536e+01     Pix  0 63
< 2.264210e+02 3.798230e+02 9.828996e-01 8.680537e+01     Pix  0 64
< 3.135314e+02 2.186904e+02 1.272565e+00 1.134105e+02     Pix  0 65
< 1.005012e+02 2.229654e+02 8.502788e-01 4.821980e+01     Pix  0 66
< 2.090350e+02 3.810118e+02 7.658291e-01 9.935868e+01     Pix  0 67
< -1.646313e+02 5.987274e+02 -2.053248e-01 1.745513e+02     Pix  0 68
< 1.038939e+02 5.437718e+02 4.844476e-01 1.256671e+02     Pix  0 69
< 2.948158e+02 3.258581e+02 1.173203e+00 9.086837e+01     Pix  0 70
< -4.027963e+02 5.734888e+02 -5.748930e-01 2.849656e+02     Pix  0 71
< 2.767917e+02 3.244959e+02 1.116735e+00 9.301802e+01     Pix  0 72
< 2.801304e+02 2.830000e+02 1.093577e+00 1.015233e+02     Pix  0 73
< 3.033724e+02 2.774846e+02 1.227606e+00 9.645270e+01     Pix  0 74
< 3.159300e+02 2.411943e+02 1.266632e+00 1.035579e+02     Pix  0 75
< 3.025538e+02 2.223086e+02 1.223511e+00 1.113278e+02     Pix  0 76
< 2.620086e+02 3.230292e+02 1.041574e+00 9.595231e+01     Pix  0 77
< 2.633193e+02 3.241065e+02 9.578165e-01 9.649611e+01     Pix  0 78
< 2.196663e+02 3.852810e+02 8.256916e-01 9.435744e+01     Pix  0 79
< 2.381657e+02 3.206110e+02 1.058137e+00 1.030214e+02     Pix  1  0
< 2.778450e+02 2.812165e+02 1.265143e+00 1.003738e+02     Pix  1  1
< 2.865931e+02 2.535414e+02 1.285573e+00 1.077200e+02     Pix  1  2
