5,3108c5,3108
<   47  62  76  88 100  89 128 167 209 255    Pix  0  0
<   61  75  87  98 112  98 144 182 227 255    Pix  0  1
<   50  63  78  92 106  92 133 173 217 255    Pix  0  2
<   62  76  90 102 116 102 143 185 227 255    Pix  0  3
<   53  65  78  93 107  92 137 173 218 255    Pix  0  4
<   59  66  79  93 108  93 138 174 217 255    Pix  0  5
<   45  59  72  80  96  82 126 166 206 255    Pix  0  6
<   48  62  76  90 104  91 132 173 217 255    Pix  0  7
<   47  62  76  91 106  90 131 172 216 255    Pix  0  8
<   61  74  86  98 113  98 142 183 230 255    Pix  0  9
<   55  66  81  93 110  94 141 175 222 255    Pix  0 10
<   47  61  76  87  99  86 129 165 210 255    Pix  0 11
<   31  43  58  70  82  73 113 154 197 255    Pix  0 12
<   43  55  66  79  95  81 126 163 208 255    Pix  0 13
<   44  55  67  79  94  79 125 160 206 255    Pix  0 14
<   53  64  79  93 107  93 134 174 217 255    Pix  0 15
<   59  70  79  95 109  94 139 173 218 255    Pix  0 16
<   56  65  79  93 108  94 135 174 216 255    Pix  0 17
<   46  59  71  82  97  85 128 164 205 255    Pix  0 18
<   46  60  74  86  99  85 128 167 209 255    Pix  0 19
<   46  59  72  83  98  85 127 166 209 255    Pix  0 20
<   60  72  83  97 111  96 141 176 223 255    Pix  0 21
<   47  62  77  90 102  91 130 172 213 255    Pix  0 22
<   51  63  78  91 107  93 137 173 217 255    Pix  0 23
<   36  48  61  75  89  75 119 156 198 255    Pix  0 24
<   33  46  60  71  84  72 113 154 196 255    Pix  0 25
<   34  46  61  72  86  72 116 152 193 255    Pix  0 26
<   46  58  72  85  97  84 127 167 208 255    Pix  0 27
<   47  61  76  89 103  89 131 171 212 255    Pix  0 28
<   47  61  77  89 103  89 131 171 214 255    Pix  0 29
<   38  47  62  73  87  76 113 154 194 255    Pix  0 30
<   29  41  52  63  78  63 108 142 187 255    Pix  0 31
<   33  47  62  75  90  76 118 157 201 255    Pix  0 32
<   51  63  78  92 106  93 136 173 216 255    Pix  0 33
<   61  73  85  96 113  98 142 176 223 255    Pix  0 34
<   59  68  80  94 110  94 139 176 221 255    Pix  0 35
<   42  52  65  78  93  78 119 159 203 255    Pix  0 36
<   46  59  72  87  97  85 128 166 208 255    Pix  0 37
<   46  60  74  86  99  85 129 170 212 255    Pix  0 38
<   46  59  70  80  96  82 125 162 205 255    Pix  0 39
<   47  61  75  84 101  88 129 169 210 255    Pix  0 40
<   45  56  70  78  95  79 124 160 203 255    Pix  0 41
<   33  46  61  72  87  75 113 153 195 255    Pix  0 42
<   35  46  61  76  89  76 115 154 198 255    Pix  0 43
<   37  47  62  75  89  76 113 154 197 255    Pix  0 44
<   47  60  74  87  99  85 129 167 207 255    Pix  0 45
<   46  58  73  83  96  85 126 163 207 255    Pix  0 46
<   44  55  69  80  94  79 125 158 204 255    Pix  0 47
<   36  46  62  76  89  77 117 156 197 255    Pix  0 48
<   34  46  58  72  83  72 113 154 194 255    Pix  0 49
<   30  43  56  68  80  66 112 145 189 255    Pix  0 50
<   61  71  87  97 112  98 141 178 224 255    Pix  0 51
<   48  62  76  85 101  86 126 164 206 255    Pix  0 52
<   47  61  75  86  98  86 127 165 208 255    Pix  0 53
<   41  49  63  78  93  78 122 159 203 255    Pix  0 54
<   36  47  61  73  86  76 113 153 193 255    Pix  0 55
<   33  46  60  73  84  74 112 152 193 255    Pix  0 56
<   46  60  73  84  97  85 128 166 207 255    Pix  0 57
<   45  54  68  79  94  79 124 159 206 255    Pix  0 58
<   43  49  65  78  93  78 118 157 203 255    Pix  0 59
<   37  46  61  73  88  75 115 154 194 255    Pix  0 60
<   36  47  62  76  91  77 117 157 199 255    Pix  0 61
<   35  46  62  76  91  76 117 157 198 255    Pix  0 62
<   43  51  65  78  93  78 122 158 202 255    Pix  0 63
<   46  61  74  83  97  85 127 165 206 255    Pix  0 64
<   43  54  65  78  94  78 121 158 202 255    Pix  0 65
<   34  47  61  72  85  72 111 150 193 255    Pix  0 66
<   29  41  50  64  78  64 108 144 187 255    Pix  0 67
<   30  40  52  65  79  64 108 144 191 255    Pix  0 68
<   48  61  77  89 100  88 130 168 207 255    Pix  0 69
<   46  61  74  87  98  88 127 164 207 255    Pix  0 70
<   45  54  66  78  93  78 121 158 200 255    Pix  0 71
<   42  51  63  77  92  78 121 158 202 255    Pix  0 72
<   38  48  62  76  91  77 116 153 192 255    Pix  0 73
<   41  48  63  77  92  78 120 157 200 255    Pix  0 74
<   43  52  63  78  94  78 124 159 203 255    Pix  0 75
<   44  52  64  78  93  78 124 158 203 255    Pix  0 76
<   37  47  62  74  89  74 114 151 193 255    Pix  0 77
<   30  44  57  65  80  65 110 143 189 255    Pix  0 78
<   30  44  53  64  78  65 103 139 175 255    Pix  0 79
<   51  65  79  95 110  95 141 183 230 255    Pix  1  0
<   46  60  75  87 102  89 133 174 220 255    Pix  1  1
<   50  62  78  94 110  94 142 184 233 255    Pix  1  2
<   56  68  82  95 111  96 143 188 234 255    Pix  1  3
<   53  68  82  95 110  97 145 188 235 255    Pix  1  4
<   54  66  80  95 110  94 142 183 227 255    Pix  1  5
<   46  61  74  89 107  88 135 176 223 255    Pix  1  6
<   47  62  78  93 108  92 141 183 229 255    Pix  1  7
<   46  61  77  91 105  90 136 175 227 255    Pix  1  8
<   53  64  80  94 111  95 142 184 231 255    Pix  1  9
<   46  61  77  88 105  88 134 175 221 255    Pix  1 10
<   46  60  75  88 107  90 136 177 225 255    Pix  1 11
<   35  47  63  78  94  78 125 165 207 255    Pix  1 12
<   41  53  67  81  96  80 130 174 220 255    Pix  1 13
<   33  47  62  77  92  78 123 162 209 255    Pix  1 14
<   58  71  85  99 115  97 145 189 237 255    Pix  1 15
<   51  64  79  94 110  94 140 183 230 255    Pix  1 16
<   56  70  81  95 111  95 142 183 228 255    Pix  1 17
<   41  51  64  77  93  78 122 164 208 255    Pix  1 18
<   47  62  77  94 109  93 140 182 229 255    Pix  1 19
<   44  54  71  82  98  84 131 173 219 255    Pix  1 20
<   57  69  85  96 111  96 142 185 233 255    Pix  1 21
<   47  62  77  91 106  91 138 175 224 255    Pix  1 22
<   45  59  73  88 104  88 135 175 221 255    Pix  1 23
<   33  47  62  76  93  77 123 163 211 255    Pix  1 24
<   38  47  63  78  95  78 126 169 216 255    Pix  1 25
<   34  47  63  77  94  77 125 167 208 255    Pix  1 26
<   46  61  76  90 101  88 132 174 222 255    Pix  1 27
<   46  61  76  91 106  88 136 174 223 255    Pix  1 28
<   45  60  73  87 102  88 135 174 222 255    Pix  1 29
<   34  46  62  78  93  77 125 165 208 255    Pix  1 30
<   32  46  62  78  93  77 125 165 211 255    Pix  1 31
<   35  48  63  77  93  78 125 167 215 255    Pix  1 32
<   55  64  80  94 110  94 142 184 232 255    Pix  1 33
<   49  63  78  93 108  93 138 177 223 255    Pix  1 34
<   47  62  78  91 106  92 138 174 222 255    Pix  1 35
<   44  56  69  83  99  82 130 172 221 255    Pix  1 36
<   38  48  64  78  93  79 124 164 210 255    Pix  1 37
<   42  52  69  82  95  80 129 173 220 255    Pix  1 38
<   41  48  63  79  92  77 125 161 207 255    Pix  1 39
<   47  61  76  91 106  92 137 178 225 255    Pix  1 40
<   45  59  75  87 102  86 134 173 222 255    Pix  1 41
<   34  46  62  77  93  77 126 164 212 255    Pix  1 42
<   32  46  62  77  92  77 124 162 211 255    Pix  1 43
<   30  45  59  72  86  72 118 158 206 255    Pix  1 44
