Pulse heights for the following Vcal values:
Low range:  50 100 150 200 250 
High range:  30 50 70 90 200 

  40  49  64  77  93  78 124 166 210 255    Pix  0  0
  46  58  70  85 100  85 133 175 221 255    Pix  0  1
  42  52  65  78  94  79 126 168 213 255    Pix  0  2
  46  58  72  85 101  87 134 175 222 255    Pix  0  3
  47  58  72  84 100  87 132 174 219 255    Pix  0  4
  45  54  68  82  96  83 129 172 217 255    Pix  0  5
  39  51  64  78  94  79 128 170 215 255    Pix  0  6
  40  49  63  77  93  78 125 166 212 255    Pix  0  7
  39  49  63  78  94  78 125 168 215 255    Pix  0  8
  39  50  63  77  93  78 126 166 213 255    Pix  0  9
  45  56  70  84  99  84 132 175 221 255    Pix  0 10
  36  46  61  73  90  75 122 162 207 255    Pix  0 11
  28  36  50  62  78  64 110 151 197 255    Pix  0 12
  33  44  59  72  89  73 121 163 209 255    Pix  0 13
  33  46  59  73  87  74 120 161 207 255    Pix  0 14
  44  54  67  79  95  82 129 172 216 255    Pix  0 15
  47  59  71  86 102  87 134 175 221 255    Pix  0 16
  45  55  69  82  97  84 130 172 219 255    Pix  0 17
  35  46  60  73  88  75 120 160 206 255    Pix  0 18
  36  46  61  75  91  76 123 162 207 255    Pix  0 19
  35  46  61  76  90  76 121 162 207 255    Pix  0 20
  36  47  61  75  91  76 122 160 207 255    Pix  0 21
  37  48  62  75  91  77 122 163 208 255    Pix  0 22
  38  50  63  77  92  78 125 166 211 255    Pix  0 23
  32  45  58  73  87  73 118 160 206 255    Pix  0 24
  30  40  53  66  80  67 111 156 199 255    Pix  0 25
  32  45  58  71  85  72 117 158 204 255    Pix  0 26
  40  50  63  78  94  78 126 165 212 255    Pix  0 27
  36  46  61  74  88  75 119 160 204 255    Pix  0 28
  38  48  64  77  92  78 124 162 208 255    Pix  0 29
  27  35  48  61  76  62 107 147 191 255    Pix  0 30
  32  44  55  69  84  70 116 157 202 255    Pix  0 31
  29  40  52  65  79  67 110 153 194 255    Pix  0 32
  41  52  66  79  94  80 126 167 210 255    Pix  0 33
  45  56  69  83  96  83 130 172 219 255    Pix  0 34
  40  50  63  76  92  77 123 161 207 255    Pix  0 35
  33  45  59  71  86  73 116 158 205 255    Pix  0 36
  34  46  60  73  87  74 117 159 206 255    Pix  0 37
  35  47  61  75  90  75 120 160 206 255    Pix  0 38
  38  51  64  78  93  79 125 168 212 255    Pix  0 39
  36  46  61  74  90  75 123 163 207 255    Pix  0 40
  34  44  58  70  86  71 118 158 204 255    Pix  0 41
  30  41  55  68  83  68 115 157 202 255    Pix  0 42
  30  41  54  67  82  68 113 156 201 255    Pix  0 43
  27  37  50  64  79  65 111 156 200 255    Pix  0 44
  36  46  62  76  91  77 124 166 211 255    Pix  0 45
  37  47  63  77  93  78 126 167 213 255    Pix  0 46
  32  44  57  68  84  71 114 157 202 255    Pix  0 47
  31  44  57  70  85  72 118 159 206 255    Pix  0 48
  28  37  50  62  79  64 111 154 199 255    Pix  0 49
  29  40  54  65  80  68 112 156 199 255    Pix  0 50
  43  52  66  78  94  80 126 167 214 255    Pix  0 51
  43  54  68  81  95  83 129 172 214 255    Pix  0 52
  37  48  61  75  91  77 123 162 207 255    Pix  0 53
  33  45  58  71  88  72 119 159 206 255    Pix  0 54
  30  39  53  65  80  65 110 153 197 255    Pix  0 55
  31  43  55  69  83  70 116 158 204 255    Pix  0 56
  33  45  57  69  84  71 116 157 203 255    Pix  0 57
  38  49  63  77  92  77 124 164 207 255    Pix  0 58
  33  45  58  71  86  72 117 159 205 255    Pix  0 59
  29  39  52  64  80  66 111 154 196 255    Pix  0 60
  31  43  54  69  84  69 114 157 200 255    Pix  0 61
  29  39  52  64  79  65 111 152 197 255    Pix  0 62
  35  46  61  75  89  75 120 159 205 255    Pix  0 63
  35  45  58  71  85  72 116 157 201 255    Pix  0 64
  36  46  60  73  88  75 119 159 204 255    Pix  0 65
  27  36  48  63  78  63 109 148 193 255    Pix  0 66
  28  36  48  61  76  62 108 147 191 255    Pix  0 67
  28  36  50  63  78  64 110 150 192 255    Pix  0 68
  34  45  58  70  83  70 113 154 197 255    Pix  0 69
  36  46  60  73  87  74 116 158 202 255    Pix  0 70
  43  52  66  80  94  81 126 169 212 255    Pix  0 71
  32  44  57  69  84  72 115 157 201 255    Pix  0 72
  31  43  53  67  81  69 111 154 196 255    Pix  0 73
  27  36  47  61  76  62 106 145 190 255    Pix  0 74
  35  46  60  73  89  74 120 159 205 255    Pix  0 75
  34  45  60  72  87  75 117 158 204 255    Pix  0 76
  30  41  53  65  79  67 110 154 195 255    Pix  0 77
  28  38  51  63  78  63 110 150 194 255    Pix  0 78
  27  35  46  60  74  61 102 140 178 255    Pix  0 79
  44  55  70  84 101  85 134 180 227 255    Pix  1  0
  46  58  74  88 103  90 139 183 232 255    Pix  1  1
  39  51  65  79  95  81 130 175 224 255    Pix  1  2
  47  61  77  91 108  93 142 188 237 255    Pix  1  3
  48  62  77  92 109  93 143 189 237 255    Pix  1  4
  41  52  65  79  97  81 131 174 223 255    Pix  1  5
  36  47  63  78  95  78 128 173 222 255    Pix  1  6
  37  48  64  78  95  79 130 175 224 255    Pix  1  7
  37  49  65  79  95  80 130 175 224 255    Pix  1  8
  38  48  64  78  94  79 130 175 222 255    Pix  1  9
  42  54  69  83 100  84 136 182 229 255    Pix  1 10
  38  50  65  79  96  82 133 176 226 255    Pix  1 11
  29  38  53  68  84  69 119 163 210 255    Pix  1 12
  32  46  60  76  93  78 127 174 222 255    Pix  1 13
  34  46  62  78  94  78 129 174 223 255    Pix  1 14
  46  60  76  91 108  93 142 187 237 255    Pix  1 15
  46  59  73  89 104  90 140 185 231 255    Pix  1 16
  45  57  73  88 104  88 140 185 233 255    Pix  1 17
  40  51  65  81  98  81 132 179 228 255    Pix  1 18
  36  46  63  78  94  79 128 173 222 255    Pix  1 19
  35  46  62  77  93  77 128 173 221 255    Pix  1 20
  39  51  65  79  96  80 130 176 224 255    Pix  1 21
  40  51  66  80  96  81 131 175 222 255    Pix  1 22
  36  47  62  77  94  78 128 172 219 255    Pix  1 23
  28  39  52  66  83  68 116 160 206 255    Pix  1 24
  30  42  55  68  87  70 120 163 211 255    Pix  1 25
  32  45  59  73  90  75 125 168 217 255    Pix  1 26
  37  47  64  78  94  78 128 173 221 255    Pix  1 27
  38  49  64  80  96  80 130 174 223 255    Pix  1 28
  37  48  63  78  94  78 128 173 221 255    Pix  1 29
  30  44  60  74  91  75 125 168 216 255    Pix  1 30
  30  40  54  68  85  70 119 163 210 255    Pix  1 31
  30  41  53  68  84  71 119 162 209 255    Pix  1 32
  43  53  65  79  95  81 129 174 220 255    Pix  1 33
  43  53  67  81  97  82 132 175 223 255    Pix  1 34
  37  47  62  78  94  78 127 171 219 255    Pix  1 35
  35  47  62  76  93  77 126 170 219 255    Pix  1 36
  36  47  62  77  94  78 128 175 222 255    Pix  1 37
  33  46  60  76  92  76 126 172 220 255    Pix  1 38
  35  46  61  76  93  77 126 172 220 255    Pix  1 39
  36  46  61  77  93  77 127 172 220 255    Pix  1 40
  36  46  62  77  94  77 127 172 221 255    Pix  1 41
  27  36  49  64  81  66 115 159 207 255    Pix  1 42
