Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])

2.000000e-03 4.902674e-01 1.622506e+02 1.021385e+02     Pix  0  0
2.000000e-03 4.936874e-01 1.623399e+02 1.009942e+02     Pix  0  1
2.000000e-03 4.918005e-01 1.635149e+02 1.026433e+02     Pix  0  2
2.000000e-03 4.525583e-01 1.651812e+02 9.969267e+01     Pix  0  3
2.000000e-03 4.325124e-01 1.666081e+02 9.951081e+01     Pix  0  4
2.000000e-03 4.900339e-01 1.625639e+02 1.031357e+02     Pix  0  5
2.000000e-03 4.900116e-01 1.643140e+02 9.914250e+01     Pix  0  6
2.000000e-03 5.014760e-01 1.656419e+02 9.997037e+01     Pix  0  7
2.000000e-03 4.693931e-01 1.682516e+02 9.903808e+01     Pix  0  8
2.000000e-03 4.876295e-01 1.643164e+02 1.014001e+02     Pix  0  9
2.000000e-03 4.882758e-01 1.658253e+02 1.000731e+02     Pix  0 10
2.000000e-03 4.960010e-01 1.641542e+02 1.013431e+02     Pix  0 11
2.000000e-03 5.359330e-01 1.626518e+02 1.005398e+02     Pix  0 12
2.000000e-03 5.050819e-01 1.672450e+02 9.710940e+01     Pix  0 13
2.000000e-03 4.884719e-01 1.664028e+02 9.738419e+01     Pix  0 14
2.000000e-03 4.806268e-01 1.644200e+02 1.016264e+02     Pix  0 15
2.000000e-03 4.924083e-01 1.642202e+02 1.010588e+02     Pix  0 16
2.000000e-03 4.349790e-01 1.668141e+02 1.015365e+02     Pix  0 17
2.000000e-03 4.863711e-01 1.676837e+02 9.767994e+01     Pix  0 18
2.000000e-03 4.737501e-01 1.679793e+02 9.771830e+01     Pix  0 19
2.000000e-03 4.871930e-01 1.670452e+02 9.740090e+01     Pix  0 20
2.000000e-03 4.697885e-01 1.649402e+02 1.007363e+02     Pix  0 21
2.000000e-03 4.817370e-01 1.653503e+02 9.998016e+01     Pix  0 22
2.000000e-03 5.042303e-01 1.658268e+02 9.943839e+01     Pix  0 23
2.000000e-03 5.360555e-01 1.657517e+02 9.698843e+01     Pix  0 24
2.000000e-03 5.531528e-01 1.649737e+02 9.785113e+01     Pix  0 25
1.999965e-03 5.288167e-01 1.658958e+02 9.699494e+01     Pix  0 26
2.000000e-03 5.259894e-01 1.634355e+02 1.006412e+02     Pix  0 27
2.000000e-03 4.694035e-01 1.673288e+02 9.714293e+01     Pix  0 28
1.999867e-03 5.059680e-01 1.645208e+02 9.996119e+01     Pix  0 29
2.000000e-03 4.934522e-01 1.673351e+02 9.741218e+01     Pix  0 30
2.000000e-03 5.094161e-01 1.658910e+02 9.825213e+01     Pix  0 31
2.000000e-03 5.213010e-01 1.659053e+02 9.607497e+01     Pix  0 32
2.000000e-03 4.822631e-01 1.665783e+02 9.849116e+01     Pix  0 33
2.000000e-03 4.685204e-01 1.659216e+02 1.003855e+02     Pix  0 34
2.000000e-03 5.107398e-01 1.632074e+02 1.021193e+02     Pix  0 35
2.000000e-03 4.848235e-01 1.646052e+02 1.020558e+02     Pix  0 36
2.000000e-03 5.171511e-01 1.647905e+02 9.981275e+01     Pix  0 37
2.000000e-03 4.545376e-01 1.682879e+02 9.626635e+01     Pix  0 38
2.000000e-03 5.264768e-01 1.627579e+02 1.004891e+02     Pix  0 39
2.000000e-03 4.593086e-01 1.683573e+02 9.863594e+01     Pix  0 40
2.000000e-03 5.303343e-01 1.640144e+02 9.955662e+01     Pix  0 41
2.000000e-03 5.496325e-01 1.631233e+02 1.006012e+02     Pix  0 42
2.000000e-03 5.103503e-01 1.661514e+02 9.824631e+01     Pix  0 43
2.000000e-03 5.406777e-01 1.647079e+02 9.996564e+01     Pix  0 44
2.000000e-03 4.795650e-01 1.670491e+02 9.746682e+01     Pix  0 45
2.000000e-03 4.668904e-01 1.679610e+02 9.865188e+01     Pix  0 46
2.000000e-03 5.233202e-01 1.638439e+02 1.004345e+02     Pix  0 47
2.000000e-03 5.292931e-01 1.648977e+02 9.872609e+01     Pix  0 48
2.000000e-03 5.649126e-01 1.650632e+02 9.751344e+01     Pix  0 49
2.000000e-03 5.295226e-01 1.661483e+02 9.626804e+01     Pix  0 50
2.000000e-03 4.786634e-01 1.647269e+02 1.002590e+02     Pix  0 51
2.000000e-03 5.411791e-01 1.606433e+02 1.033148e+02     Pix  0 52
2.000000e-03 5.401488e-01 1.621580e+02 1.018440e+02     Pix  0 53
2.000000e-03 5.444424e-01 1.634116e+02 9.901958e+01     Pix  0 54
2.000000e-03 5.686058e-01 1.615725e+02 1.005397e+02     Pix  0 55
2.000000e-03 5.305379e-01 1.633984e+02 1.009567e+02     Pix  0 56
2.000000e-03 5.296939e-01 1.643952e+02 1.012094e+02     Pix  0 57
2.000000e-03 4.871083e-01 1.662730e+02 9.908123e+01     Pix  0 58
2.000000e-03 4.816165e-01 1.675058e+02 9.776313e+01     Pix  0 59
2.000000e-03 5.634888e-01 1.628344e+02 9.858994e+01     Pix  0 60
1.999963e-03 5.463702e-01 1.652289e+02 9.819296e+01     Pix  0 61
2.000000e-03 5.253312e-01 1.656753e+02 9.823193e+01     Pix  0 62
1.999804e-03 5.227532e-01 1.629223e+02 1.017582e+02     Pix  0 63
2.000000e-03 5.531885e-01 1.612537e+02 1.030172e+02     Pix  0 64
2.000000e-03 4.866510e-01 1.659994e+02 9.915180e+01     Pix  0 65
2.000000e-03 5.103629e-01 1.680517e+02 9.347005e+01     Pix  0 66
1.999965e-03 5.291062e-01 1.654650e+02 9.688993e+01     Pix  0 67
2.000000e-03 5.879174e-01 1.626419e+02 1.004894e+02     Pix  0 68
2.000000e-03 4.875504e-01 1.652714e+02 9.907636e+01     Pix  0 69
2.000000e-03 5.077842e-01 1.621109e+02 1.015868e+02     Pix  0 70
2.000000e-03 5.494636e-01 1.601144e+02 1.043195e+02     Pix  0 71
2.000000e-03 5.386214e-01 1.628059e+02 1.001928e+02     Pix  0 72
2.000000e-03 5.458140e-01 1.621405e+02 9.900650e+01     Pix  0 73
2.000000e-03 5.541595e-01 1.631354e+02 9.852390e+01     Pix  0 74
2.000000e-03 5.523091e-01 1.606720e+02 1.019768e+02     Pix  0 75
2.000000e-03 5.483933e-01 1.606361e+02 1.035396e+02     Pix  0 76
2.000000e-03 5.326314e-01 1.635017e+02 1.015873e+02     Pix  0 77
2.000000e-03 5.938003e-01 1.601081e+02 1.010178e+02     Pix  0 78
1.846859e-03 5.457874e-01 1.635029e+02 9.775525e+01     Pix  0 79
2.000000e-03 4.551924e-01 1.699916e+02 9.742754e+01     Pix  1  0
2.000000e-03 4.391448e-01 1.724081e+02 9.595714e+01     Pix  1  1
2.000000e-03 4.072904e-01 1.736807e+02 9.524045e+01     Pix  1  2
2.000000e-03 4.439296e-01 1.717196e+02 9.713417e+01     Pix  1  3
2.000000e-03 3.828799e-01 1.773734e+02 9.334340e+01     Pix  1  4
2.000000e-03 4.171228e-01 1.723511e+02 9.646757e+01     Pix  1  5
2.000000e-03 4.478934e-01 1.732794e+02 9.533916e+01     Pix  1  6
2.000000e-03 4.458222e-01 1.739129e+02 9.445109e+01     Pix  1  7
2.000000e-03 4.410666e-01 1.747917e+02 9.407710e+01     Pix  1  8
2.000000e-03 4.373467e-01 1.745259e+02 9.336397e+01     Pix  1  9
2.000000e-03 4.186228e-01 1.751853e+02 9.346629e+01     Pix  1 10
2.000000e-03 4.703064e-01 1.703289e+02 9.783499e+01     Pix  1 11
2.000000e-03 4.628549e-01 1.752863e+02 9.169071e+01     Pix  1 12
2.000000e-03 4.538161e-01 1.760108e+02 9.224896e+01     Pix  1 13
2.000000e-03 4.967951e-01 1.716220e+02 9.369393e+01     Pix  1 14
2.000000e-03 3.887714e-01 1.765688e+02 9.414609e+01     Pix  1 15
2.000000e-03 4.030501e-01 1.767891e+02 9.431583e+01     Pix  1 16
2.000000e-03 4.467993e-01 1.717212e+02 9.596328e+01     Pix  1 17
2.000000e-03 4.114665e-01 1.785339e+02 9.058100e+01     Pix  1 18
2.000000e-03 4.588431e-01 1.745748e+02 9.184790e+01     Pix  1 19
2.000000e-03 4.606356e-01 1.738985e+02 9.576631e+01     Pix  1 20
2.000000e-03 4.745841e-01 1.720864e+02 9.423081e+01     Pix  1 21
2.000000e-03 4.696625e-01 1.753887e+02 9.443901e+01     Pix  1 22
2.000000e-03 4.337417e-01 1.757035e+02 9.318980e+01     Pix  1 23
2.000000e-03 4.297811e-01 1.766755e+02 8.933903e+01     Pix  1 24
2.000000e-03 4.650514e-01 1.760808e+02 9.135095e+01     Pix  1 25
2.000000e-03 4.389614e-01 1.775700e+02 9.056959e+01     Pix  1 26
2.000000e-03 4.508083e-01 1.735147e+02 9.510035e+01     Pix  1 27
2.000000e-03 4.259668e-01 1.760004e+02 9.390363e+01     Pix  1 28
2.000000e-03 4.440322e-01 1.750759e+02 9.453590e+01     Pix  1 29
2.000000e-03 4.579871e-01 1.742656e+02 9.359834e+01     Pix  1 30
2.000000e-03 4.721527e-01 1.750463e+02 9.114782e+01     Pix  1 31
2.000000e-03 4.577719e-01 1.762187e+02 9.216798e+01     Pix  1 32
2.000000e-03 4.315197e-01 1.746920e+02 9.444711e+01     Pix  1 33
2.000000e-03 4.021108e-01 1.765290e+02 9.321222e+01     Pix  1 34
2.000000e-03 4.146337e-01 1.750134e+02 9.390138e+01     Pix  1 35
2.000000e-03 4.873540e-01 1.720545e+02 9.490473e+01     Pix  1 36
2.000000e-03 4.909580e-01 1.720827e+02 9.470315e+01     Pix  1 37
2.000000e-03 4.815498e-01 1.720339e+02 9.692557e+01     Pix  1 38
2.000000e-03 4.313205e-01 1.753201e+02 9.362032e+01     Pix  1 39
2.000000e-03 4.704797e-01 1.725477e+02 9.378985e+01     Pix  1 40
2.000000e-03 4.557658e-01 1.740015e+02 9.412787e+01     Pix  1 41
2.000000e-03 4.670034e-01 1.765700e+02 8.980591e+01     Pix  1 42
2.000000e-03 4.448548e-01 1.765283e+02 9.119658e+01     Pix  1 43
2.000000e-03 4.652936e-01 1.758220e+02 9.298262e+01     Pix  1 44
2.000000e-03 4.186960e-01 1.757887e+02 9.276387e+01     Pix  1 45
2.000000e-03 4.325647e-01 1.749029e+02 9.273032e+01     Pix  1 46
2.000000e-03 4.081707e-01 1.762566e+02 9.236255e+01     Pix  1 47
2.000000e-03 4.470103e-01 1.776247e+02 9.158257e+01     Pix  1 48
2.000000e-03 4.993389e-01 1.733338e+02 9.343536e+01     Pix  1 49
2.000000e-03 5.039206e-01 1.736324e+02 9.322580e+01     Pix  1 50
2.000000e-03 4.091840e-01 1.768325e+02 9.314953e+01     Pix  1 51
2.000000e-03 3.824867e-01 1.778281e+02 9.242045e+01     Pix  1 52
2.000000e-03 4.148925e-01 1.757350e+02 9.387446e+01     Pix  1 53
2.000000e-03 4.527181e-01 1.741983e+02 9.445926e+01     Pix  1 54
2.000000e-03 4.750746e-01 1.754929e+02 9.246392e+01     Pix  1 55
2.000000e-03 4.889837e-01 1.724116e+02 9.526209e+01     Pix  1 56
2.000000e-03 4.810929e-01 1.732328e+02 9.287645e+01     Pix  1 57
2.000000e-03 4.166199e-01 1.749097e+02 9.315819e+01     Pix  1 58
2.000000e-03 4.673206e-01 1.736320e+02 9.287066e+01     Pix  1 59
2.000000e-03 5.083621e-01 1.723286e+02 9.324882e+01     Pix  1 60
2.000000e-03 5.037388e-01 1.723295e+02 9.466643e+01     Pix  1 61
2.000000e-03 5.282286e-01 1.711868e+02 9.297311e+01     Pix  1 62
2.000000e-03 4.597226e-01 1.718884e+02 9.594829e+01     Pix  1 63
2.000000e-03 4.912203e-01 1.716607e+02 9.461323e+01     Pix  1 64
2.000000e-03 4.744577e-01 1.706260e+02 9.659907e+01     Pix  1 65
2.000000e-03 4.703291e-01 1.737052e+02 9.309615e+01     Pix  1 66
2.000000e-03 4.928356e-01 1.729431e+02 9.159987e+01     Pix  1 67
2.000000e-03 4.799675e-01 1.730199e+02 9.432834e+01     Pix  1 68
2.000000e-03 4.453571e-01 1.707374e+02 9.713175e+01     Pix  1 69
2.000000e-03 5.045266e-01 1.674860e+02 9.896569e+01     Pix  1 70
2.000000e-03 4.721606e-01 1.712733e+02 9.673969e+01     Pix  1 71
2.000000e-03 4.892093e-01 1.707252e+02 9.497599e+01     Pix  1 72
2.000000e-03 5.102744e-01 1.701333e+02 9.585463e+01     Pix  1 73
2.000000e-03 4.562951e-01 1.730801e+02 9.486230e+01     Pix  1 74
2.000000e-03 5.104902e-01 1.694925e+02 9.742513e+01     Pix  1 75
2.000000e-03 4.659140e-01 1.732213e+02 9.248162e+01     Pix  1 76
2.000000e-03 5.037370e-01 1.709636e+02 9.697662e+01     Pix  1 77
2.000000e-03 4.824424e-01 1.717110e+02 9.331941e+01     Pix  1 78
2.000000e-03 5.863198e-01 1.612786e+02 1.005722e+02     Pix  1 79
2.000000e-03 4.479429e-01 1.740678e+02 9.488246e+01     Pix  2  0
2.000000e-03 4.796077e-01 1.685947e+02 9.781055e+01     Pix  2  1
2.000000e-03 4.495786e-01 1.730020e+02 9.551152e+01     Pix  2  2
2.000000e-03 3.801368e-01 1.788576e+02 9.135688e+01     Pix  2  3
2.000000e-03 4.253544e-01 1.758223e+02 9.281214e+01     Pix  2  4
2.000000e-03 4.846986e-01 1.709144e+02 9.819479e+01     Pix  2  5
2.000000e-03 4.545613e-01 1.738949e+02 9.484621e+01     Pix  2  6
2.000000e-03 4.355967e-01 1.775718e+02 9.028005e+01     Pix  2  7
2.000000e-03 4.430345e-01 1.747702e+02 9.244184e+01     Pix  2  8
2.000000e-03 4.366686e-01 1.749518e+02 9.241303e+01     Pix  2  9
2.000000e-03 4.471975e-01 1.749781e+02 9.307699e+01     Pix  2 10
2.000000e-03 4.609034e-01 1.737952e+02 9.381815e+01     Pix  2 11
2.000000e-03 3.651740e-01 1.834123e+02 8.703496e+01     Pix  2 12
2.000000e-03 4.523133e-01 1.783667e+02 8.996247e+01     Pix  2 13
2.000000e-03 4.713432e-01 1.771083e+02 8.982343e+01     Pix  2 14
2.000000e-03 3.968273e-01 1.762419e+02 9.409741e+01     Pix  2 15
2.000000e-03 4.345633e-01 1.754389e+02 9.318354e+01     Pix  2 16
2.000000e-03 4.188238e-01 1.773318e+02 9.215734e+01     Pix  2 17
2.000000e-03 4.494641e-01 1.758699e+02 9.272437e+01     Pix  2 18
2.000000e-03 4.544879e-01 1.748814e+02 9.378519e+01     Pix  2 19
2.000000e-03 4.476173e-01 1.764850e+02 9.070797e+01     Pix  2 20
2.000000e-03 3.934256e-01 1.812202e+02 8.907254e+01     Pix  2 21
2.000000e-03 4.435624e-01 1.770027e+02 9.120263e+01     Pix  2 22
2.000000e-03 4.317099e-01 1.757504e+02 9.281705e+01     Pix  2 23
2.000000e-03 4.321456e-01 1.802954e+02 8.759590e+01     Pix  2 24
2.000000e-03 4.689873e-01 1.767623e+02 9.111840e+01     Pix  2 25
2.000000e-03 4.221218e-01 1.797039e+02 8.950269e+01     Pix  2 26
