Pulse heights for the following Vcal values:
Low range:  50 100 150 200 250 
High range:  30 50 70 90 200 

  42  57  72  88 104  88 136 177 215 255    Pix  0  0
  40  56  71  85 102  87 134 175 213 255    Pix  0  1
  42  57  71  88 103  89 138 179 217 255    Pix  0  2
  44  59  76  91 107  92 140 181 219 255    Pix  0  3
  46  63  78  94 109  95 144 185 223 255    Pix  0  4
  43  58  73  88 105  89 138 179 217 255    Pix  0  5
  38  54  69  85 100  85 134 174 213 255    Pix  0  6
  37  52  68  83  99  84 134 175 215 255    Pix  0  7
  40  55  71  87 103  89 139 181 220 255    Pix  0  8
  41  56  71  87 103  88 137 179 216 255    Pix  0  9
  39  54  70  85 102  86 136 178 216 255    Pix  0 10
  40  54  70  86 101  87 136 177 215 255    Pix  0 11
  34  48  64  79  95  79 128 169 207 255    Pix  0 12
  33  48  64  80  95  81 131 172 211 255    Pix  0 13
  36  51  67  83  99  84 133 174 212 255    Pix  0 14
  42  58  72  88 105  89 138 180 218 255    Pix  0 15
  40  55  70  85 103  87 136 177 215 255    Pix  0 16
  48  64  79  95 111  97 146 188 227 255    Pix  0 17
  36  52  67  83 100  84 134 176 215 255    Pix  0 18
  38  53  70  85 102  86 136 179 216 255    Pix  0 19
  36  51  67  83 100  84 133 174 214 255    Pix  0 20
  43  57  73  89 106  91 139 180 218 255    Pix  0 21
  40  55  71  86 102  88 137 178 216 255    Pix  0 22
  36  51  67  82  98  83 133 175 213 255    Pix  0 23
  29  44  59  75  91  76 124 167 205 255    Pix  0 24
  28  42  58  72  89  75 123 165 203 255    Pix  0 25
  30  45  60  76  92  77 127 167 206 255    Pix  0 26
  35  50  65  80  96  81 130 172 209 255    Pix  0 27
  38  54  70  85 102  87 135 177 216 255    Pix  0 28
  37  51  67  83  99  84 132 174 212 255    Pix  0 29
  35  50  66  82  98  83 133 174 213 255    Pix  0 30
  34  49  65  80  97  81 130 172 211 255    Pix  0 31
  30  45  62  76  92  77 126 167 206 255    Pix  0 32
  38  53  69  85 101  86 135 177 215 255    Pix  0 33
  42  58  73  88 105  90 140 181 219 255    Pix  0 34
  39  53  69  84 100  85 134 176 213 255    Pix  0 35
  42  57  72  88 104  89 138 181 218 255    Pix  0 36
  35  50  64  81  97  82 131 172 211 255    Pix  0 37
  39  55  72  87 103  88 137 179 217 255    Pix  0 38
  35  50  65  80  96  81 129 171 208 255    Pix  0 39
  41  56  73  89 105  89 139 182 221 255    Pix  0 40
  33  48  64  78  94  79 128 170 208 255    Pix  0 41
  32  46  62  76  93  77 126 168 206 255    Pix  0 42
  34  48  65  80  97  81 130 172 211 255    Pix  0 43
  32  46  62  77  93  78 127 170 208 255    Pix  0 44
  37  53  68  84 101  85 135 176 214 255    Pix  0 45
  40  55  72  87 104  88 138 181 219 255    Pix  0 46
  35  50  65  80  96  82 130 171 211 255    Pix  0 47
  32  47  63  77  94  78 128 169 208 255    Pix  0 48
  26  40  56  70  87  72 121 163 201 255    Pix  0 49
  29  44  60  75  91  76 125 167 205 255    Pix  0 50
  41  56  71  88 104  88 137 178 216 255    Pix  0 51
  37  51  65  81  97  82 130 171 208 255    Pix  0 52
  35  49  64  79  95  81 129 170 208 255    Pix  0 53
  31  45  61  75  92  77 126 166 204 255    Pix  0 54
  30  44  59  73  90  75 123 163 202 255    Pix  0 55
  35  49  64  79  96  82 130 171 209 255    Pix  0 56
  35  49  64  80  96  82 130 172 212 255    Pix  0 57
  38  53  69  84 101  86 135 177 215 255    Pix  0 58
  37  52  69  84 100  85 135 177 215 255    Pix  0 59
  28  43  57  72  88  74 122 162 201 255    Pix  0 60
  29  44  59  74  90  75 126 166 205 255    Pix  0 61
  32  46  63  77  94  79 128 170 208 255    Pix  0 62
  37  51  67  82  97  83 132 173 211 255    Pix  0 63
  35  48  64  78  94  80 129 169 207 255    Pix  0 64
  38  54  69  84 101  86 135 177 215 255    Pix  0 65
  28  44  60  75  91  76 126 167 205 255    Pix  0 66
  30  45  60  76  92  77 126 167 205 255    Pix  0 67
  27  41  55  71  86  71 121 162 200 255    Pix  0 68
  38  54  69  85 101  85 134 176 214 255    Pix  0 69
  39  54  69  84 100  85 134 174 211 255    Pix  0 70
  37  51  66  80  96  82 129 171 209 255    Pix  0 71
  33  48  63  77  94  79 127 169 206 255    Pix  0 72
  31  46  61  76  91  77 124 164 204 255    Pix  0 73
  29  44  59  74  89  75 122 164 203 255    Pix  0 74
  34  48  63  78  93  79 127 167 205 255    Pix  0 75
  36  51  64  80  96  81 128 171 208 255    Pix  0 76
  35  50  65  79  95  82 130 172 211 255    Pix  0 77
  28  41  56  71  86  72 119 160 197 255    Pix  0 78
  28  43  55  69  85  70 115 153 190 255    Pix  0 79
  40  55  71  88 104  90 140 182 221 255    Pix  1  0
  40  56  72  89 105  91 141 185 224 255    Pix  1  1
  44  60  77  93 111  95 146 189 228 255    Pix  1  2
  41  56  72  89 107  91 142 185 224 255    Pix  1  3
  45  62  78  96 113  97 150 194 232 255    Pix  1  4
  44  60  77  93 110  94 145 189 227 255    Pix  1  5
  38  53  70  87 104  88 140 184 222 255    Pix  1  6
  37  53  69  86 103  88 140 183 222 255    Pix  1  7
  37  53  71  86 104  87 140 184 224 255    Pix  1  8
  37  53  70  86 104  88 140 183 222 255    Pix  1  9
  40  56  72  90 108  92 142 186 226 255    Pix  1 10
  38  53  69  86 102  87 138 182 220 255    Pix  1 11
  31  47  64  80  98  82 134 178 217 255    Pix  1 12
  33  48  66  83 100  84 136 181 220 255    Pix  1 13
  29  45  61  78  93  78 129 172 213 255    Pix  1 14
  45  62  78  96 112  97 149 194 232 255    Pix  1 15
  43  59  76  94 110  94 148 192 231 255    Pix  1 16
  39  55  71  88 104  89 140 183 222 255    Pix  1 17
  37  54  71  88 105  90 142 187 226 255    Pix  1 18
  32  48  65  81  99  83 134 178 217 255    Pix  1 19
  36  52  68  85 102  86 138 183 224 255    Pix  1 20
  33  48  65  81  98  84 133 176 217 255    Pix  1 21
  33  48  65  82 100  83 136 182 221 255    Pix  1 22
  37  53  71  87 103  88 141 185 224 255    Pix  1 23
  33  51  67  84 101  85 136 180 220 255    Pix  1 24
  30  46  64  79  97  81 133 178 218 255    Pix  1 25
  33  49  66  84 101  85 137 182 221 255    Pix  1 26
  37  53  69  86 103  87 140 183 222 255    Pix  1 27
  39  55  72  89 106  90 143 188 226 255    Pix  1 28
  37  53  70  86 104  87 141 185 224 255    Pix  1 29
  34  50  67  84 100  84 136 180 221 255    Pix  1 30
  29  45  63  78  96  79 131 176 215 255    Pix  1 31
  32  48  65  82  99  83 135 181 220 255    Pix  1 32
  39  55  72  88 106  90 142 185 226 255    Pix  1 33
  42  58  76  92 109  94 146 191 228 255    Pix  1 34
  41  57  75  91 108  92 143 188 227 255    Pix  1 35
  32  46  64  80  97  81 133 176 215 255    Pix  1 36
  31  46  63  79  96  80 132 175 215 255    Pix  1 37
  35  49  67  82 100  84 136 181 219 255    Pix  1 38
  38  54  71  88 105  89 141 185 225 255    Pix  1 39
  33  48  66  81  99  83 133 178 216 255    Pix  1 40
  35  51  68  84 101  85 138 181 221 255    Pix  1 41
  28  44  61  78  95  80 131 175 216 255    Pix  1 42
  33  49  66  83 102  84 136 181 220 255    Pix  1 43
  32  47  65  81 100  82 135 180 220 255    Pix  1 44
  39  55  73  89 106  90 143 187 224 255    Pix  1 45
  37  53  70  87 104  88 140 183 222 255    Pix  1 46
  40  57  73  91 108  92 143 187 227 255    Pix  1 47
  33  48  65  84 101  85 137 182 222 255    Pix  1 48
  28  43  60  76  93  78 129 174 213 255    Pix  1 49
  27  42  59  75  93  76 129 172 213 255    Pix  1 50
  41  56  74  92 109  92 145 189 228 255    Pix  1 51
  44  61  77  95 112  97 149 193 231 255    Pix  1 52
  41  56  75  91 108  92 144 188 228 255    Pix  1 53
  36  51  69  84 102  87 139 182 222 255    Pix  1 54
  30  45  63  79  96  81 133 177 218 255    Pix  1 55
  32  46  64  80  97  81 133 177 216 255    Pix  1 56
  30  46  63  78  96  80 131 175 215 255    Pix  1 57
  40  56  73  90 107  92 142 186 225 255    Pix  1 58
  32  48  65  81  98  82 134 177 217 255    Pix  1 59
  27  41  59  75  92  76 127 171 210 255    Pix  1 60
  29  44  60  77  94  78 130 174 213 255    Pix  1 61
  24  39  55  72  87  73 123 167 206 255    Pix  1 62
  37  53  68  85 102  88 138 182 220 255    Pix  1 63
  31  46  63  79  96  80 131 175 214 255    Pix  1 64
  36  51  67  84 101  85 136 179 218 255    Pix  1 65
  32  47  64  81  98  83 133 177 217 255    Pix  1 66
  27  43  60  76  92  76 128 172 210 255    Pix  1 67
  32  47  64  80  98  82 133 177 217 255    Pix  1 68
  41  56  72  89 106  92 140 184 223 255    Pix  1 69
  35  50  65  81  98  83 133 176 214 255    Pix  1 70
  36  52  68  84 101  85 136 181 220 255    Pix  1 71
  32  47  64  79  97  81 132 175 213 255    Pix  1 72
  30  45  61  77  94  78 130 173 211 255    Pix  1 73
