Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])

2.000000e-03 4.526585e-01 1.575909e+02 1.073494e+02     Pix  0  0
2.000000e-03 4.834873e-01 1.573267e+02 1.070519e+02     Pix  0  1
2.000000e-03 4.282928e-01 1.618225e+02 1.030901e+02     Pix  0  2
2.000000e-03 5.095053e-01 1.543962e+02 1.089286e+02     Pix  0  3
2.000000e-03 4.598205e-01 1.587717e+02 1.047924e+02     Pix  0  4
2.000000e-03 4.641328e-01 1.585780e+02 1.062780e+02     Pix  0  5
2.000000e-03 4.601356e-01 1.611307e+02 1.037532e+02     Pix  0  6
2.000000e-03 4.523562e-01 1.607095e+02 1.042340e+02     Pix  0  7
2.000000e-03 4.637498e-01 1.598892e+02 1.040201e+02     Pix  0  8
2.000000e-03 4.918673e-01 1.560000e+02 1.073388e+02     Pix  0  9
2.000000e-03 4.598339e-01 1.588521e+02 1.057836e+02     Pix  0 10
2.000000e-03 4.479681e-01 1.623893e+02 1.035322e+02     Pix  0 11
2.000000e-03 5.195834e-01 1.594956e+02 1.033717e+02     Pix  0 12
2.000000e-03 5.019576e-01 1.603166e+02 1.013906e+02     Pix  0 13
2.000000e-03 5.108495e-01 1.583249e+02 1.048475e+02     Pix  0 14
2.000000e-03 4.886220e-01 1.572169e+02 1.044519e+02     Pix  0 15
2.000000e-03 3.897039e-01 1.642354e+02 1.047457e+02     Pix  0 16
2.000000e-03 4.788391e-01 1.583447e+02 1.062921e+02     Pix  0 17
2.000000e-03 4.517626e-01 1.636348e+02 9.943291e+01     Pix  0 18
2.000000e-03 4.953586e-01 1.598975e+02 1.030550e+02     Pix  0 19
2.000000e-03 5.207821e-01 1.589116e+02 1.041007e+02     Pix  0 20
2.000000e-03 4.722409e-01 1.604605e+02 1.049401e+02     Pix  0 21
1.999989e-03 4.722847e-01 1.627062e+02 1.018111e+02     Pix  0 22
2.000000e-03 4.874534e-01 1.571814e+02 1.077699e+02     Pix  0 23
2.000000e-03 4.985261e-01 1.608213e+02 1.018648e+02     Pix  0 24
2.000000e-03 4.891996e-01 1.610493e+02 1.008135e+02     Pix  0 25
2.000000e-03 4.821441e-01 1.602826e+02 1.034866e+02     Pix  0 26
2.000000e-03 4.617995e-01 1.622800e+02 1.022191e+02     Pix  0 27
2.000000e-03 4.680951e-01 1.615501e+02 1.028523e+02     Pix  0 28
1.999988e-03 4.805603e-01 1.615205e+02 1.026844e+02     Pix  0 29
2.000000e-03 5.090193e-01 1.618656e+02 1.008321e+02     Pix  0 30
2.000000e-03 5.075869e-01 1.598542e+02 1.019831e+02     Pix  0 31
2.000000e-03 5.225536e-01 1.582149e+02 1.050726e+02     Pix  0 32
1.999982e-03 5.310137e-01 1.543230e+02 1.061508e+02     Pix  0 33
2.000000e-03 4.554179e-01 1.608894e+02 1.031162e+02     Pix  0 34
2.000000e-03 4.773933e-01 1.589709e+02 1.043511e+02     Pix  0 35
1.999974e-03 5.106904e-01 1.597785e+02 1.004101e+02     Pix  0 36
2.000000e-03 4.943457e-01 1.600921e+02 1.038103e+02     Pix  0 37
2.000000e-03 5.093098e-01 1.600846e+02 1.029692e+02     Pix  0 38
2.000000e-03 5.255800e-01 1.567738e+02 1.050466e+02     Pix  0 39
2.000000e-03 4.757323e-01 1.596812e+02 1.032880e+02     Pix  0 40
2.000000e-03 4.956248e-01 1.592124e+02 1.038682e+02     Pix  0 41
2.000000e-03 5.119822e-01 1.591996e+02 1.030236e+02     Pix  0 42
2.000000e-03 4.564874e-01 1.646471e+02 9.924641e+01     Pix  0 43
2.000000e-03 5.168669e-01 1.582808e+02 1.043537e+02     Pix  0 44
2.000000e-03 4.741930e-01 1.598872e+02 1.022548e+02     Pix  0 45
2.000000e-03 5.124956e-01 1.581976e+02 1.039935e+02     Pix  0 46
2.000000e-03 5.302611e-01 1.558622e+02 1.050295e+02     Pix  0 47
2.000000e-03 5.282872e-01 1.604804e+02 1.017947e+02     Pix  0 48
1.999996e-03 5.389578e-01 1.578056e+02 1.032322e+02     Pix  0 49
2.000000e-03 5.273630e-01 1.581622e+02 1.035303e+02     Pix  0 50
2.000000e-03 5.177654e-01 1.573370e+02 1.053577e+02     Pix  0 51
2.000000e-03 4.558397e-01 1.601357e+02 1.031787e+02     Pix  0 52
2.000000e-03 4.973978e-01 1.566663e+02 1.079259e+02     Pix  0 53
1.999999e-03 5.223834e-01 1.587505e+02 1.023346e+02     Pix  0 54
2.000000e-03 5.057545e-01 1.614003e+02 1.004535e+02     Pix  0 55
1.999967e-03 5.523889e-01 1.581029e+02 1.021569e+02     Pix  0 56
2.000000e-03 5.197000e-01 1.566324e+02 1.054847e+02     Pix  0 57
2.000000e-03 5.278367e-01 1.552248e+02 1.057841e+02     Pix  0 58
2.000000e-03 4.778516e-01 1.609102e+02 1.023408e+02     Pix  0 59
1.972515e-03 5.116212e-01 1.605336e+02 1.000712e+02     Pix  0 60
1.998257e-03 5.506585e-01 1.579815e+02 1.025896e+02     Pix  0 61
1.987008e-03 5.551822e-01 1.569985e+02 1.031559e+02     Pix  0 62
2.000000e-03 4.985766e-01 1.588342e+02 1.034168e+02     Pix  0 63
2.000000e-03 5.199155e-01 1.585402e+02 1.009714e+02     Pix  0 64
2.000000e-03 5.474806e-01 1.540534e+02 1.068518e+02     Pix  0 65
1.859011e-03 5.050947e-01 1.649782e+02 9.626941e+01     Pix  0 66
1.996247e-03 5.678224e-01 1.573314e+02 1.016988e+02     Pix  0 67
1.821533e-03 4.841190e-01 1.672407e+02 9.445935e+01     Pix  0 68
2.000000e-03 4.803367e-01 1.595530e+02 1.039424e+02     Pix  0 69
2.000000e-03 4.761399e-01 1.581384e+02 1.049191e+02     Pix  0 70
1.999990e-03 4.668020e-01 1.576791e+02 1.031151e+02     Pix  0 71
2.000000e-03 4.985258e-01 1.578904e+02 1.049928e+02     Pix  0 72
1.999989e-03 5.474910e-01 1.561592e+02 1.037707e+02     Pix  0 73
2.000000e-03 5.240904e-01 1.581427e+02 1.042764e+02     Pix  0 74
1.999955e-03 5.589745e-01 1.543268e+02 1.052791e+02     Pix  0 75
2.000000e-03 5.253220e-01 1.565329e+02 1.055307e+02     Pix  0 76
