Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])

2.000000e-03 5.781085e-01 1.597954e+02 1.027632e+02     Pix  0  0
2.000000e-03 5.269234e-01 1.654670e+02 1.000036e+02     Pix  0  1
2.000000e-03 5.594170e-01 1.627795e+02 9.980547e+01     Pix  0  2
2.000000e-03 5.167555e-01 1.616827e+02 1.014899e+02     Pix  0  3
2.000000e-03 4.514385e-01 1.686257e+02 9.907635e+01     Pix  0  4
2.000000e-03 5.237362e-01 1.657940e+02 9.798610e+01     Pix  0  5
2.000000e-03 5.384815e-01 1.651126e+02 9.784283e+01     Pix  0  6
2.000000e-03 5.358812e-01 1.655621e+02 9.764109e+01     Pix  0  7
2.000000e-03 5.643452e-01 1.675076e+02 9.973749e+01     Pix  0  8
2.000000e-03 4.998282e-01 1.689476e+02 9.566803e+01     Pix  0  9
2.000000e-03 5.818753e-01 1.626413e+02 1.002838e+02     Pix  0 10
2.000000e-03 5.297377e-01 1.658946e+02 9.787991e+01     Pix  0 11
2.000000e-03 5.945815e-01 1.636742e+02 9.771860e+01     Pix  0 12
2.000000e-03 5.630675e-01 1.667809e+02 9.402625e+01     Pix  0 13
2.000000e-03 5.336701e-01 1.718900e+02 8.925584e+01     Pix  0 14
2.000000e-03 4.563119e-01 1.686633e+02 9.720238e+01     Pix  0 15
2.000000e-03 5.167218e-01 1.653605e+02 9.886185e+01     Pix  0 16
2.000000e-03 5.784739e-01 1.624201e+02 9.994435e+01     Pix  0 17
2.000000e-03 5.156498e-01 1.676974e+02 9.657341e+01     Pix  0 18
2.000000e-03 5.746838e-01 1.649472e+02 9.947161e+01     Pix  0 19
2.000000e-03 5.098706e-01 1.696934e+02 9.376227e+01     Pix  0 20
2.000000e-03 5.362317e-01 1.664538e+02 9.778588e+01     Pix  0 21
2.000000e-03 5.207455e-01 1.684031e+02 9.558171e+01     Pix  0 22
2.000000e-03 5.519131e-01 1.665543e+02 9.710446e+01     Pix  0 23
2.000000e-03 5.739704e-01 1.687001e+02 9.427026e+01     Pix  0 24
2.000000e-03 5.869948e-01 1.687278e+02 9.108585e+01     Pix  0 25
2.000000e-03 5.400252e-01 1.695778e+02 9.305264e+01     Pix  0 26
2.000000e-03 5.255237e-01 1.686295e+02 9.804873e+01     Pix  0 27
2.000000e-03 5.193305e-01 1.684343e+02 9.461710e+01     Pix  0 28
2.000000e-03 5.227982e-01 1.672478e+02 9.569664e+01     Pix  0 29
1.999999e-03 5.617196e-01 1.686456e+02 9.161797e+01     Pix  0 30
2.000000e-03 4.826706e-01 1.738503e+02 9.015218e+01     Pix  0 31
1.999924e-03 5.701113e-01 1.694041e+02 9.406301e+01     Pix  0 32
2.000000e-03 5.663282e-01 1.644548e+02 9.939122e+01     Pix  0 33
2.000000e-03 5.204817e-01 1.669604e+02 9.886413e+01     Pix  0 34
2.000000e-03 5.873902e-01 1.627082e+02 1.002858e+02     Pix  0 35
2.000000e-03 5.177134e-01 1.698829e+02 9.489495e+01     Pix  0 36
2.000000e-03 5.898962e-01 1.654179e+02 9.601636e+01     Pix  0 37
2.000000e-03 5.122861e-01 1.692697e+02 9.667284e+01     Pix  0 38
2.000000e-03 5.143943e-01 1.694004e+02 9.599097e+01     Pix  0 39
2.000000e-03 5.296498e-01 1.688849e+02 9.409104e+01     Pix  0 40
1.999852e-03 5.363827e-01 1.699032e+02 9.262532e+01     Pix  0 41
2.000000e-03 5.861641e-01 1.684984e+02 9.561537e+01     Pix  0 42
2.000000e-03 5.774447e-01 1.667323e+02 9.684928e+01     Pix  0 43
1.999997e-03 5.845279e-01 1.690446e+02 9.091782e+01     Pix  0 44
2.000000e-03 5.430797e-01 1.660044e+02 9.678695e+01     Pix  0 45
2.000000e-03 4.982837e-01 1.697097e+02 9.495201e+01     Pix  0 46
2.000000e-03 5.815926e-01 1.644428e+02 9.825202e+01     Pix  0 47
2.000000e-03 5.271578e-01 1.715271e+02 9.364674e+01     Pix  0 48
2.000000e-03 5.959497e-01 1.665299e+02 9.627049e+01     Pix  0 49
2.000000e-03 5.825730e-01 1.684973e+02 9.513966e+01     Pix  0 50
2.000000e-03 5.057232e-01 1.675941e+02 9.682470e+01     Pix  0 51
2.000000e-03 5.542416e-01 1.624996e+02 1.016345e+02     Pix  0 52
2.000000e-03 5.520447e-01 1.642203e+02 9.833657e+01     Pix  0 53
2.000000e-03 5.228342e-01 1.698277e+02 9.364526e+01     Pix  0 54
2.000000e-03 5.608254e-01 1.675112e+02 9.665364e+01     Pix  0 55
2.000000e-03 5.461680e-01 1.670532e+02 9.737642e+01     Pix  0 56
2.000000e-03 6.092006e-01 1.617443e+02 1.023677e+02     Pix  0 57
2.000000e-03 5.619453e-01 1.672923e+02 9.691317e+01     Pix  0 58
2.000000e-03 5.729512e-01 1.633039e+02 9.975952e+01     Pix  0 59
2.000000e-03 5.521560e-01 1.703723e+02 9.461953e+01     Pix  0 60
2.000000e-03 6.085372e-01 1.663105e+02 9.665996e+01     Pix  0 61
2.000000e-03 6.003659e-01 1.673185e+02 9.601777e+01     Pix  0 62
2.000000e-03 5.248267e-01 1.672410e+02 9.499456e+01     Pix  0 63
2.000000e-03 5.967127e-01 1.643272e+02 9.727539e+01     Pix  0 64
1.999959e-03 5.792267e-01 1.641604e+02 9.993162e+01     Pix  0 65
2.000000e-03 5.684893e-01 1.674815e+02 9.304083e+01     Pix  0 66
1.969863e-03 6.328635e-01 1.650291e+02 9.463728e+01     Pix  0 67
2.000000e-03 5.496956e-01 1.687378e+02 9.582080e+01     Pix  0 68
2.000000e-03 5.336711e-01 1.647192e+02 9.822902e+01     Pix  0 69
2.000000e-03 5.406194e-01 1.647380e+02 9.637757e+01     Pix  0 70
2.000000e-03 5.228533e-01 1.685693e+02 9.692041e+01     Pix  0 71
2.000000e-03 5.582402e-01 1.675813e+02 9.468821e+01     Pix  0 72
1.963679e-03 6.094934e-01 1.629451e+02 9.682929e+01     Pix  0 73
2.000000e-03 6.198513e-01 1.634230e+02 9.806407e+01     Pix  0 74
2.000000e-03 6.125718e-01 1.629613e+02 9.962023e+01     Pix  0 75
2.000000e-03 5.578160e-01 1.642297e+02 9.917961e+01     Pix  0 76
2.000000e-03 5.904813e-01 1.656368e+02 9.520470e+01     Pix  0 77
2.000000e-03 6.167282e-01 1.650691e+02 9.622322e+01     Pix  0 78
1.999822e-03 7.433284e-01 1.528142e+02 9.763057e+01     Pix  0 79
2.000000e-03 5.220863e-01 1.696175e+02 9.717021e+01     Pix  1  0
2.000000e-03 5.050015e-01 1.712503e+02 9.524790e+01     Pix  1  1
2.000000e-03 5.191589e-01 1.713059e+02 9.558126e+01     Pix  1  2
2.000000e-03 4.907831e-01 1.744978e+02 9.348229e+01     Pix  1  3
2.000000e-03 4.776021e-01 1.724925e+02 9.549667e+01     Pix  1  4
2.000000e-03 4.652195e-01 1.744578e+02 9.442624e+01     Pix  1  5
2.000000e-03 4.313237e-01 1.792089e+02 9.073629e+01     Pix  1  6
2.000000e-03 4.742959e-01 1.772007e+02 9.104981e+01     Pix  1  7
2.000000e-03 5.098768e-01 1.746963e+02 9.327496e+01     Pix  1  8
2.000000e-03 4.528385e-01 1.776552e+02 8.983172e+01     Pix  1  9
2.000000e-03 4.822330e-01 1.752505e+02 9.054158e+01     Pix  1 10
2.000000e-03 4.705973e-01 1.788177e+02 8.716549e+01     Pix  1 11
2.000000e-03 5.032114e-01 1.774337e+02 8.874879e+01     Pix  1 12
2.000000e-03 5.441880e-01 1.741658e+02 9.225275e+01     Pix  1 13
2.000000e-03 5.458693e-01 1.724462e+02 9.373998e+01     Pix  1 14
2.000000e-03 4.445547e-01 1.758278e+02 9.094805e+01     Pix  1 15
2.000000e-03 4.521103e-01 1.770261e+02 9.224352e+01     Pix  1 16
2.000000e-03 4.489878e-01 1.775931e+02 9.094300e+01     Pix  1 17
2.000000e-03 4.961718e-01 1.753467e+02 9.359599e+01     Pix  1 18
