Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])

2.000000e-03 5.248973e-01 1.565284e+02 1.064139e+02     Pix  0  0
2.000000e-03 4.899328e-01 1.602411e+02 1.035562e+02     Pix  0  1
2.000000e-03 4.937482e-01 1.629913e+02 1.000273e+02     Pix  0  2
2.000000e-03 4.612570e-01 1.616891e+02 1.021058e+02     Pix  0  3
2.000000e-03 4.901338e-01 1.587607e+02 1.066402e+02     Pix  0  4
2.000000e-03 4.785639e-01 1.596868e+02 1.027839e+02     Pix  0  5
1.999999e-03 5.138718e-01 1.604990e+02 9.979059e+01     Pix  0  6
1.999999e-03 5.112767e-01 1.590981e+02 1.011379e+02     Pix  0  7
2.000000e-03 4.512047e-01 1.662029e+02 9.971020e+01     Pix  0  8
2.000000e-03 4.499084e-01 1.649375e+02 9.927877e+01     Pix  0  9
2.000000e-03 4.911058e-01 1.626103e+02 1.005263e+02     Pix  0 10
1.999988e-03 4.803337e-01 1.610294e+02 1.021285e+02     Pix  0 11
2.000000e-03 5.249509e-01 1.627690e+02 9.910441e+01     Pix  0 12
2.000000e-03 5.221292e-01 1.631600e+02 9.958369e+01     Pix  0 13
1.999996e-03 5.381484e-01 1.614816e+02 9.876670e+01     Pix  0 14
2.000000e-03 4.697930e-01 1.623717e+02 1.023045e+02     Pix  0 15
2.000000e-03 4.061211e-01 1.677898e+02 9.851608e+01     Pix  0 16
2.000000e-03 5.267112e-01 1.566419e+02 1.056520e+02     Pix  0 17
2.000000e-03 5.110809e-01 1.630841e+02 9.854349e+01     Pix  0 18
2.000000e-03 5.018960e-01 1.624920e+02 9.899990e+01     Pix  0 19
2.000000e-03 4.881268e-01 1.653902e+02 9.629226e+01     Pix  0 20
2.000000e-03 5.030101e-01 1.627144e+02 1.001971e+02     Pix  0 21
2.000000e-03 5.069490e-01 1.619026e+02 1.012177e+02     Pix  0 22
2.000000e-03 5.103285e-01 1.632851e+02 9.949411e+01     Pix  0 23
1.991232e-03 5.238820e-01 1.628337e+02 9.744354e+01     Pix  0 24
1.999959e-03 5.601818e-01 1.604217e+02 9.904342e+01     Pix  0 25
2.000000e-03 5.204196e-01 1.642936e+02 9.614892e+01     Pix  0 26
2.000000e-03 4.972219e-01 1.628249e+02 9.871575e+01     Pix  0 27
2.000000e-03 5.014041e-01 1.635611e+02 9.739973e+01     Pix  0 28
2.000000e-03 5.009861e-01 1.630786e+02 9.978926e+01     Pix  0 29
2.000000e-03 5.527650e-01 1.624901e+02 9.789097e+01     Pix  0 30
2.000000e-03 5.226535e-01 1.626040e+02 9.881201e+01     Pix  0 31
1.966218e-03 5.256439e-01 1.636614e+02 9.590763e+01     Pix  0 32
2.000000e-03 5.176880e-01 1.608447e+02 1.041832e+02     Pix  0 33
2.000000e-03 4.909569e-01 1.617748e+02 1.025939e+02     Pix  0 34
2.000000e-03 5.061597e-01 1.613229e+02 1.028406e+02     Pix  0 35
2.000000e-03 5.017500e-01 1.639367e+02 1.001600e+02     Pix  0 36
2.000000e-03 5.334543e-01 1.624270e+02 1.000628e+02     Pix  0 37
2.000000e-03 4.954112e-01 1.653916e+02 9.900831e+01     Pix  0 38
2.000000e-03 5.306488e-01 1.613783e+02 1.022545e+02     Pix  0 39
2.000000e-03 5.556062e-01 1.610745e+02 1.013699e+02     Pix  0 40
2.000000e-03 5.011472e-01 1.635891e+02 9.826426e+01     Pix  0 41
2.000000e-03 5.228236e-01 1.643761e+02 9.653234e+01     Pix  0 42
2.000000e-03 5.842088e-01 1.618388e+02 9.955934e+01     Pix  0 43
2.000000e-03 5.227340e-01 1.643489e+02 9.744475e+01     Pix  0 44
2.000000e-03 5.458497e-01 1.620906e+02 9.952109e+01     Pix  0 45
2.000000e-03 5.828139e-01 1.588820e+02 1.011599e+02     Pix  0 46
2.000000e-03 5.323464e-01 1.613154e+02 1.005277e+02     Pix  0 47
2.000000e-03 5.395388e-01 1.621336e+02 9.799530e+01     Pix  0 48
1.954957e-03 5.036672e-01 1.654206e+02 9.484545e+01     Pix  0 49
1.999959e-03 5.466733e-01 1.633536e+02 9.644014e+01     Pix  0 50
2.000000e-03 5.143183e-01 1.608252e+02 1.009059e+02     Pix  0 51
2.000000e-03 5.149692e-01 1.618671e+02 1.003737e+02     Pix  0 52
1.999797e-03 5.137282e-01 1.606895e+02 9.978620e+01     Pix  0 53
2.000000e-03 5.406117e-01 1.604070e+02 1.022715e+02     Pix  0 54
2.000000e-03 5.169742e-01 1.629044e+02 9.840793e+01     Pix  0 55
2.000000e-03 5.142290e-01 1.618754e+02 9.949944e+01     Pix  0 56
2.000000e-03 5.013528e-01 1.626280e+02 9.998575e+01     Pix  0 57
2.000000e-03 5.326630e-01 1.611968e+02 1.015606e+02     Pix  0 58
1.989043e-03 5.616847e-01 1.586502e+02 1.014192e+02     Pix  0 59
2.000000e-03 5.765386e-01 1.601643e+02 1.000803e+02     Pix  0 60
1.964606e-03 5.297279e-01 1.641070e+02 9.566353e+01     Pix  0 61
