Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])
1.999958e-03 6.095917e-01 1.639488e+02 1.060806e+02     Pix  2 19
2.000000e-03 6.703923e-01 1.600570e+02 1.076477e+02     Pix  2 20
1.999966e-03 6.819418e-01 1.586311e+02 1.090850e+02     Pix  2 21
2.000000e-03 5.956304e-01 1.658672e+02 1.074960e+02     Pix  2 22
1.999952e-03 6.441167e-01 1.618296e+02 1.080771e+02     Pix  2 23
2.000000e-03 6.467378e-01 1.643859e+02 1.056373e+02     Pix  2 24
2.000000e-03 6.673861e-01 1.620978e+02 1.070586e+02     Pix  2 25
2.000000e-03 6.658446e-01 1.646191e+02 1.061114e+02     Pix  2 26
2.000000e-03 6.367316e-01 1.625038e+02 1.083944e+02     Pix  2 27
2.000000e-03 6.510811e-01 1.608821e+02 1.085059e+02     Pix  2 28
1.999944e-03 6.620918e-01 1.604619e+02 1.067170e+02     Pix  2 29
2.000000e-03 6.632684e-01 1.637674e+02 1.034871e+02     Pix  2 30
1.999944e-03 6.545775e-01 1.642697e+02 1.055773e+02     Pix  2 31
2.000000e-03 6.258462e-01 1.661065e+02 1.049643e+02     Pix  2 32
2.000000e-03 5.975509e-01 1.625720e+02 1.083190e+02     Pix  2 33
2.000000e-03 5.995439e-01 1.647273e+02 1.065843e+02     Pix  2 34
2.000000e-03 5.763768e-01 1.638253e+02 1.099803e+02     Pix  2 35
2.000000e-03 5.942099e-01 1.667440e+02 1.053021e+02     Pix  2 36
2.000000e-03 6.403050e-01 1.617241e+02 1.075400e+02     Pix  2 37
2.000000e-03 6.459763e-01 1.639579e+02 1.072751e+02     Pix  2 38
1.999955e-03 6.397601e-01 1.614382e+02 1.073718e+02     Pix  2 39
2.000000e-03 6.512536e-01 1.605811e+02 1.094987e+02     Pix  2 40
1.999951e-03 6.600532e-01 1.603633e+02 1.102297e+02     Pix  2 41
2.000000e-03 6.555564e-01 1.644367e+02 1.057777e+02     Pix  2 42
2.000000e-03 7.008679e-01 1.617700e+02 1.049376e+02     Pix  2 43
2.000000e-03 6.685288e-01 1.640750e+02 1.042655e+02     Pix  2 44
2.000000e-03 6.405091e-01 1.614119e+02 1.076433e+02     Pix  2 45
2.000000e-03 6.177398e-01 1.658495e+02 1.066414e+02     Pix  2 46
2.000000e-03 6.381999e-01 1.638680e+02 1.070689e+02     Pix  2 47
2.000000e-03 6.583401e-01 1.649153e+02 1.043840e+02     Pix  2 48
2.000000e-03 7.170125e-01 1.596182e+02 1.046210e+02     Pix  2 49
2.000000e-03 6.740707e-01 1.608082e+02 1.073181e+02     Pix  2 50
2.000000e-03 6.167291e-01 1.616275e+02 1.085050e+02     Pix  2 51
2.000000e-03 6.069866e-01 1.623276e+02 1.084984e+02     Pix  2 52
2.000000e-03 6.032942e-01 1.626289e+02 1.074935e+02     Pix  2 53
2.000000e-03 6.755954e-01 1.599576e+02 1.089827e+02     Pix  2 54
1.999950e-03 6.412335e-01 1.633482e+02 1.073832e+02     Pix  2 55
2.000000e-03 6.621563e-01 1.615937e+02 1.090238e+02     Pix  2 56
2.000000e-03 6.722897e-01 1.596045e+02 1.094295e+02     Pix  2 57
2.000000e-03 6.698443e-01 1.598296e+02 1.082725e+02     Pix  2 58
1.999953e-03 6.290492e-01 1.656614e+02 1.069218e+02     Pix  2 59
2.000000e-03 7.067761e-01 1.603933e+02 1.067350e+02     Pix  2 60
1.999934e-03 6.982433e-01 1.598427e+02 1.074284e+02     Pix  2 61
2.000000e-03 6.648661e-01 1.642586e+02 1.038972e+02     Pix  2 62
2.000000e-03 6.613826e-01 1.595889e+02 1.081171e+02     Pix  2 63
2.000000e-03 6.847422e-01 1.583490e+02 1.090664e+02     Pix  2 64
1.999942e-03 6.756484e-01 1.603252e+02 1.082725e+02     Pix  2 65
2.000000e-03 6.783340e-01 1.629637e+02 1.049206e+02     Pix  2 66
2.000000e-03 7.183619e-01 1.586164e+02 1.062310e+02     Pix  2 67
2.000000e-03 6.811196e-01 1.608576e+02 1.069553e+02     Pix  2 68
2.000000e-03 6.417817e-01 1.581635e+02 1.100779e+02     Pix  2 69
2.000000e-03 5.901632e-01 1.667956e+02 1.071129e+02     Pix  2 70
1.999951e-03 6.638709e-01 1.572147e+02 1.103973e+02     Pix  2 71
2.000000e-03 6.657972e-01 1.600283e+02 1.040523e+02     Pix  2 72
2.000000e-03 6.709501e-01 1.631447e+02 1.103411e+02     Pix  2 73
2.000000e-03 7.220540e-01 1.561421e+02 1.080866e+02     Pix  2 74
2.000000e-03 7.039846e-01 1.565347e+02 1.112910e+02     Pix  2 75
1.999930e-03 7.339470e-01 1.561664e+02 1.100202e+02     Pix  2 76
2.000000e-03 6.352443e-01 1.694376e+02 1.064716e+02     Pix  2 77
2.000000e-03 7.233713e-01 1.597408e+02 1.071070e+02     Pix  2 78
1.776712e-03 7.037827e-01 1.602495e+02 1.048187e+02     Pix  2 79
2.000000e-03 6.598237e-01 1.577049e+02 1.100038e+02     Pix  3  0
1.999954e-03 6.339614e-01 1.587920e+02 1.119716e+02     Pix  3  1
2.000000e-03 6.204971e-01 1.599499e+02 1.085024e+02     Pix  3  2
2.000000e-03 6.104324e-01 1.620535e+02 1.080796e+02     Pix  3  3
2.000000e-03 6.304951e-01 1.593159e+02 1.093981e+02     Pix  3  4
1.999958e-03 6.192251e-01 1.589048e+02 1.112233e+02     Pix  3  5
2.000000e-03 5.945135e-01 1.636600e+02 1.077385e+02     Pix  3  6
2.000000e-03 6.332106e-01 1.618312e+02 1.078815e+02     Pix  3  7
2.000000e-03 6.846865e-01 1.593794e+02 1.088289e+02     Pix  3  8
2.000000e-03 6.567075e-01 1.605591e+02 1.079933e+02     Pix  3  9
2.000000e-03 6.438490e-01 1.618634e+02 1.091894e+02     Pix  3 10
2.000000e-03 5.901632e-01 1.667956e+02 1.071129e+02     Pix  3 11
2.000000e-03 6.671815e-01 1.661533e+02 1.050196e+02     Pix  3 12
2.000000e-03 6.682958e-01 1.646822e+02 1.045168e+02     Pix  3 13
2.000000e-03 6.667977e-01 1.633232e+02 1.056098e+02     Pix  3 14
2.000000e-03 6.348405e-01 1.610480e+02 1.094681e+02     Pix  3 15
2.000000e-03 5.951078e-01 1.623162e+02 1.089118e+02     Pix  3 16
2.000000e-03 5.867562e-01 1.647792e+02 1.078240e+02     Pix  3 17
2.000000e-03 6.471652e-01 1.633188e+02 1.087952e+02     Pix  3 18
1.999954e-03 6.271082e-01 1.651332e+02 1.064418e+02     Pix  3 19
2.000000e-03 6.440136e-01 1.648895e+02 1.047693e+02     Pix  3 20
2.000000e-03 6.521712e-01 1.610696e+02 1.089078e+02     Pix  3 21
2.000000e-03 6.599126e-01 1.627202e+02 1.088184e+02     Pix  3 22
1.999949e-03 6.649313e-01 1.611114e+02 1.101296e+02     Pix  3 23
2.000000e-03 7.122675e-01 1.607082e+02 1.063468e+02     Pix  3 24
2.000000e-03 6.643481e-01 1.641305e+02 1.057457e+02     Pix  3 25
2.000000e-03 6.676071e-01 1.644466e+02 1.033531e+02     Pix  3 26
2.000000e-03 6.232675e-01 1.635191e+02 1.075558e+02     Pix  3 27
2.000000e-03 6.536590e-01 1.618681e+02 1.100519e+02     Pix  3 28
2.000000e-03 6.397836e-01 1.641313e+02 1.075465e+02     Pix  3 29
1.999942e-03 6.672423e-01 1.641205e+02 1.069893e+02     Pix  3 30
2.000000e-03 6.768213e-01 1.624262e+02 1.063929e+02     Pix  3 31
2.000000e-03 6.364000e-01 1.664849e+02 1.043159e+02     Pix  3 32
2.000000e-03 6.415134e-01 1.589309e+02 1.096163e+02     Pix  3 33
2.000000e-03 6.186944e-01 1.611754e+02 1.076407e+02     Pix  3 34
2.000000e-03 5.776491e-01 1.667373e+02 1.059389e+02     Pix  3 35
2.000000e-03 6.766601e-01 1.610190e+02 1.076549e+02     Pix  3 36
2.000000e-03 6.582401e-01 1.626074e+02 1.061955e+02     Pix  3 37
2.000000e-03 6.359473e-01 1.648395e+02 1.056761e+02     Pix  3 38
2.000000e-03 6.820923e-01 1.593872e+02 1.092935e+02     Pix  3 39
2.000000e-03 6.653398e-01 1.610018e+02 1.082702e+02     Pix  3 40
2.000000e-03 6.406451e-01 1.627106e+02 1.089537e+02     Pix  3 41
2.000000e-03 6.732483e-01 1.654623e+02 1.043457e+02     Pix  3 42
2.000000e-03 6.718640e-01 1.650946e+02 1.049621e+02     Pix  3 43
2.000000e-03 6.414706e-01 1.664957e+02 1.032171e+02     Pix  3 44
2.000000e-03 6.698205e-01 1.607241e+02 1.084578e+02     Pix  3 45
2.000000e-03 6.655831e-01 1.598339e+02 1.078308e+02     Pix  3 46
2.000000e-03 6.733212e-01 1.607653e+02 1.072219e+02     Pix  3 47
2.000000e-03 6.359104e-01 1.657337e+02 1.021650e+02     Pix  3 48
2.000000e-03 6.918257e-01 1.627218e+02 1.014610e+02     Pix  3 49
2.000000e-03 6.436663e-01 1.660332e+02 1.067064e+02     Pix  3 50
2.000000e-03 6.502366e-01 1.605051e+02 1.084167e+02     Pix  3 51
2.000000e-03 6.426726e-01 1.608175e+02 1.084306e+02     Pix  3 52
2.000000e-03 5.906854e-01 1.654004e+02 1.075966e+02     Pix  3 53
2.000000e-03 6.254583e-01 1.628365e+02 1.071511e+02     Pix  3 54
2.000000e-03 7.181842e-01 1.587653e+02 1.079923e+02     Pix  3 55
2.000000e-03 6.592935e-01 1.617337e+02 1.060326e+02     Pix  3 56
2.000000e-03 6.681451e-01 1.608355e+02 1.094779e+02     Pix  3 57
2.000000e-03 6.396803e-01 1.643461e+02 1.066595e+02     Pix  3 58
2.000000e-03 6.575489e-01 1.616356e+02 1.083549e+02     Pix  3 59
2.000000e-03 6.760877e-01 1.633365e+02 1.047691e+02     Pix  3 60
2.000000e-03 6.900440e-01 1.628374e+02 1.060307e+02     Pix  3 61
2.000000e-03 6.945289e-01 1.612750e+02 1.048255e+02     Pix  3 62
2.000000e-03 6.898648e-01 1.574134e+02 1.101724e+02     Pix  3 63
2.000000e-03 6.886922e-01 1.583723e+02 1.104915e+02     Pix  3 64
2.000000e-03 6.256586e-01 1.636646e+02 1.067452e+02     Pix  3 65
2.000000e-03 6.799470e-01 1.626630e+02 1.039811e+02     Pix  3 66
2.000000e-03 6.986693e-01 1.626274e+02 1.041802e+02     Pix  3 67
2.000000e-03 6.688007e-01 1.660837e+02 1.032879e+02     Pix  3 68
2.000000e-03 6.216101e-01 1.628321e+02 1.085760e+02     Pix  3 69
2.000000e-03 6.583428e-01 1.568534e+02 1.104181e+02     Pix  3 70
2.000000e-03 6.370703e-01 1.591022e+02 1.080220e+02     Pix  3 71
2.000000e-03 6.850298e-01 1.602200e+02 1.064497e+02     Pix  3 72
2.000000e-03 6.811203e-01 1.592056e+02 1.090908e+02     Pix  3 73
2.000000e-03 6.674261e-01 1.609007e+02 1.072813e+02     Pix  3 74
2.000000e-03 6.403050e-01 1.617241e+02 1.075400e+02     Pix  3 75
2.000000e-03 6.918261e-01 1.574531e+02 1.084804e+02     Pix  3 76
2.000000e-03 6.672204e-01 1.590528e+02 1.047294e+02     Pix  3 77
2.000000e-03 6.902880e-01 1.597174e+02 1.047514e+02     Pix  3 78
1.915649e-03 7.365367e-01 1.553406e+02 1.066792e+02     Pix  3 79
2.000000e-03 5.852992e-01 1.543046e+02 1.160588e+02     Pix  4  0
2.000000e-03 5.259400e-01 1.619007e+02 1.113943e+02     Pix  4  1
2.000000e-03 4.635468e-01 1.713041e+02 1.068892e+02     Pix  4  2
2.000000e-03 5.614184e-01 1.590055e+02 1.140677e+02     Pix  4  3
2.000000e-03 5.706409e-01 1.561106e+02 1.151630e+02     Pix  4  4
2.000000e-03 5.431726e-01 1.591222e+02 1.121933e+02     Pix  4  5
2.000000e-03 5.847607e-01 1.586349e+02 1.128195e+02     Pix  4  6
2.000000e-03 6.188366e-01 1.577009e+02 1.128526e+02     Pix  4  7
2.000000e-03 5.779674e-01 1.610524e+02 1.109892e+02     Pix  4  8
1.999968e-03 5.892420e-01 1.586393e+02 1.133671e+02     Pix  4  9
2.000000e-03 5.609043e-01 1.613440e+02 1.128562e+02     Pix  4 10
2.000000e-03 6.005405e-01 1.566528e+02 1.146471e+02     Pix  4 11
2.000000e-03 6.077981e-01 1.607969e+02 1.096742e+02     Pix  4 12
1.999958e-03 6.196811e-01 1.586261e+02 1.111149e+02     Pix  4 13
2.000000e-03 6.129035e-01 1.590035e+02 1.107245e+02     Pix  4 14
2.000000e-03 5.239130e-01 1.610004e+02 1.117534e+02     Pix  4 15
2.000000e-03 5.295329e-01 1.616671e+02 1.111054e+02     Pix  4 16
2.000000e-03 5.807667e-01 1.571163e+02 1.148448e+02     Pix  4 17
2.000000e-03 5.520681e-01 1.637898e+02 1.097727e+02     Pix  4 18
2.000000e-03 5.863630e-01 1.607177e+02 1.128066e+02     Pix  4 19
2.000000e-03 6.210495e-01 1.576240e+02 1.137191e+02     Pix  4 20
2.000000e-03 5.877793e-01 1.586046e+02 1.129185e+02     Pix  4 21
2.000000e-03 6.272780e-01 1.552231e+02 1.134069e+02     Pix  4 22
1.999964e-03 5.935783e-01 1.600617e+02 1.119350e+02     Pix  4 23
2.000000e-03 6.110224e-01 1.617153e+02 1.085540e+02     Pix  4 24
2.000000e-03 6.099108e-01 1.622361e+02 1.088522e+02     Pix  4 25
1.999963e-03 5.790856e-01 1.653637e+02 1.063835e+02     Pix  4 26
