Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])

2.000000e-03 6.301234e-01 1.518393e+02 1.143108e+02     Pix  0  0
2.000000e-03 6.268783e-01 1.541546e+02 1.117890e+02     Pix  0  1
2.000000e-03 6.628780e-01 1.501805e+02 1.136151e+02     Pix  0  2
2.000000e-03 6.566651e-01 1.496430e+02 1.154516e+02     Pix  0  3
2.000000e-03 6.161374e-01 1.529988e+02 1.124895e+02     Pix  0  4
2.000000e-03 6.417351e-01 1.523588e+02 1.148669e+02     Pix  0  5
2.000000e-03 6.177124e-01 1.538836e+02 1.126059e+02     Pix  0  6
2.000000e-03 6.326837e-01 1.537866e+02 1.118037e+02     Pix  0  7
2.000000e-03 6.193375e-01 1.551448e+02 1.080680e+02     Pix  0  8
2.000000e-03 6.237901e-01 1.545706e+02 1.109012e+02     Pix  0  9
2.000000e-03 6.386996e-01 1.562339e+02 1.097270e+02     Pix  0 10
1.999954e-03 6.844403e-01 1.530822e+02 1.130350e+02     Pix  0 11
2.000000e-03 6.639100e-01 1.562050e+02 1.094932e+02     Pix  0 12
2.000000e-03 6.632980e-01 1.563369e+02 1.087237e+02     Pix  0 13
2.000000e-03 6.390000e-01 1.563537e+02 1.089534e+02     Pix  0 14
2.000000e-03 6.025288e-01 1.555274e+02 1.134751e+02     Pix  0 15
2.000000e-03 6.103170e-01 1.554621e+02 1.131922e+02     Pix  0 16
2.000000e-03 6.299637e-01 1.534205e+02 1.111956e+02     Pix  0 17
2.000000e-03 6.615371e-01 1.541655e+02 1.105699e+02     Pix  0 18
2.000000e-03 6.315868e-01 1.567216e+02 1.092021e+02     Pix  0 19
1.999954e-03 6.324153e-01 1.562356e+02 1.104171e+02     Pix  0 20
2.000000e-03 6.274923e-01 1.558418e+02 1.083447e+02     Pix  0 21
2.000000e-03 6.199621e-01 1.559707e+02 1.091875e+02     Pix  0 22
2.000000e-03 6.453422e-01 1.538202e+02 1.119572e+02     Pix  0 23
2.000000e-03 6.573759e-01 1.559238e+02 1.096568e+02     Pix  0 24
2.000000e-03 6.707480e-01 1.559730e+02 1.085422e+02     Pix  0 25
2.000000e-03 6.906760e-01 1.532301e+02 1.092688e+02     Pix  0 26
2.000000e-03 6.455198e-01 1.537996e+02 1.096178e+02     Pix  0 27
2.000000e-03 6.467330e-01 1.541595e+02 1.114442e+02     Pix  0 28
2.000000e-03 6.555661e-01 1.534321e+02 1.110494e+02     Pix  0 29
2.000000e-03 6.835572e-01 1.553252e+02 1.095134e+02     Pix  0 30
2.000000e-03 6.292233e-01 1.570198e+02 1.073212e+02     Pix  0 31
2.000000e-03 6.789073e-01 1.562043e+02 1.100394e+02     Pix  0 32
2.000000e-03 6.357505e-01 1.539276e+02 1.111834e+02     Pix  0 33
2.000000e-03 6.184104e-01 1.535637e+02 1.146542e+02     Pix  0 34
2.000000e-03 6.573482e-01 1.530421e+02 1.129293e+02     Pix  0 35
2.000000e-03 6.211260e-01 1.562089e+02 1.122210e+02     Pix  0 36
2.000000e-03 6.555416e-01 1.555906e+02 1.094488e+02     Pix  0 37
2.000000e-03 6.238323e-01 1.578157e+02 1.077275e+02     Pix  0 38
2.000000e-03 6.174157e-01 1.577909e+02 1.079862e+02     Pix  0 39
2.000000e-03 6.471510e-01 1.541876e+02 1.115899e+02     Pix  0 40
2.000000e-03 6.478724e-01 1.541388e+02 1.099976e+02     Pix  0 41
2.000000e-03 6.694211e-01 1.569607e+02 1.094557e+02     Pix  0 42
2.000000e-03 6.587563e-01 1.564958e+02 1.100951e+02     Pix  0 43
2.000000e-03 7.227003e-01 1.547556e+02 1.109760e+02     Pix  0 44
2.000000e-03 6.220086e-01 1.571352e+02 1.098711e+02     Pix  0 45
2.000000e-03 6.574813e-01 1.553517e+02 1.098545e+02     Pix  0 46
2.000000e-03 6.640408e-01 1.552101e+02 1.095805e+02     Pix  0 47
2.000000e-03 7.020841e-01 1.558835e+02 1.105837e+02     Pix  0 48
2.000000e-03 7.324605e-01 1.534192e+02 1.115910e+02     Pix  0 49
1.999936e-03 7.211863e-01 1.525411e+02 1.100202e+02     Pix  0 50
