Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])

2.000000e-03 6.386358e-01 1.557648e+02 1.112042e+02     Pix  0  0
2.000000e-03 6.267487e-01 1.584039e+02 1.072965e+02     Pix  0  1
2.000000e-03 5.957946e-01 1.589440e+02 1.069071e+02     Pix  0  2
1.999959e-03 6.058440e-01 1.591946e+02 1.089303e+02     Pix  0  3
2.000000e-03 6.046813e-01 1.600531e+02 1.081452e+02     Pix  0  4
2.000000e-03 6.039145e-01 1.604435e+02 1.081298e+02     Pix  0  5
2.000000e-03 6.047779e-01 1.620203e+02 1.046205e+02     Pix  0  6
2.000000e-03 6.619677e-01 1.581042e+02 1.063047e+02     Pix  0  7
2.000000e-03 6.322219e-01 1.606669e+02 1.060405e+02     Pix  0  8
2.000000e-03 6.041415e-01 1.612634e+02 1.042814e+02     Pix  0  9
2.000000e-03 6.692096e-01 1.581873e+02 1.090466e+02     Pix  0 10
2.000000e-03 5.928459e-01 1.633831e+02 1.034932e+02     Pix  0 11
2.000000e-03 6.514413e-01 1.619961e+02 1.031524e+02     Pix  0 12
2.000000e-03 6.810689e-01 1.591662e+02 1.041516e+02     Pix  0 13
1.999919e-03 6.710897e-01 1.602911e+02 1.035101e+02     Pix  0 14
2.000000e-03 6.239897e-01 1.585633e+02 1.071323e+02     Pix  0 15
2.000000e-03 5.990693e-01 1.601007e+02 1.075386e+02     Pix  0 16
2.000000e-03 5.816899e-01 1.613946e+02 1.067947e+02     Pix  0 17
1.999958e-03 6.229755e-01 1.618405e+02 1.055942e+02     Pix  0 18
2.000000e-03 6.449879e-01 1.599540e+02 1.061099e+02     Pix  0 19
2.000000e-03 6.218174e-01 1.619536e+02 1.043765e+02     Pix  0 20
2.000000e-03 6.039382e-01 1.621545e+02 1.052928e+02     Pix  0 21
2.000000e-03 6.377282e-01 1.589520e+02 1.050212e+02     Pix  0 22
2.000000e-03 6.470299e-01 1.611289e+02 1.068108e+02     Pix  0 23
2.000000e-03 6.538090e-01 1.611976e+02 1.040559e+02     Pix  0 24
