Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])

2.000000e-03 6.468851e-01 1.494474e+02 1.180761e+02     Pix  0  0
2.000000e-03 6.075243e-01 1.513676e+02 1.177729e+02     Pix  0  1
2.000000e-03 5.787899e-01 1.534221e+02 1.150774e+02     Pix  0  2
2.000000e-03 5.458371e-01 1.550015e+02 1.166883e+02     Pix  0  3
2.000000e-03 5.594037e-01 1.540053e+02 1.163330e+02     Pix  0  4
2.000000e-03 5.557213e-01 1.540549e+02 1.153495e+02     Pix  0  5
2.000000e-03 6.443771e-01 1.518059e+02 1.176733e+02     Pix  0  6
2.000000e-03 6.580789e-01 1.498750e+02 1.176302e+02     Pix  0  7
2.000000e-03 6.360675e-01 1.525334e+02 1.137015e+02     Pix  0  8
2.000000e-03 5.864196e-01 1.528210e+02 1.158531e+02     Pix  0  9
2.000000e-03 6.698643e-01 1.493469e+02 1.159001e+02     Pix  0 10
2.000000e-03 5.935843e-01 1.528824e+02 1.156396e+02     Pix  0 11
2.000000e-03 6.311307e-01 1.548807e+02 1.093889e+02     Pix  0 12
2.000000e-03 6.361396e-01 1.564185e+02 1.088714e+02     Pix  0 13
2.000000e-03 6.241820e-01 1.567407e+02 1.107044e+02     Pix  0 14
2.000000e-03 5.950769e-01 1.536195e+02 1.159518e+02     Pix  0 15
2.000000e-03 5.845105e-01 1.546292e+02 1.147556e+02     Pix  0 16
2.000000e-03 5.927718e-01 1.522796e+02 1.162754e+02     Pix  0 17
2.000000e-03 6.505369e-01 1.525502e+02 1.152975e+02     Pix  0 18
2.000000e-03 6.488583e-01 1.518260e+02 1.156057e+02     Pix  0 19
2.000000e-03 5.939566e-01 1.550943e+02 1.144675e+02     Pix  0 20
2.000000e-03 6.410189e-01 1.515001e+02 1.148040e+02     Pix  0 21
2.000000e-03 6.110895e-01 1.549416e+02 1.152833e+02     Pix  0 22
