Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])

2.000000e-03 5.680178e-01 1.510787e+02 1.181157e+02     Pix  0  0
2.000000e-03 6.319001e-01 1.486415e+02 1.189198e+02     Pix  0  1
2.000000e-03 6.247714e-01 1.476290e+02 1.195160e+02     Pix  0  2
2.000000e-03 6.155540e-01 1.479209e+02 1.188078e+02     Pix  0  3
2.000000e-03 5.705201e-01 1.507279e+02 1.191183e+02     Pix  0  4
2.000000e-03 6.039609e-01 1.486131e+02 1.201210e+02     Pix  0  5
2.000000e-03 6.464374e-01 1.474234e+02 1.168716e+02     Pix  0  6
2.000000e-03 6.545724e-01 1.492015e+02 1.159130e+02     Pix  0  7
2.000000e-03 6.482781e-01 1.483185e+02 1.167692e+02     Pix  0  8
2.000000e-03 5.861728e-01 1.530932e+02 1.148932e+02     Pix  0  9
2.000000e-03 6.208158e-01 1.522393e+02 1.161850e+02     Pix  0 10
2.000000e-03 6.532704e-01 1.477741e+02 1.177450e+02     Pix  0 11
2.000000e-03 6.363207e-01 1.538894e+02 1.132902e+02     Pix  0 12
2.000000e-03 6.333608e-01 1.535085e+02 1.137316e+02     Pix  0 13
2.000000e-03 6.244214e-01 1.533407e+02 1.119054e+02     Pix  0 14
2.000000e-03 5.909313e-01 1.509724e+02 1.181301e+02     Pix  0 15
2.000000e-03 5.989781e-01 1.535447e+02 1.147195e+02     Pix  0 16
2.000000e-03 6.133220e-01 1.502696e+02 1.170444e+02     Pix  0 17
2.000000e-03 6.329804e-01 1.510564e+02 1.168134e+02     Pix  0 18
2.000000e-03 6.224128e-01 1.542752e+02 1.137481e+02     Pix  0 19
2.000000e-03 6.397065e-01 1.517233e+02 1.160158e+02     Pix  0 20
2.000000e-03 5.999284e-01 1.531948e+02 1.141259e+02     Pix  0 21
2.000000e-03 6.012045e-01 1.543226e+02 1.159846e+02     Pix  0 22
2.000000e-03 6.479754e-01 1.507342e+02 1.167352e+02     Pix  0 23
