5,3495c5,3495
<   49  61  73  82  96  84 125 160 205 254    Pix  0  0
<   47  61  74  83  94  86 125 163 206 254    Pix  0  1
<   51  64  76  90 100  89 129 169 212 254    Pix  0  2
<   56  65  77  89 101  90 128 170 209 254    Pix  0  3
<   47  61  74  85  96  85 125 162 207 254    Pix  0  4
<   51  62  76  89 101  89 127 168 213 254    Pix  0  5
<   45  53  65  77  92  78 119 158 202 254    Pix  0  6
<   45  55  67  78  93  78 121 158 204 254    Pix  0  7
<   45  56  66  78  93  79 124 161 205 254    Pix  0  8
<   48  61  75  87  98  87 129 170 213 254    Pix  0  9
<   46  58  70  78  94  80 124 163 205 254    Pix  0 10
<   46  59  69  82  96  81 125 166 207 254    Pix  0 11
<   36  45  61  71  83  72 110 152 195 254    Pix  0 12
<   30  44  54  65  78  66 108 143 188 254    Pix  0 13
<   36  46  60  72  82  73 112 152 196 254    Pix  0 14
<   51  61  76  88  98  87 127 171 212 254    Pix  0 15
<   46  58  68  79  93  80 123 160 205 254    Pix  0 16
<   46  59  70  79  95  80 124 161 205 254    Pix  0 17
<   45  56  66  78  92  78 121 160 205 254    Pix  0 18
<   44  53  64  77  92  77 119 158 204 254    Pix  0 19
<   38  46  60  73  83  72 110 152 195 254    Pix  0 20
<   45  55  64  77  91  77 121 159 203 254    Pix  0 21
<   42  53  63  77  90  77 116 155 198 254    Pix  0 22
<   43  52  64  77  92  78 119 157 204 254    Pix  0 23
<   37  46  60  73  83  73 111 154 200 254    Pix  0 24
<   32  45  56  66  79  68 109 148 192 254    Pix  0 25
<   35  47  61  74  87  75 115 156 202 254    Pix  0 26
<   44  54  65  77  93  78 122 160 204 254    Pix  0 27
<   44  53  64  77  93  78 121 158 205 254    Pix  0 28
<   44  53  66  78  92  78 121 158 205 254    Pix  0 29
<   36  45  60  70  82  71 110 150 194 254    Pix  0 30
<   27  36  46  60  72  61  97 137 181 254    Pix  0 31
<   29  42  50  63  77  65 107 144 189 254    Pix  0 32
<   46  59  73  82  95  84 125 165 208 254    Pix  0 33
<   56  67  78  92 106  93 134 173 218 254    Pix  0 34
<   47  60  73  84  96  86 128 173 215 254    Pix  0 35
<   38  46  60  74  84  74 110 153 195 254    Pix  0 36
<   36  46  60  73  83  74 112 154 197 254    Pix  0 37
<   38  46  60  73  83  73 111 152 195 254    Pix  0 38
<   44  52  65  77  92  78 120 157 204 254    Pix  0 39
<   41  48  61  75  88  77 113 156 201 254    Pix  0 40
<   43  52  62  77  92  76 116 157 202 254    Pix  0 41
<   37  46  60  73  86  74 115 156 203 254    Pix  0 42
<   33  45  59  67  80  69 110 151 192 254    Pix  0 43
<   30  42  51  63  77  65 107 142 187 254    Pix  0 44
<   44  54  64  78  92  78 123 159 206 254    Pix  0 45
<   43  48  62  76  90  77 115 156 199 254    Pix  0 46
<   38  46  61  72  84  73 110 155 198 254    Pix  0 47
<   32  45  57  67  78  67 109 147 192 254    Pix  0 48
<   31  45  57  67  78  71 110 152 195 254    Pix  0 49
<   32  44  57  66  78  67 109 146 191 254    Pix  0 50
<   49  61  76  89 100  89 131 173 218 254    Pix  0 51
<   46  60  72  82  96  84 126 166 210 254    Pix  0 52
<   46  60  72  85  96  84 126 166 209 254    Pix  0 53
<   39  47  60  75  85  76 112 155 200 254    Pix  0 54
<   38  46  61  75  86  75 112 157 200 254    Pix  0 55
<   34  45  57  70  78  69 109 152 194 254    Pix  0 56
<   39  47  61  74  86  75 112 153 196 254    Pix  0 57
<   44  54  64  77  93  78 121 158 204 254    Pix  0 58
<   40  48  62  75  88  76 115 156 200 254    Pix  0 59
<   30  39  48  61  76  62 103 141 185 254    Pix  0 60
<   30  42  54  64  79  66 109 149 191 254    Pix  0 61
<   29  40  48  63  77  64 107 144 189 254    Pix  0 62
<   42  50  62  76  92  77 117 158 204 254    Pix  0 63
<   37  46  60  74  88  75 112 155 199 254    Pix  0 64
<   35  45  60  69  80  73 110 148 192 254    Pix  0 65
<   30  40  48  62  77  62 106 144 187 254    Pix  0 66
<   35  46  58  72  82  70 110 153 196 254    Pix  0 67
<   29  41  50  62  77  63 105 143 188 254    Pix  0 68
<   45  58  68  77  93  78 122 159 204 254    Pix  0 69
<   45  55  66  78  93  79 123 159 205 254    Pix  0 70
<   44  53  62  77  89  77 118 155 203 254    Pix  0 71
<   30  43  51  62  77  62 107 141 185 254    Pix  0 72
<   36  46  60  70  83  72 110 152 193 254    Pix  0 73
<   36  46  60  72  82  73 110 153 198 254    Pix  0 74
<   38  46  61  74  84  75 112 153 196 254    Pix  0 75
<   40  47  61  75  87  75 111 154 194 254    Pix  0 76
<   40  46  61  76  90  76 118 157 201 254    Pix  0 77
<   29  40  50  62  76  62 101 141 183 254    Pix  0 78
<   29  36  46  58  69  59  94 129 170 254    Pix  0 79
<   45  60  73  85  99  85 132 173 221 254    Pix  1  0
<   49  61  77  90 105  91 135 176 226 254    Pix  1  1
<   47  60  74  86  98  88 131 173 218 254    Pix  1  2
<   53  63  77  91 104  92 136 176 223 254    Pix  1  3
<   49  61  77  90 105  92 135 175 224 254    Pix  1  4
<   50  62  76  88 102  90 135 174 221 254    Pix  1  5
<   45  57  69  81  96  83 128 173 220 254    Pix  1  6
<   42  51  64  78  93  78 124 168 213 254    Pix  1  7
<   39  48  62  77  92  76 122 162 208 254    Pix  1  8
<   44  55  65  78  94  80 125 168 218 254    Pix  1  9
<   44  54  67  78  94  78 125 169 218 254    Pix  1 10
<   44  55  66  78  93  80 125 170 216 254    Pix  1 11
<   36  46  61  75  88  75 117 157 206 254    Pix  1 12
<   35  45  61  75  88  74 118 160 207 254    Pix  1 13
<   31  44  58  69  80  70 114 158 206 254    Pix  1 14
<   56  64  78  93 108  93 140 186 232 254    Pix  1 15
<   50  62  77  91 106  92 137 178 228 254    Pix  1 16
<   51  62  77  93 106  93 138 178 226 254    Pix  1 17
<   35  45  61  72  87  75 118 158 206 254    Pix  1 18
<   44  52  67  78  95  80 127 172 221 254    Pix  1 19
<   41  50  62  77  93  77 124 168 214 254    Pix  1 20
<   40  49  62  77  91  77 122 165 211 254    Pix  1 21
<   44  54  67  78  94  80 126 171 219 254    Pix  1 22
<   45  56  68  80  97  84 128 173 222 254    Pix  1 23
<   31  43  56  70  83  70 112 157 204 254    Pix  1 24
<   30  43  53  66  78  67 110 156 202 254    Pix  1 25
<   32  45  59  71  83  72 115 158 206 254    Pix  1 26
<   43  52  64  78  93  77 125 167 214 254    Pix  1 27
<   46  60  75  86 101  88 134 179 227 254    Pix  1 28
<   42  49  64  77  92  78 125 169 216 254    Pix  1 29
<   40  47  61  77  92  77 124 165 210 254    Pix  1 30
<   30  43  54  67  80  70 114 157 206 254    Pix  1 31
<   29  39  50  65  78  65 111 157 205 254    Pix  1 32
<   46  61  74  86 102  88 137 176 230 254    Pix  1 33
<   45  54  66  78  94  80 126 172 221 254    Pix  1 34
<   46  58  70  81  95  82 127 172 220 254    Pix  1 35
<   44  52  65  78  93  78 126 170 219 254    Pix  1 36
<   41  47  63  76  93  78 124 166 214 254    Pix  1 37
<   43  54  66  78  94  79 126 172 220 254    Pix  1 38
<   38  46  61  75  89  76 118 159 208 254    Pix  1 39
<   44  56  67  79  94  80 127 171 218 254    Pix  1 40
<   42  50  63  78  94  77 124 166 215 254    Pix  1 41
<   30  44  56  67  81  67 111 157 206 254    Pix  1 42
<   31  45  56  69  79  69 112 157 204 254    Pix  1 43
<   29  41  51  64  78  65 111 156 203 254    Pix  1 44
<   42  55  64  78  94  80 126 171 221 254    Pix  1 45
<   39  48  62  77  91  77 122 164 211 254    Pix  1 46
<   42  50  63  77  92  77 124 164 210 254    Pix  1 47
<   30  43  56  68  80  70 112 158 206 254    Pix  1 48
<   34  45  60  72  88  73 117 161 209 254    Pix  1 49
<   29  39  50  64  78  65 110 156 204 254    Pix  1 50
<   46  60  75  87 103  90 137 179 227 254    Pix  1 51
<   46  61  73  88 101  88 133 175 226 254    Pix  1 52
<   46  60  74  83 100  86 131 174 224 254    Pix  1 53
<   40  49  63  77  92  78 124 167 214 254    Pix  1 54
<   36  46  61  76  91  76 122 162 210 254    Pix  1 55
<   35  46  61  75  88  76 120 163 210 254    Pix  1 56
<   42  50  63  77  92  78 125 167 212 254    Pix  1 57
<   44  53  66  79  94  78 125 171 219 254    Pix  1 58
<   41  49  64  78  93  77 125 167 215 254    Pix  1 59
<   30  44  56  70  81  73 117 159 206 254    Pix  1 60
<   30  45  58  68  81  69 115 159 206 254    Pix  1 61
<   32  45  60  70  84  74 117 157 205 254    Pix  1 62
<   39  47  62  77  91  77 123 168 215 254    Pix  1 63
<   44  54  66  78  94  81 128 171 220 254    Pix  1 64
<   36  46  60  74  88  74 120 160 207 254    Pix  1 65
<   29  42  52  66  78  68 110 157 204 254    Pix  1 66
<   29  42  54  67  79  68 113 158 206 254    Pix  1 67
<   30  44  58  70  82  70 113 157 206 254    Pix  1 68
<   46  60  71  82  97  84 127 172 220 254    Pix  1 69
<   48  61  77  89 103  91 136 177 226 254    Pix  1 70
<   45  57  68  79  94  79 126 171 219 254    Pix  1 71
<   38  46  62  76  92  76 123 162 210 254    Pix  1 72
<   34  46  61  75  88  75 119 160 206 254    Pix  1 73
<   38  47  61  76  90  77 120 164 210 254    Pix  1 74
<   44  55  67  78  94  79 127 172 219 254    Pix  1 75
<   38  46  62  76  91  76 122 163 210 254    Pix  1 76
<   43  51  64  78  92  77 123 163 210 254    Pix  1 77
<   29  43  53  63  78  67 109 153 201 254    Pix  1 78
<   29  41  51  63  78  65 108 146 192 254    Pix  1 79
<   59  70  83  96 110  97 142 187 236 254    Pix  2  0
