Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])

1.999944e-03 6.851478e-01 1.537726e+02 1.108674e+02     Pix  0  0
2.000000e-03 6.744689e-01 1.569336e+02 1.115171e+02     Pix  0  1
1.999943e-03 6.720685e-01 1.576430e+02 1.083704e+02     Pix  0  2
2.000000e-03 6.445012e-01 1.566017e+02 1.104059e+02     Pix  0  3
2.000000e-03 6.562032e-01 1.560104e+02 1.122941e+02     Pix  0  4
2.000000e-03 6.613319e-01 1.548645e+02 1.105044e+02     Pix  0  5
1.998268e-03 6.789954e-01 1.566226e+02 1.049641e+02     Pix  0  6
1.999940e-03 6.924490e-01 1.544114e+02 1.072006e+02     Pix  0  7
2.000000e-03 6.276844e-01 1.623483e+02 1.063049e+02     Pix  0  8
1.999954e-03 6.302543e-01 1.612890e+02 1.069020e+02     Pix  0  9
2.000000e-03 6.541884e-01 1.604632e+02 1.055573e+02     Pix  0 10
1.999961e-03 6.537336e-01 1.594218e+02 1.079448e+02     Pix  0 11
2.000000e-03 7.182369e-01 1.593776e+02 1.063662e+02     Pix  0 12
2.000000e-03 6.953793e-01 1.609917e+02 1.053193e+02     Pix  0 13
2.000000e-03 7.208237e-01 1.581611e+02 1.050499e+02     Pix  0 14
2.000000e-03 6.388261e-01 1.577075e+02 1.083848e+02     Pix  0 15
2.000000e-03 6.106358e-01 1.610051e+02 1.101038e+02     Pix  0 16
1.999945e-03 6.982223e-01 1.534698e+02 1.111560e+02     Pix  0 17
2.000000e-03 6.680057e-01 1.606335e+02 1.025785e+02     Pix  0 18
2.000000e-03 6.944891e-01 1.575575e+02 1.069250e+02     Pix  0 19
2.000000e-03 6.563260e-01 1.614315e+02 1.017613e+02     Pix  0 20
2.000000e-03 6.799825e-01 1.589655e+02 1.071063e+02     Pix  0 21
2.000000e-03 6.864511e-01 1.578548e+02 1.081084e+02     Pix  0 22
2.000000e-03 6.784490e-01 1.589365e+02 1.051313e+02     Pix  0 23
1.999968e-03 7.186024e-01 1.583538e+02 1.050907e+02     Pix  0 24
1.999999e-03 7.328858e-01 1.578022e+02 1.044169e+02     Pix  0 25
1.999930e-03 7.155468e-01 1.600550e+02 1.044815e+02     Pix  0 26
2.000000e-03 6.837855e-01 1.577886e+02 1.067994e+02     Pix  0 27
1.999878e-03 6.660482e-01 1.600076e+02 1.030880e+02     Pix  0 28
2.000000e-03 6.851680e-01 1.577722e+02 1.078646e+02     Pix  0 29
2.000000e-03 7.324388e-01 1.597762e+02 1.042681e+02     Pix  0 30
1.999999e-03 6.723728e-01 1.614807e+02 1.013500e+02     Pix  0 31
1.964609e-03 7.146638e-01 1.588979e+02 1.032017e+02     Pix  0 32
2.000000e-03 6.624107e-01 1.587784e+02 1.076705e+02     Pix  0 33
1.999950e-03 6.649687e-01 1.573408e+02 1.092755e+02     Pix  0 34
2.000000e-03 6.789917e-01 1.567950e+02 1.096214e+02     Pix  0 35
2.000000e-03 6.503880e-01 1.620015e+02 1.041097e+02     Pix  0 36
1.999998e-03 6.909102e-01 1.592992e+02 1.044334e+02     Pix  0 37
2.000000e-03 6.691961e-01 1.615784e+02 1.059317e+02     Pix  0 38
2.000000e-03 6.740844e-01 1.595719e+02 1.046073e+02     Pix  0 39
2.000000e-03 7.323687e-01 1.577909e+02 1.079050e+02     Pix  0 40
1.996318e-03 6.661230e-01 1.594519e+02 1.038289e+02     Pix  0 41
1.999922e-03 7.044566e-01 1.608672e+02 1.038062e+02     Pix  0 42
2.000000e-03 7.241181e-01 1.611742e+02 1.012385e+02     Pix  0 43
2.000000e-03 6.954733e-01 1.608179e+02 1.027758e+02     Pix  0 44
2.000000e-03 7.227771e-01 1.576461e+02 1.069657e+02     Pix  0 45
1.997467e-03 7.565677e-01 1.544675e+02 1.069713e+02     Pix  0 46
2.000000e-03 6.742652e-01 1.595215e+02 1.028460e+02     Pix  0 47
2.000000e-03 7.156106e-01 1.589952e+02 1.039423e+02     Pix  0 48
2.000000e-03 7.025240e-01 1.590330e+02 1.026266e+02     Pix  0 49
2.000000e-03 7.407462e-01 1.598289e+02 1.051331e+02     Pix  0 50
2.000000e-03 7.032954e-01 1.547554e+02 1.093131e+02     Pix  0 51
2.000000e-03 6.857973e-01 1.575708e+02 1.069403e+02     Pix  0 52
2.000000e-03 6.917609e-01 1.559128e+02 1.077479e+02     Pix  0 53
1.999920e-03 6.888125e-01 1.587342e+02 1.048802e+02     Pix  0 54
2.000000e-03 6.999943e-01 1.590786e+02 1.062778e+02     Pix  0 55
2.000000e-03 6.844028e-01 1.585443e+02 1.043102e+02     Pix  0 56
2.000000e-03 6.746319e-01 1.588358e+02 1.062610e+02     Pix  0 57
1.999885e-03 6.750538e-01 1.591767e+02 1.037319e+02     Pix  0 58
1.964318e-03 7.145692e-01 1.560686e+02 1.055411e+02     Pix  0 59
1.872027e-03 6.526985e-01 1.656964e+02 9.814380e+01     Pix  0 60
1.838317e-03 6.224679e-01 1.684872e+02 9.600398e+01     Pix  0 61
2.000000e-03 7.180266e-01 1.592344e+02 1.062519e+02     Pix  0 62
2.000000e-03 7.241703e-01 1.556808e+02 1.081061e+02     Pix  0 63
1.938241e-03 7.305688e-01 1.557587e+02 1.062984e+02     Pix  0 64
1.999492e-03 7.004078e-01 1.564116e+02 1.068539e+02     Pix  0 65
1.847569e-03 6.440127e-01 1.670294e+02 9.674650e+01     Pix  0 66
2.000000e-03 7.304613e-01 1.582431e+02 1.069341e+02     Pix  0 67
1.993369e-03 7.038146e-01 1.595810e+02 1.021443e+02     Pix  0 68
1.964465e-03 6.742270e-01 1.570936e+02 1.048680e+02     Pix  0 69
2.000000e-03 6.955244e-01 1.548364e+02 1.093787e+02     Pix  0 70
1.999423e-03 7.187262e-01 1.533397e+02 1.075641e+02     Pix  0 71
1.908006e-03 6.840867e-01 1.607479e+02 1.019345e+02     Pix  0 72
1.999992e-03 7.425865e-01 1.548267e+02 1.065092e+02     Pix  0 73
1.879061e-03 6.971943e-01 1.607364e+02 1.027829e+02     Pix  0 74
1.913316e-03 7.238528e-01 1.564084e+02 1.058853e+02     Pix  0 75
2.000000e-03 7.430030e-01 1.548514e+02 1.074789e+02     Pix  0 76
1.939904e-03 7.248935e-01 1.570841e+02 1.054201e+02     Pix  0 77
1.964330e-03 7.731194e-01 1.571664e+02 1.042832e+02     Pix  0 78
1.726307e-03 6.923110e-01 1.627883e+02 1.030124e+02     Pix  0 79
2.000000e-03 6.133728e-01 1.660018e+02 1.050267e+02     Pix  1  0
2.000000e-03 5.953467e-01 1.667764e+02 1.040094e+02     Pix  1  1
2.000000e-03 6.400405e-01 1.631003e+02 1.069653e+02     Pix  1  2
2.000000e-03 5.790556e-01 1.660063e+02 1.028673e+02     Pix  1  3
2.000000e-03 5.998797e-01 1.647669e+02 1.042232e+02     Pix  1  4
2.000000e-03 5.941464e-01 1.658561e+02 1.044656e+02     Pix  1  5
2.000000e-03 5.978721e-01 1.694297e+02 1.008263e+02     Pix  1  6
2.000000e-03 6.261541e-01 1.664148e+02 1.039555e+02     Pix  1  7
2.000000e-03 6.454150e-01 1.663445e+02 1.034620e+02     Pix  1  8
2.000000e-03 6.393412e-01 1.652988e+02 1.049449e+02     Pix  1  9
1.999954e-03 6.255568e-01 1.650801e+02 1.059795e+02     Pix  1 10
2.000000e-03 6.217304e-01 1.668322e+02 1.036308e+02     Pix  1 11
2.000000e-03 6.362786e-01 1.693831e+02 1.008987e+02     Pix  1 12
2.000000e-03 6.358975e-01 1.703666e+02 1.011689e+02     Pix  1 13
2.000000e-03 6.347557e-01 1.683896e+02 1.002565e+02     Pix  1 14
2.000000e-03 5.814667e-01 1.670681e+02 1.037282e+02     Pix  1 15
1.999954e-03 6.173587e-01 1.668871e+02 1.047943e+02     Pix  1 16
2.000000e-03 6.115067e-01 1.680041e+02 1.063386e+02     Pix  1 17
2.000000e-03 6.318259e-01 1.673566e+02 1.014336e+02     Pix  1 18
