Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])

1.999970e-03 6.216064e-01 1.598202e+02 1.066454e+02     Pix  0  0
2.000000e-03 5.937260e-01 1.636204e+02 1.056559e+02     Pix  0  1
1.999959e-03 6.172142e-01 1.622846e+02 1.079860e+02     Pix  0  2
2.000000e-03 6.294586e-01 1.594498e+02 1.081383e+02     Pix  0  3
2.000000e-03 5.870678e-01 1.645330e+02 1.041841e+02     Pix  0  4
2.000000e-03 6.546860e-01 1.594497e+02 1.109359e+02     Pix  0  5
2.000000e-03 6.470400e-01 1.622985e+02 1.056858e+02     Pix  0  6
2.000000e-03 6.395845e-01 1.637877e+02 1.073556e+02     Pix  0  7
2.000000e-03 6.734399e-01 1.609720e+02 1.080341e+02     Pix  0  8
2.000000e-03 6.039920e-01 1.650763e+02 1.055490e+02     Pix  0  9
2.000000e-03 6.482310e-01 1.608403e+02 1.053685e+02     Pix  0 10
2.000000e-03 6.422557e-01 1.630797e+02 1.071622e+02     Pix  0 11
2.000000e-03 6.403477e-01 1.650231e+02 1.023927e+02     Pix  0 12
2.000000e-03 6.409303e-01 1.663606e+02 1.019192e+02     Pix  0 13
2.000000e-03 6.443339e-01 1.653006e+02 1.047345e+02     Pix  0 14
2.000000e-03 5.914387e-01 1.649953e+02 1.058393e+02     Pix  0 15
1.999958e-03 6.250122e-01 1.612471e+02 1.085342e+02     Pix  0 16
2.000000e-03 6.085532e-01 1.623187e+02 1.062029e+02     Pix  0 17
2.000000e-03 6.436590e-01 1.625292e+02 1.056098e+02     Pix  0 18
2.000000e-03 6.360647e-01 1.628616e+02 1.048308e+02     Pix  0 19
2.000000e-03 6.806900e-01 1.609669e+02 1.049834e+02     Pix  0 20
2.000000e-03 6.284336e-01 1.621346e+02 1.073860e+02     Pix  0 21
2.000000e-03 6.735512e-01 1.618065e+02 1.057141e+02     Pix  0 22
1.999946e-03 6.659242e-01 1.621517e+02 1.076569e+02     Pix  0 23
2.000000e-03 6.697595e-01 1.636769e+02 1.041634e+02     Pix  0 24
2.000000e-03 6.741242e-01 1.648939e+02 1.013877e+02     Pix  0 25
1.999837e-03 7.234141e-01 1.617954e+02 1.035441e+02     Pix  0 26
2.000000e-03 6.662558e-01 1.623452e+02 1.061230e+02     Pix  0 27
2.000000e-03 6.713718e-01 1.607225e+02 1.095239e+02     Pix  0 28
2.000000e-03 6.607867e-01 1.615104e+02 1.060484e+02     Pix  0 29
2.000000e-03 6.868970e-01 1.620401e+02 1.042863e+02     Pix  0 30
1.999999e-03 6.725324e-01 1.636622e+02 9.991327e+01     Pix  0 31
2.000000e-03 6.941952e-01 1.621169e+02 1.024304e+02     Pix  0 32
2.000000e-03 6.579925e-01 1.605836e+02 1.090989e+02     Pix  0 33
2.000000e-03 6.385122e-01 1.610562e+02 1.080215e+02     Pix  0 34
2.000000e-03 6.442181e-01 1.603564e+02 1.074062e+02     Pix  0 35
2.000000e-03 6.773415e-01 1.610878e+02 1.085160e+02     Pix  0 36
2.000000e-03 6.848021e-01 1.617178e+02 1.048043e+02     Pix  0 37
2.000000e-03 6.844258e-01 1.599264e+02 1.061057e+02     Pix  0 38
2.000000e-03 6.889520e-01 1.609234e+02 1.078346e+02     Pix  0 39
2.000000e-03 6.527687e-01 1.621076e+02 1.062993e+02     Pix  0 40
2.000000e-03 6.986394e-01 1.588615e+02 1.097013e+02     Pix  0 41
1.998885e-03 6.676972e-01 1.636989e+02 1.011776e+02     Pix  0 42
2.000000e-03 7.115639e-01 1.605520e+02 1.071350e+02     Pix  0 43
1.999937e-03 6.754993e-01 1.638765e+02 1.057428e+02     Pix  0 44
2.000000e-03 6.691368e-01 1.625603e+02 1.065000e+02     Pix  0 45
2.000000e-03 6.920772e-01 1.600939e+02 1.087807e+02     Pix  0 46
2.000000e-03 6.911736e-01 1.587917e+02 1.053572e+02     Pix  0 47
2.000000e-03 6.806906e-01 1.638192e+02 1.035901e+02     Pix  0 48
2.000000e-03 7.299115e-01 1.590678e+02 1.057257e+02     Pix  0 49
2.000000e-03 6.897470e-01 1.620900e+02 1.020486e+02     Pix  0 50
2.000000e-03 6.432697e-01 1.594137e+02 1.080022e+02     Pix  0 51
1.999941e-03 7.090261e-01 1.558630e+02 1.124721e+02     Pix  0 52
2.000000e-03 6.848013e-01 1.586161e+02 1.110951e+02     Pix  0 53
2.000000e-03 6.541580e-01 1.631045e+02 1.042003e+02     Pix  0 54
2.000000e-03 6.856265e-01 1.620151e+02 1.050966e+02     Pix  0 55
2.000000e-03 6.918150e-01 1.608673e+02 1.052677e+02     Pix  0 56
2.000000e-03 6.718527e-01 1.607032e+02 1.069661e+02     Pix  0 57
2.000000e-03 6.715453e-01 1.609694e+02 1.058677e+02     Pix  0 58
2.000000e-03 6.954857e-01 1.583752e+02 1.075561e+02     Pix  0 59
2.000000e-03 6.930556e-01 1.624059e+02 1.034514e+02     Pix  0 60
1.999999e-03 7.784957e-01 1.584041e+02 1.044713e+02     Pix  0 61
2.000000e-03 7.826019e-01 1.571453e+02 1.051519e+02     Pix  0 62
2.000000e-03 6.932496e-01 1.592053e+02 1.075790e+02     Pix  0 63
2.000000e-03 7.022353e-01 1.586016e+02 1.091732e+02     Pix  0 64
2.000000e-03 6.997563e-01 1.597764e+02 1.056571e+02     Pix  0 65
1.999908e-03 7.178642e-01 1.579215e+02 1.039886e+02     Pix  0 66
1.993513e-03 7.097650e-01 1.593533e+02 1.028533e+02     Pix  0 67
2.000000e-03 7.583588e-01 1.585254e+02 1.045348e+02     Pix  0 68
2.000000e-03 6.802539e-01 1.579280e+02 1.102693e+02     Pix  0 69
2.000000e-03 6.996503e-01 1.563747e+02 1.107715e+02     Pix  0 70
2.000000e-03 6.843450e-01 1.567708e+02 1.101989e+02     Pix  0 71
1.999977e-03 7.148832e-01 1.561067e+02 1.055267e+02     Pix  0 72
1.998251e-03 7.468048e-01 1.563201e+02 1.069109e+02     Pix  0 73
2.000000e-03 7.586685e-01 1.546141e+02 1.082295e+02     Pix  0 74
1.999778e-03 7.264437e-01 1.555061e+02 1.083985e+02     Pix  0 75
2.000000e-03 7.193278e-01 1.564383e+02 1.059836e+02     Pix  0 76
1.975580e-03 7.370422e-01 1.568916e+02 1.057132e+02     Pix  0 77
1.950915e-03 7.099677e-01 1.608249e+02 1.018012e+02     Pix  0 78
1.999890e-03 8.031664e-01 1.506823e+02 1.056423e+02     Pix  0 79
