Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])

2.000000e-03 6.959225e-01 1.572662e+02 1.108065e+02     Pix  0  0
2.000000e-03 6.780184e-01 1.601640e+02 1.090971e+02     Pix  0  1
2.000000e-03 6.860362e-01 1.610692e+02 1.067892e+02     Pix  0  2
2.000000e-03 6.369751e-01 1.604157e+02 1.086322e+02     Pix  0  3
2.000000e-03 6.370216e-01 1.619570e+02 1.091281e+02     Pix  0  4
2.000000e-03 6.763299e-01 1.600541e+02 1.107912e+02     Pix  0  5
2.000000e-03 6.955286e-01 1.624325e+02 1.054768e+02     Pix  0  6
2.000000e-03 6.725708e-01 1.625325e+02 1.059731e+02     Pix  0  7
2.000000e-03 6.685844e-01 1.627720e+02 1.055686e+02     Pix  0  8
2.000000e-03 6.945513e-01 1.602037e+02 1.054070e+02     Pix  0  9
2.000000e-03 7.129508e-01 1.618712e+02 1.052834e+02     Pix  0 10
2.000000e-03 6.732086e-01 1.638760e+02 1.045045e+02     Pix  0 11
2.000000e-03 7.009509e-01 1.632170e+02 1.027956e+02     Pix  0 12
1.999961e-03 7.177174e-01 1.642390e+02 1.043344e+02     Pix  0 13
2.000000e-03 7.378625e-01 1.646534e+02 1.026501e+02     Pix  0 14
2.000000e-03 6.605746e-01 1.621660e+02 1.045500e+02     Pix  0 15
2.000000e-03 6.203066e-01 1.644742e+02 1.064042e+02     Pix  0 16
1.999945e-03 6.566489e-01 1.629125e+02 1.061825e+02     Pix  0 17
2.000000e-03 7.093915e-01 1.626494e+02 1.052519e+02     Pix  0 18
1.999998e-03 7.404891e-01 1.583457e+02 1.046822e+02     Pix  0 19
2.000000e-03 6.837965e-01 1.627785e+02 1.042721e+02     Pix  0 20
2.000000e-03 6.879274e-01 1.626221e+02 1.039106e+02     Pix  0 21
1.999996e-03 6.809070e-01 1.636353e+02 1.043259e+02     Pix  0 22
2.000000e-03 6.737965e-01 1.637037e+02 1.046717e+02     Pix  0 23
2.000000e-03 7.354489e-01 1.647686e+02 1.042957e+02     Pix  0 24
2.000000e-03 7.298979e-01 1.642330e+02 1.025062e+02     Pix  0 25
2.000000e-03 7.223355e-01 1.654155e+02 1.042227e+02     Pix  0 26
1.999938e-03 6.756112e-01 1.641147e+02 1.058636e+02     Pix  0 27
2.000000e-03 6.871630e-01 1.645947e+02 1.047693e+02     Pix  0 28
2.000000e-03 6.815532e-01 1.643485e+02 1.047636e+02     Pix  0 29
2.000000e-03 6.768080e-01 1.658378e+02 1.039612e+02     Pix  0 30
2.000000e-03 7.229491e-01 1.659886e+02 1.017583e+02     Pix  0 31
1.999645e-03 6.558900e-01 1.675926e+02 9.973598e+01     Pix  0 32
2.000000e-03 6.809737e-01 1.612234e+02 1.073126e+02     Pix  0 33
2.000000e-03 6.111030e-01 1.669876e+02 1.064426e+02     Pix  0 34
2.000000e-03 6.921508e-01 1.603366e+02 1.098697e+02     Pix  0 35
2.000000e-03 6.694109e-01 1.651267e+02 1.046652e+02     Pix  0 36
2.000000e-03 6.931121e-01 1.640919e+02 1.049888e+02     Pix  0 37
2.000000e-03 6.821375e-01 1.635594e+02 1.027003e+02     Pix  0 38
1.999947e-03 6.628115e-01 1.641120e+02 1.081714e+02     Pix  0 39
2.000000e-03 6.766061e-01 1.635865e+02 1.031533e+02     Pix  0 40
2.000000e-03 6.950988e-01 1.640028e+02 1.071387e+02     Pix  0 41
2.000000e-03 6.892345e-01 1.656299e+02 1.027040e+02     Pix  0 42
2.000000e-03 7.090051e-01 1.660765e+02 1.031868e+02     Pix  0 43
2.000000e-03 7.361624e-01 1.655558e+02 1.039288e+02     Pix  0 44
2.000000e-03 6.533799e-01 1.666911e+02 1.026586e+02     Pix  0 45
2.000000e-03 6.726377e-01 1.652597e+02 1.025253e+02     Pix  0 46
2.000000e-03 6.761373e-01 1.642847e+02 1.052378e+02     Pix  0 47
2.000000e-03 7.656351e-01 1.634929e+02 1.049739e+02     Pix  0 48
2.000000e-03 7.557874e-01 1.638381e+02 1.060232e+02     Pix  0 49
2.000000e-03 7.232005e-01 1.646093e+02 1.048898e+02     Pix  0 50
2.000000e-03 6.782637e-01 1.638642e+02 1.062687e+02     Pix  0 51
1.999945e-03 6.715658e-01 1.619609e+02 1.082645e+02     Pix  0 52
2.000000e-03 6.813814e-01 1.627523e+02 1.061080e+02     Pix  0 53
2.000000e-03 6.950205e-01 1.655103e+02 1.022047e+02     Pix  0 54
2.000000e-03 6.843903e-01 1.655639e+02 1.009533e+02     Pix  0 55
2.000000e-03 7.319946e-01 1.619902e+02 1.055063e+02     Pix  0 56
2.000000e-03 7.124345e-01 1.611747e+02 1.030443e+02     Pix  0 57
2.000000e-03 7.163536e-01 1.618294e+02 1.075544e+02     Pix  0 58
2.000000e-03 7.039944e-01 1.632710e+02 1.049537e+02     Pix  0 59
2.000000e-03 7.170255e-01 1.655330e+02 1.028418e+02     Pix  0 60
2.000000e-03 7.802026e-01 1.632567e+02 1.081836e+02     Pix  0 61
2.000000e-03 7.547562e-01 1.628425e+02 1.045473e+02     Pix  0 62
2.000000e-03 6.967204e-01 1.625191e+02 1.056224e+02     Pix  0 63
2.000000e-03 7.075698e-01 1.620342e+02 1.039222e+02     Pix  0 64
2.000000e-03 7.357666e-01 1.615307e+02 1.048513e+02     Pix  0 65
1.999926e-03 7.458305e-01 1.624530e+02 1.062754e+02     Pix  0 66
2.000000e-03 7.453454e-01 1.609236e+02 1.044572e+02     Pix  0 67
2.000000e-03 7.593101e-01 1.637611e+02 1.062388e+02     Pix  0 68
2.000000e-03 6.815284e-01 1.622530e+02 1.069846e+02     Pix  0 69
2.000000e-03 6.906728e-01 1.616029e+02 1.057994e+02     Pix  0 70
2.000000e-03 6.816591e-01 1.614031e+02 1.064385e+02     Pix  0 71
2.000000e-03 7.521744e-01 1.608267e+02 1.059851e+02     Pix  0 72
2.000000e-03 6.969915e-01 1.616297e+02 1.033024e+02     Pix  0 73
1.999994e-03 7.151235e-01 1.616041e+02 1.035759e+02     Pix  0 74
2.000000e-03 7.154238e-01 1.594490e+02 1.055012e+02     Pix  0 75
2.000000e-03 6.972020e-01 1.623687e+02 1.056675e+02     Pix  0 76
1.971440e-03 7.027354e-01 1.609024e+02 1.021048e+02     Pix  0 77
1.999896e-03 6.979704e-01 1.641013e+02 1.008879e+02     Pix  0 78
2.000000e-03 8.345122e-01 1.546795e+02 1.077127e+02     Pix  0 79
2.000000e-03 6.386487e-01 1.681448e+02 1.053509e+02     Pix  1  0
1.999943e-03 6.567213e-01 1.668721e+02 1.060346e+02     Pix  1  1
2.000000e-03 6.369052e-01 1.677120e+02 1.058354e+02     Pix  1  2
2.000000e-03 6.493824e-01 1.651189e+02 1.082030e+02     Pix  1  3
2.000000e-03 6.507482e-01 1.666334e+02 1.061454e+02     Pix  1  4
2.000000e-03 6.428295e-01 1.671182e+02 1.063309e+02     Pix  1  5
2.000000e-03 6.697257e-01 1.687777e+02 1.025890e+02     Pix  1  6
2.000000e-03 6.585251e-01 1.689176e+02 1.048686e+02     Pix  1  7
2.000000e-03 6.350853e-01 1.710917e+02 9.958369e+01     Pix  1  8
2.000000e-03 6.436807e-01 1.699708e+02 1.011480e+02     Pix  1  9
2.000000e-03 6.675240e-01 1.681372e+02 1.048286e+02     Pix  1 10
2.000000e-03 6.375744e-01 1.705939e+02 1.025965e+02     Pix  1 11
2.000000e-03 7.338822e-01 1.676233e+02 1.056145e+02     Pix  1 12
2.000000e-03 7.447246e-01 1.676831e+02 1.059278e+02     Pix  1 13
2.000000e-03 6.813506e-01 1.693710e+02 1.005333e+02     Pix  1 14
1.999947e-03 6.522671e-01 1.664398e+02 1.070139e+02     Pix  1 15
2.000000e-03 6.424156e-01 1.687444e+02 1.044483e+02     Pix  1 16
1.999955e-03 6.110026e-01 1.698171e+02 1.044253e+02     Pix  1 17
2.000000e-03 6.398057e-01 1.708397e+02 1.001923e+02     Pix  1 18
