Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])

2.000000e-03 6.227545e-01 1.560780e+02 1.127477e+02     Pix  0  0
2.000000e-03 6.591669e-01 1.528653e+02 1.140880e+02     Pix  0  1
2.000000e-03 5.929546e-01 1.568461e+02 1.147590e+02     Pix  0  2
2.000000e-03 6.159118e-01 1.552238e+02 1.149998e+02     Pix  0  3
2.000000e-03 5.922447e-01 1.554447e+02 1.156091e+02     Pix  0  4
2.000000e-03 6.011900e-01 1.560598e+02 1.154307e+02     Pix  0  5
1.999960e-03 6.120494e-01 1.582517e+02 1.112567e+02     Pix  0  6
2.000000e-03 6.317278e-01 1.569648e+02 1.125674e+02     Pix  0  7
2.000000e-03 6.744453e-01 1.543345e+02 1.128632e+02     Pix  0  8
1.999958e-03 6.199388e-01 1.571775e+02 1.118023e+02     Pix  0  9
2.000000e-03 6.653807e-01 1.540656e+02 1.120385e+02     Pix  0 10
2.000000e-03 6.522748e-01 1.565398e+02 1.115140e+02     Pix  0 11
2.000000e-03 6.460115e-01 1.591425e+02 1.099955e+02     Pix  0 12
2.000000e-03 6.932014e-01 1.561041e+02 1.108723e+02     Pix  0 13
2.000000e-03 7.296326e-01 1.524316e+02 1.130423e+02     Pix  0 14
2.000000e-03 6.430343e-01 1.542692e+02 1.157950e+02     Pix  0 15
2.000000e-03 6.360764e-01 1.536120e+02 1.167185e+02     Pix  0 16
2.000000e-03 6.290426e-01 1.561754e+02 1.123873e+02     Pix  0 17
2.000000e-03 6.537272e-01 1.561775e+02 1.099103e+02     Pix  0 18
2.000000e-03 6.524402e-01 1.569509e+02 1.114561e+02     Pix  0 19
2.000000e-03 6.472307e-01 1.591641e+02 1.082238e+02     Pix  0 20
1.999957e-03 6.199745e-01 1.583766e+02 1.101260e+02     Pix  0 21
2.000000e-03 6.344985e-01 1.551373e+02 1.114682e+02     Pix  0 22
1.999954e-03 6.345733e-01 1.572893e+02 1.113904e+02     Pix  0 23
2.000000e-03 6.886891e-01 1.569376e+02 1.117438e+02     Pix  0 24
2.000000e-03 7.045965e-01 1.564793e+02 1.094289e+02     Pix  0 25
2.000000e-03 7.068078e-01 1.553896e+02 1.120856e+02     Pix  0 26
2.000000e-03 7.063381e-01 1.519037e+02 1.158631e+02     Pix  0 27
1.999954e-03 6.654579e-01 1.561311e+02 1.109174e+02     Pix  0 28
2.000000e-03 6.369375e-01 1.579157e+02 1.100937e+02     Pix  0 29
1.999945e-03 6.797006e-01 1.572093e+02 1.097130e+02     Pix  0 30
2.000000e-03 6.692300e-01 1.564210e+02 1.123004e+02     Pix  0 31
2.000000e-03 7.052656e-01 1.531801e+02 1.130159e+02     Pix  0 32
2.000000e-03 6.139920e-01 1.575673e+02 1.147550e+02     Pix  0 33
2.000000e-03 6.459828e-01 1.540195e+02 1.160588e+02     Pix  0 34
